i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.345,0.174,1.2,0.812,0.375,1.0,1.0,0.143,0.0,-0.0,0.0,-0.562,0.26,0.317,0.007,4,0.4,300,15,1X+2X
1,4.075,0.835,1.891,0.867,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.469,0.239,0.003,4,0.4,300,15,1X+2X
2,4.075,1.47,2.445,0.867,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.469,0.239,0.007,4,0.4,300,15,1X+2X
3,4.075,2.008,2.848,0.867,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.469,0.239,0.013,4,0.4,300,15,1X+2X
4,4.343,2.349,3.15,0.875,0.875,1.0,0.812,0.143,-0.053,-0.0,0.0,-0.283,0.739,0.235,0.003,4,0.4,300,15,1X+2X
5,4.343,2.646,3.392,0.875,0.875,1.0,0.812,0.143,-0.053,-0.0,0.0,-0.283,0.739,0.235,0.007,4,0.4,300,15,1X+2X
6,4.518,2.959,3.623,0.938,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.263,0.533,0.238,0.003,4,0.4,300,15,1X+2X
7,4.54,3.231,3.809,0.887,0.875,1.0,1.0,0.143,-0.062,-0.0,0.0,-0.05,0.614,0.133,0.003,4,0.4,300,15,1X+2X
8,4.627,3.39,3.968,0.938,1.0,1.0,1.0,0.071,-0.077,-0.0,0.0,-0.062,0.5,0.258,0.003,4,0.4,300,15,1X+2X
9,4.66,3.612,4.106,0.887,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.113,0.6,0.133,0.003,4,0.4,300,15,1X+2X
10,4.66,3.829,4.242,0.887,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.113,0.6,0.133,0.007,4,0.4,300,15,1X+2X
11,4.75,3.991,4.323,0.95,1.0,1.0,1.0,0.286,-0.067,-0.0,0.0,-0.133,0.571,0.143,0.003,4,0.4,300,15,1X+2X
12,4.855,4.082,4.405,0.81,0.875,1.0,1.0,0.357,-0.091,-0.0,0.0,-0.036,0.74,0.2,0.003,4,0.4,300,15,1X+2X
13,4.893,4.198,4.478,0.95,1.0,1.0,1.0,0.286,-0.067,-0.0,0.0,-0.133,0.571,0.286,0.003,4,0.4,300,15,1X+2X
14,4.893,4.293,4.536,0.95,1.0,1.0,1.0,0.286,-0.067,-0.0,0.0,-0.133,0.571,0.286,0.007,4,0.4,300,15,1X+2X
15,5.125,4.343,4.596,0.893,1.0,1.0,1.0,0.429,-0.143,-0.0,0.0,-0.036,0.771,0.211,0.003,4,0.4,300,15,1X+2X
16,5.125,4.41,4.647,0.893,1.0,1.0,1.0,0.429,-0.143,-0.0,0.0,-0.036,0.771,0.211,0.007,4,0.4,300,15,1X+2X
17,5.125,4.479,4.696,0.893,1.0,1.0,1.0,0.429,-0.143,-0.0,0.0,-0.036,0.771,0.211,0.013,4,0.4,300,15,1X+2X
18,5.125,4.536,4.739,0.893,1.0,1.0,1.0,0.429,-0.143,-0.0,0.0,-0.036,0.771,0.211,0.03,4,0.4,300,15,1X+2X
19,5.137,4.595,4.792,0.857,1.0,1.0,1.0,0.429,-0.095,-0.0,0.0,-0.036,0.771,0.211,0.003,4,0.4,300,15,1X+2X
20,5.137,4.658,4.838,0.857,1.0,1.0,1.0,0.429,-0.095,-0.0,0.0,-0.036,0.771,0.211,0.007,4,0.4,300,15,1X+2X
21,5.137,4.66,4.886,0.857,1.0,1.0,1.0,0.429,-0.095,-0.0,0.0,-0.036,0.771,0.211,0.017,4,0.4,300,15,1X+2X
22,5.137,4.67,4.941,0.857,1.0,1.0,1.0,0.429,-0.095,-0.0,0.0,-0.036,0.771,0.211,0.037,4,0.4,300,15,1X+2X
23,5.137,4.717,4.987,0.857,1.0,1.0,1.0,0.429,-0.095,-0.0,0.0,-0.036,0.771,0.211,0.087,4,0.4,300,15,1X+2X
