i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,4.185,0.091,1.229,0.964,0.875,1.0,1.0,0.357,0.0,-0.0,0.0,-0.28,0.269,0.0,0.007,4,0.4,300,15,UX
1,4.185,0.808,1.897,0.964,0.875,1.0,1.0,0.357,0.0,-0.0,0.0,-0.28,0.269,0.0,0.013,4,0.4,300,15,UX
2,4.185,1.346,2.391,0.964,0.875,1.0,1.0,0.357,0.0,-0.0,0.0,-0.28,0.269,0.0,0.027,4,0.4,300,15,UX
3,4.317,1.835,2.799,0.781,0.625,1.0,0.85,0.429,0.0,-0.056,0.0,0.0,0.449,0.239,0.003,4,0.4,300,15,UX
4,4.317,2.267,3.152,0.781,0.625,1.0,0.85,0.429,0.0,-0.056,0.0,0.0,0.449,0.239,0.007,4,0.4,300,15,UX
5,4.317,2.58,3.438,0.781,0.625,1.0,0.85,0.429,0.0,-0.056,0.0,0.0,0.449,0.239,0.013,4,0.4,300,15,UX
6,4.616,2.917,3.713,0.929,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.226,0.386,0.314,0.003,4,0.4,300,15,UX
7,4.616,3.264,3.939,0.929,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.226,0.386,0.314,0.01,4,0.4,300,15,UX
8,4.643,3.475,4.097,0.845,0.75,1.0,1.0,0.286,-0.045,-0.0,0.0,-0.226,0.783,0.251,0.003,4,0.4,300,15,UX
9,4.651,3.704,4.225,0.893,0.75,1.0,1.0,0.143,0.0,-0.0,0.0,-0.107,0.701,0.271,0.003,4,0.4,300,15,UX
10,4.779,3.908,4.33,0.845,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.31,0.824,0.276,0.003,4,0.4,300,15,UX
11,4.779,4.143,4.41,0.845,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.31,0.824,0.276,0.01,4,0.4,300,15,UX
12,4.779,4.197,4.49,0.845,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.31,0.824,0.276,0.027,4,0.4,300,15,UX
13,4.97,4.31,4.545,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.667,0.0,0.003,4,0.4,300,15,UX
14,5.186,4.352,4.598,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.701,0.557,0.003,4,0.4,300,15,UX
15,5.283,4.405,4.653,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.003,4,0.4,300,15,UX
16,5.283,4.466,4.711,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.01,4,0.4,300,15,UX
17,5.283,4.598,4.784,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.03,4,0.4,300,15,UX
18,5.283,4.628,4.848,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.07,4,0.4,300,15,UX
19,5.283,4.64,4.919,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.13,4,0.4,300,15,UX
20,5.283,4.653,4.997,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.227,4,0.4,300,15,UX
21,5.283,4.772,5.07,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.34,4,0.4,300,15,UX
22,5.283,4.779,5.13,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.437,4,0.4,300,15,UX
23,5.283,4.848,5.185,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.557,4,0.4,300,15,UX
24,5.283,4.909,5.226,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.66,4,0.4,300,15,UX
25,5.283,4.97,5.259,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.77,4,0.4,300,15,UX
26,5.283,5.186,5.269,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.853,4,0.4,300,15,UX
27,5.283,5.186,5.277,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.933,4,0.4,300,15,UX
28,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
29,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
30,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
31,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
32,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.997,4,0.4,300,15,UX
33,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.997,4,0.4,300,15,UX
34,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
35,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
36,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
37,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
38,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.993,4,0.4,300,15,UX
39,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.997,4,0.4,300,15,UX
40,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.997,4,0.4,300,15,UX
41,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,0.997,4,0.4,300,15,UX
42,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
43,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
44,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
45,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
46,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
47,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
48,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
49,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
50,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
51,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
52,5.283,5.283,5.283,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.143,0.74,0.614,1.0,4,0.4,300,15,UX
