i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.28,-2.086,0.398,0.65,0.625,0.5,0.833,0.286,-0.056,-0.0,0.0,-0.05,0.491,0.0,0.002,4,0.4,500,25,1X+2X
1,3.754,-1.991,0.369,0.804,0.875,0.5,1.0,0.214,0.0,-0.0,0.0,-0.292,0.515,0.139,0.002,4,0.4,500,25,1X+2X
2,3.754,-2.153,0.359,0.804,0.875,0.5,1.0,0.214,0.0,-0.0,0.0,-0.292,0.515,0.139,0.002,4,0.4,500,25,1X+2X
3,3.754,-2.69,0.313,0.804,0.875,0.5,1.0,0.214,0.0,-0.0,0.0,-0.292,0.515,0.139,0.002,4,0.4,500,25,1X+2X
4,3.764,-2.513,0.321,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
5,3.764,-1.917,0.346,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
6,3.764,-2.252,0.293,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
7,3.764,-2.068,0.345,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
8,3.764,-1.971,0.329,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
9,3.764,-2.07,0.331,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
10,3.764,-1.915,0.319,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
11,3.764,-2.414,0.264,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
12,3.764,-1.83,0.273,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
13,3.764,-1.864,0.19,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
14,3.764,-2.038,0.185,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
15,3.764,-2.2,0.211,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
16,3.764,-1.899,0.279,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
17,3.764,-1.942,0.215,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
18,3.764,-1.833,0.201,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
19,3.764,-1.893,0.254,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
20,3.764,-2.099,0.302,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
21,3.764,-1.922,0.317,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
22,3.764,-2.132,0.277,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
23,3.764,-1.999,0.357,0.542,0.75,0.5,1.0,0.286,-0.028,-0.0,0.0,-0.208,0.8,0.122,0.002,4,0.4,500,25,1X+2X
