i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.143,-2.05,0.376,0.662,0.75,0.5,0.55,0.286,0.0,-0.0,0.0,-0.336,0.533,0.198,0.002,4,0.4,500,25,1X+2X
1,3.143,-2.108,0.315,0.662,0.75,0.5,0.55,0.286,0.0,-0.0,0.0,-0.336,0.533,0.198,0.002,4,0.4,500,25,1X+2X
2,3.79,-3.327,0.339,0.791,0.75,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.264,0.188,0.002,4,0.4,500,25,1X+2X
3,3.79,-2.295,0.293,0.791,0.75,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.264,0.188,0.002,4,0.4,500,25,1X+2X
4,3.79,-2.914,0.24,0.791,0.75,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.264,0.188,0.002,4,0.4,500,25,1X+2X
5,3.91,-2.237,0.311,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
6,3.91,-1.935,0.343,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
7,3.91,-1.685,0.398,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
8,3.91,-2.033,0.339,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
9,3.91,-1.997,0.28,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
10,3.91,-2.167,0.306,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
11,3.91,-2.163,0.292,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
12,3.91,-2.207,0.342,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
13,3.91,-2.138,0.362,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
14,3.91,-1.757,0.369,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
15,3.91,-1.971,0.287,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
16,3.91,-1.873,0.319,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
17,3.91,-1.839,0.38,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
18,3.91,-1.863,0.298,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
19,3.91,-1.779,0.307,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
20,3.91,-2.027,0.267,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
21,3.91,-1.819,0.317,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
22,3.91,-1.87,0.36,0.619,0.5,1.0,0.75,0.214,-0.087,-0.0,0.0,-0.077,0.8,0.19,0.002,4,0.4,500,25,1X+2X
23,4.127,-1.717,0.33,0.701,0.75,1.0,1.0,0.071,-0.091,-0.0,0.0,-0.062,0.758,0.0,0.002,4,0.4,500,25,1X+2X
24,4.127,-1.911,0.322,0.701,0.75,1.0,1.0,0.071,-0.091,-0.0,0.0,-0.062,0.758,0.0,0.002,4,0.4,500,25,1X+2X
25,4.127,-1.681,0.352,0.701,0.75,1.0,1.0,0.071,-0.091,-0.0,0.0,-0.062,0.758,0.0,0.002,4,0.4,500,25,1X+2X
26,4.127,-2.215,0.364,0.701,0.75,1.0,1.0,0.071,-0.091,-0.0,0.0,-0.062,0.758,0.0,0.002,4,0.4,500,25,1X+2X
