i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.033,-0.921,0.682,0.584,0.125,1.0,0.75,0.286,-0.043,-0.0,0.0,-0.161,0.492,0.0,0.01,4,0.4,100,5,1X+2X
1,3.257,-0.729,1.162,0.613,0.625,1.0,0.75,0.0,0.0,-0.0,0.0,-0.162,0.278,0.153,0.01,4,0.4,100,5,1X+2X
2,3.257,-1.078,1.341,0.613,0.625,1.0,0.75,0.0,0.0,-0.0,0.0,-0.162,0.278,0.153,0.02,4,0.4,100,5,1X+2X
3,3.257,-0.805,1.599,0.613,0.625,1.0,0.75,0.0,0.0,-0.0,0.0,-0.162,0.278,0.153,0.04,4,0.4,100,5,1X+2X
4,3.702,-0.895,1.803,0.823,0.875,1.0,1.0,0.071,-0.048,-0.048,0.0,-0.351,0.379,0.0,0.01,4,0.4,100,5,1X+2X
5,3.918,-1.014,1.843,0.618,1.0,0.5,1.0,0.214,-0.04,-0.0,0.0,-0.15,0.776,0.0,0.01,4,0.4,100,5,1X+2X
6,4.164,-0.659,2.148,0.773,1.0,1.0,1.0,0.0,0.0,-0.042,0.0,-0.276,0.613,0.095,0.01,4,0.4,100,5,1X+2X
7,4.164,-0.691,2.097,0.773,1.0,1.0,1.0,0.0,0.0,-0.042,0.0,-0.276,0.613,0.095,0.02,4,0.4,100,5,1X+2X
8,4.164,-0.334,2.345,0.773,1.0,1.0,1.0,0.0,0.0,-0.042,0.0,-0.276,0.613,0.095,0.04,4,0.4,100,5,1X+2X
9,4.171,-0.809,2.276,0.889,1.0,1.0,1.0,0.143,0.0,-0.043,0.0,-0.459,0.492,0.149,0.01,4,0.4,100,5,1X+2X
10,4.171,-0.409,2.42,0.889,1.0,1.0,1.0,0.143,0.0,-0.043,0.0,-0.459,0.492,0.149,0.02,4,0.4,100,5,1X+2X
11,4.315,-0.55,2.414,0.723,1.0,1.0,1.0,0.143,0.0,-0.038,0.0,-0.159,0.647,0.0,0.01,4,0.4,100,5,1X+2X
12,4.428,-0.398,2.591,0.731,1.0,1.0,1.0,0.143,0.0,-0.037,0.0,-0.151,0.662,0.08,0.01,4,0.4,100,5,1X+2X
