i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.094,0.38,1.461,0.708,0.25,1.0,1.0,0.071,-0.1,-0.0,0.0,-0.208,0.372,0.0,0.01,4,0.4,100,5,1X+2X
1,3.289,0.863,2.005,0.667,0.375,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.25,0.333,0.0,0.01,4,0.4,100,5,1X+2X
2,3.405,1.345,2.49,0.729,0.75,1.0,0.571,0.143,0.0,-0.133,0.0,-0.083,0.429,0.0,0.01,4,0.4,100,5,1X+2X
3,3.898,2.071,2.868,0.938,0.75,1.0,0.85,0.143,0.0,-0.0,0.0,-0.146,0.364,0.0,0.01,4,0.4,100,5,1X+2X
4,4.145,2.449,3.14,0.917,1.0,1.0,1.0,0.286,0.0,-0.062,0.0,-0.333,0.205,0.133,0.01,4,0.4,100,5,1X+2X
5,4.319,2.862,3.38,0.95,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.133,0.359,0.0,0.01,4,0.4,100,5,1X+2X
6,4.396,3.04,3.561,0.938,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.083,0.328,0.0,0.01,4,0.4,100,5,1X+2X
7,4.396,3.236,3.736,0.938,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.083,0.328,0.0,0.02,4,0.4,100,5,1X+2X
8,4.402,3.448,3.905,0.95,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.05,0.359,0.0,0.01,4,0.4,100,5,1X+2X
9,4.402,3.57,4.052,0.95,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.05,0.359,0.0,0.03,4,0.4,100,5,1X+2X
10,4.402,3.729,4.165,0.95,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.05,0.359,0.0,0.05,4,0.4,100,5,1X+2X
11,4.543,3.974,4.266,0.95,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.113,0.324,0.167,0.01,4,0.4,100,5,1X+2X
12,4.576,4.127,4.324,0.938,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.125,0.382,0.167,0.01,4,0.4,100,5,1X+2X
13,4.576,4.154,4.37,0.938,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.125,0.382,0.167,0.02,4,0.4,100,5,1X+2X
14,4.576,4.252,4.413,0.938,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.125,0.382,0.167,0.04,4,0.4,100,5,1X+2X
15,4.67,4.334,4.455,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.327,0.182,0.03,4,0.4,100,5,1X+2X
16,4.67,4.362,4.492,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.327,0.182,0.1,4,0.4,100,5,1X+2X
17,4.67,4.396,4.539,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.327,0.182,0.25,4,0.4,100,5,1X+2X
18,4.706,4.396,4.573,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.364,0.182,0.36,4,0.4,100,5,1X+2X
19,4.706,4.48,4.614,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.364,0.182,0.58,4,0.4,100,5,1X+2X
20,4.715,4.543,4.639,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.373,0.182,0.7,4,0.4,100,5,1X+2X
21,4.715,4.543,4.657,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.373,0.182,0.82,4,0.4,100,5,1X+2X
22,4.715,4.577,4.674,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.373,0.182,0.95,4,0.4,100,5,1X+2X
23,4.715,4.67,4.686,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.373,0.182,1.0,4,0.4,100,5,1X+2X
24,4.715,4.67,4.693,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.373,0.182,1.0,4,0.4,100,5,1X+2X
25,4.741,4.67,4.699,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.327,0.182,0.01,4,0.4,100,5,1X+2X
26,4.741,4.67,4.705,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.327,0.182,0.02,4,0.4,100,5,1X+2X
27,4.864,4.67,4.714,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.182,0.05,4,0.4,100,5,1X+2X
28,4.864,4.706,4.722,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.182,0.11,4,0.4,100,5,1X+2X
29,4.864,4.706,4.734,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.182,0.18,4,0.4,100,5,1X+2X
30,4.864,4.715,4.752,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.182,0.29,4,0.4,100,5,1X+2X
31,4.882,4.715,4.776,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.01,4,0.4,100,5,1X+2X
32,4.882,4.715,4.801,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.03,4,0.4,100,5,1X+2X
33,4.882,4.715,4.826,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.08,4,0.4,100,5,1X+2X
34,4.882,4.715,4.856,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.16,4,0.4,100,5,1X+2X
35,4.882,4.792,4.866,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.28,4,0.4,100,5,1X+2X
36,4.882,4.864,4.871,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.4,4,0.4,100,5,1X+2X
37,4.882,4.864,4.875,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.61,4,0.4,100,5,1X+2X
38,4.882,4.864,4.878,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.77,4,0.4,100,5,1X+2X
39,4.882,4.864,4.881,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,0.92,4,0.4,100,5,1X+2X
40,4.882,4.882,4.882,0.938,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.2,1.0,4,0.4,100,5,1X+2X
41,4.926,4.882,4.882,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.182,0.01,4,0.4,100,5,1X+2X
42,5.072,4.882,4.885,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.327,0.01,4,0.4,100,5,1X+2X
43,5.072,4.882,4.888,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.327,0.02,4,0.4,100,5,1X+2X
44,5.072,4.882,4.894,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.45,0.327,0.04,4,0.4,100,5,1X+2X
