i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.804,0.138,1.239,0.679,0.875,0.5,0.438,0.214,-0.1,-0.0,0.0,-0.237,0.293,0.142,0.02,4,0.4,100,5,UX
1,3.061,0.831,1.814,0.812,0.375,0.5,1.0,0.143,-0.048,-0.0,0.0,-0.374,0.441,0.211,0.01,4,0.4,100,5,UX
2,3.606,1.341,2.255,0.729,0.875,0.5,0.833,0.357,-0.048,-0.0,0.0,-0.146,0.328,0.178,0.01,4,0.4,100,5,UX
3,3.873,1.984,2.669,0.792,0.875,1.0,1.0,0.214,-0.053,-0.0,0.0,-0.208,0.253,0.0,0.01,4,0.4,100,5,UX
4,3.873,2.357,2.924,0.792,0.875,1.0,1.0,0.214,-0.053,-0.0,0.0,-0.208,0.253,0.0,0.02,4,0.4,100,5,UX
5,3.873,2.578,3.152,0.792,0.875,1.0,1.0,0.214,-0.053,-0.0,0.0,-0.208,0.253,0.0,0.04,4,0.4,100,5,UX
6,3.873,2.771,3.301,0.792,0.875,1.0,1.0,0.214,-0.053,-0.0,0.0,-0.208,0.253,0.0,0.08,4,0.4,100,5,UX
7,4.018,2.972,3.464,0.7,1.0,1.0,0.667,0.429,0.0,-0.0,0.0,-0.167,0.39,0.0,0.01,4,0.4,100,5,UX
8,4.018,3.159,3.609,0.7,1.0,1.0,0.667,0.429,0.0,-0.0,0.0,-0.167,0.39,0.0,0.03,4,0.4,100,5,UX
9,4.279,3.268,3.738,0.9,1.0,1.0,1.0,0.286,-0.095,-0.0,0.0,-0.246,0.274,0.161,0.01,4,0.4,100,5,UX
10,4.279,3.484,3.856,0.9,1.0,1.0,1.0,0.286,-0.095,-0.0,0.0,-0.246,0.274,0.161,0.02,4,0.4,100,5,UX
11,4.3,3.606,3.939,0.879,1.0,1.0,0.75,0.286,-0.087,-0.0,0.0,-0.229,0.611,0.091,0.01,4,0.4,100,5,UX
12,4.503,3.742,4.027,0.783,1.0,1.0,0.778,0.286,0.0,-0.0,0.0,-0.125,0.52,0.262,0.01,4,0.4,100,5,UX
13,4.503,3.873,4.094,0.783,1.0,1.0,0.778,0.286,0.0,-0.0,0.0,-0.125,0.52,0.262,0.02,4,0.4,100,5,UX
14,4.83,3.971,4.167,0.771,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.188,0.557,0.262,0.01,4,0.4,100,5,UX
15,4.86,4.005,4.26,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.01,4,0.4,100,5,UX
16,4.86,4.049,4.367,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.02,4,0.4,100,5,UX
17,4.86,4.108,4.467,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.06,4,0.4,100,5,UX
18,4.86,4.173,4.55,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.12,4,0.4,100,5,UX
19,4.86,4.242,4.623,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.19,4,0.4,100,5,UX
20,4.86,4.3,4.699,0.833,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.443,0.28,0.3,4,0.4,100,5,UX
21,5.016,4.371,4.757,0.771,1.0,1.0,1.0,0.571,-0.05,-0.0,0.0,-0.113,0.617,0.219,0.01,4,0.4,100,5,UX
22,5.028,4.503,4.817,0.771,1.0,1.0,1.0,0.571,-0.05,-0.0,0.0,-0.113,0.617,0.231,0.01,4,0.4,100,5,UX
23,5.028,4.558,4.856,0.771,1.0,1.0,1.0,0.571,-0.05,-0.0,0.0,-0.113,0.617,0.231,0.03,4,0.4,100,5,UX
