I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.214285714285714,-0.029133290743197877,1.6818413166348967,0.6763260246697753,0.301375,-0.357,0.5219580697080684,0.15035714285714263,-0.06290677979872156,-0.016848487147662912,-0.001,-0.06335105519480497,0.4063906387451856,0.1265407627959113,0.001,4,0.4,1000,50,NONE,200
500,-1,5.404761904761904,-0.05911054398182536,1.6794307647563336,0.6803688547563558,0.311875,-0.3625,0.5253379523254506,0.13992857142857096,-0.05762025368044369,-0.014327368313752864,-0.0005,-0.06493584332334318,0.41324106585243264,0.10856278571106412,0.001,4,0.4,1000,50,NONE,200
500,-1,5.00297619047619,-0.22440423706728052,1.5280142962417083,0.6518593115218116,0.255,-0.3755,0.4939009324009309,0.1522142857142853,-0.08237507748141332,-0.017490506688057045,-0.00125,-0.07119919663669652,0.40613298536880793,0.11672156204203786,0.001,4,0.4,1000,50,NONE,200
500,-1,5.581997234649409,0.48709969367864114,2.331881176377775,0.6977348304473304,0.349875,-0.244,0.5686114496614482,0.23464285714285615,-0.025669878137609133,-0.01661427435805777,-0.00075,-0.04015464466089463,0.404731727603913,0.4034741086787871,0.001,4,0.4,1000,50,NONE,200
