I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.208333333333333,-0.17391636141636144,1.617235974837302,0.6348579163891661,0.237125,-0.2755,0.46579451104451064,0.1258571428571421,-0.05303637421674712,-0.016233623046948756,-0.0015,-0.07701197691197677,0.401415049728314,0.17546832899384218,0.001,4,0.4,1000,50,NONE,100
500,-1,5.428571428571429,-0.20843586238323075,1.5279923789060228,0.6612685460372952,0.266375,-0.5055,0.49951037296037126,0.15585714285714217,-0.031799689622402046,-0.015478048277565945,-0.00175,-0.09984852022977031,0.4164638965934769,0.1828936785874721,0.001,4,0.4,1000,50,NONE,100
500,-1,5.3723905723905725,-0.018991842350975438,1.5778608279311723,0.6479349025974022,0.255125,-0.4215,0.4877572996447979,0.15392857142857114,-0.042816950356705824,-0.01525258902236918,0.0,-0.05648509199134184,0.40848317625022296,0.16068650938059426,0.001,4,0.4,1000,50,NONE,100
