I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.214285714285714,0.1319829905646469,1.830789702518606,0.713046193389943,0.37525,-0.148,0.5796891983016971,0.13271428571428473,-0.12906465971180703,-0.01649520902244493,0.0,-0.11387037545787546,0.41296815199834475,0.024552117306462513,0.001,4,0.4,1000,50,NONE,500
500,-1,5.142857142857142,0.010925246251333218,1.8359905218081587,0.6986636849261842,0.324125,-0.024,0.5526415237540224,0.11728571428571352,-0.13974516768104916,-0.015883190247017658,-0.00075,-0.12482006882006876,0.41533417617526924,0.03313884941510035,0.001,4,0.4,1000,50,NONE,500
500,-1,5.089285714285714,0.158030058177117,1.9050007687279231,0.7164662518037515,0.37825,-0.1235,0.583208999333999,0.12242857142857068,-0.10235083797235218,-0.01629671464705495,-0.001,-0.10115951132201112,0.4172739082784449,0.03168010182457215,0.001,4,0.4,1000,50,NONE,500
500,-1,5.071428571428571,0.11358131602696811,1.9209477414176912,0.7141042856449106,0.359625,-0.053,0.5760212259962253,0.11599999999999927,-0.09680224443566106,-0.015577982574536214,0.0,-0.12552215666278177,0.4218277088627871,0.02427190458674835,0.001,4,0.4,1000,50,NONE,500
