i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
31,5.215,0.274,4.24,4.993,0.663,1.0,1.0,1.0,0.333,0.0,-0.0,0.0,-0.168,0.9,0.487,0.001,8,0.5,1000,50,1X+2X
32,5.249,0.181,4.248,5.022,0.606,1.0,1.0,1.0,0.4,0.0,-0.018,0.0,-0.075,0.809,0.528,0.001,8,0.5,1000,50,1X+2X
33,5.308,0.177,4.268,5.022,0.578,1.0,1.0,1.0,0.4,0.0,-0.017,0.0,-0.081,0.841,0.586,0.001,8,0.5,1000,50,1X+2X
34,5.434,0.222,4.288,5.049,0.622,1.0,1.0,1.0,0.4,0.0,-0.0,0.0,-0.106,0.874,0.643,0.001,8,0.5,1000,50,1X+2X
35,5.434,0.225,4.296,5.085,0.622,1.0,1.0,1.0,0.4,0.0,-0.0,0.0,-0.106,0.874,0.643,0.003,8,0.5,1000,50,1X+2X
36,5.434,0.243,4.327,5.121,0.622,1.0,1.0,1.0,0.4,0.0,-0.0,0.0,-0.106,0.874,0.643,0.007,8,0.5,1000,50,1X+2X
37,5.434,0.194,4.345,5.146,0.622,1.0,1.0,1.0,0.4,0.0,-0.0,0.0,-0.106,0.874,0.643,0.013,8,0.5,1000,50,1X+2X
38,5.473,0.166,4.368,5.187,0.561,1.0,1.0,1.0,0.467,0.0,-0.017,0.0,-0.05,0.851,0.661,0.001,8,0.5,1000,50,1X+2X
39,5.588,0.106,4.377,5.213,0.615,1.0,1.0,1.0,0.333,0.0,-0.0,0.0,-0.147,0.949,0.837,0.001,8,0.5,1000,50,1X+2X
40,5.588,0.157,4.444,5.251,0.615,1.0,1.0,1.0,0.333,0.0,-0.0,0.0,-0.147,0.949,0.837,0.002,8,0.5,1000,50,1X+2X
41,5.588,0.208,4.464,5.28,0.615,1.0,1.0,1.0,0.333,0.0,-0.0,0.0,-0.147,0.949,0.837,0.004,8,0.5,1000,50,1X+2X
42,5.636,0.309,4.508,5.308,0.636,1.0,1.0,1.0,0.4,0.0,-0.0,0.0,-0.161,0.91,0.851,0.001,8,0.5,1000,50,1X+2X
43,5.792,0.192,4.531,5.358,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.001,8,0.5,1000,50,1X+2X
44,5.792,0.262,4.587,5.434,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.003,8,0.5,1000,50,1X+2X
45,5.792,0.22,4.619,5.434,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.011,8,0.5,1000,50,1X+2X
46,5.792,0.183,4.645,5.475,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.027,8,0.5,1000,50,1X+2X
47,5.792,0.264,4.673,5.56,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.068,8,0.5,1000,50,1X+2X
48,5.792,0.163,4.711,5.588,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.14,8,0.5,1000,50,1X+2X
49,5.792,0.292,4.751,5.605,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.226,8,0.5,1000,50,1X+2X
50,5.792,0.291,4.796,5.636,0.547,1.0,1.0,1.0,0.467,0.0,-0.0,0.0,-0.111,0.975,0.914,0.341,8,0.5,1000,50,1X+2X
