i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.75,-0.55,1.022,1.0,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.5,0.25,0.25,0.002,4,0.4,1000,50,UX
1,3.75,0.205,1.668,1.0,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.5,0.25,0.25,0.004,4,0.4,1000,50,UX
2,4.071,0.733,2.246,0.71,1.0,1.0,0.625,0.286,0.0,-0.053,0.0,-0.113,0.465,0.151,0.001,4,0.4,1000,50,UX
3,4.315,1.535,2.699,1.0,0.875,1.0,1.0,0.0,0.0,-0.0,0.0,-0.417,0.571,0.286,0.001,4,0.4,1000,50,UX
4,4.483,2.058,3.025,0.9,0.875,1.0,0.875,0.286,-0.062,-0.0,0.0,-0.429,0.668,0.37,0.001,4,0.4,1000,50,UX
5,4.483,2.465,3.275,0.9,0.875,1.0,0.875,0.286,-0.062,-0.0,0.0,-0.429,0.668,0.37,0.002,4,0.4,1000,50,UX
6,4.604,2.821,3.504,1.0,0.875,1.0,1.0,0.286,-0.083,-0.0,0.0,-0.542,0.886,0.182,0.001,4,0.4,1000,50,UX
7,4.748,3.079,3.696,0.85,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.312,0.5,0.282,0.001,4,0.4,1000,50,UX
8,4.748,3.325,3.874,0.85,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.312,0.5,0.282,0.002,4,0.4,1000,50,UX
9,4.908,3.497,4.016,0.8,1.0,1.0,0.833,0.571,0.0,-0.0,0.0,-0.125,0.308,0.521,0.001,4,0.4,1000,50,UX
10,4.908,3.683,4.139,0.8,1.0,1.0,0.833,0.571,0.0,-0.0,0.0,-0.125,0.308,0.521,0.002,4,0.4,1000,50,UX
11,5.04,3.813,4.246,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.001,4,0.4,1000,50,UX
12,5.04,3.949,4.343,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.002,4,0.4,1000,50,UX
13,5.04,4.037,4.435,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.004,4,0.4,1000,50,UX
14,5.04,4.165,4.515,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.011,4,0.4,1000,50,UX
15,5.04,4.244,4.596,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.025,4,0.4,1000,50,UX
16,5.04,4.315,4.668,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.057,4,0.4,1000,50,UX
17,5.04,4.381,4.744,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.122,4,0.4,1000,50,UX
18,5.04,4.481,4.808,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.333,0.5,0.208,4,0.4,1000,50,UX
19,5.195,4.531,4.87,0.8,1.0,1.0,0.812,0.571,0.0,-0.0,0.0,-0.125,0.615,0.521,0.122,4,0.4,1000,50,UX
20,5.195,4.604,4.918,0.8,1.0,1.0,0.812,0.571,0.0,-0.0,0.0,-0.125,0.615,0.521,0.125,4,0.4,1000,50,UX
21,5.195,4.698,4.961,0.8,1.0,1.0,0.812,0.571,0.0,-0.0,0.0,-0.125,0.615,0.521,0.127,4,0.4,1000,50,UX
22,5.195,4.8,4.995,0.8,1.0,1.0,0.812,0.571,0.0,-0.0,0.0,-0.125,0.615,0.521,0.116,4,0.4,1000,50,UX
23,5.207,4.863,5.023,0.838,1.0,1.0,1.0,0.571,0.0,-0.077,0.0,-0.125,0.5,0.5,0.733,4,0.4,1000,50,UX
24,5.237,4.908,5.05,0.838,1.0,1.0,1.0,0.643,0.0,-0.077,0.0,0.0,0.333,0.5,0.008,4,0.4,1000,50,UX
25,5.237,4.967,5.073,0.838,1.0,1.0,1.0,0.643,0.0,-0.077,0.0,0.0,0.333,0.5,0.012,4,0.4,1000,50,UX
26,5.403,5.04,5.09,0.838,1.0,1.0,1.0,0.643,0.0,-0.077,0.0,0.0,0.5,0.5,0.018,4,0.4,1000,50,UX
27,5.403,5.04,5.109,0.838,1.0,1.0,1.0,0.643,0.0,-0.077,0.0,0.0,0.5,0.5,0.031,4,0.4,1000,50,UX
28,5.403,5.04,5.132,0.838,1.0,1.0,1.0,0.643,0.0,-0.077,0.0,0.0,0.5,0.5,0.064,4,0.4,1000,50,UX
29,5.413,5.04,5.157,0.9,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.615,0.397,0.005,4,0.4,1000,50,UX
