i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.33,-0.584,0.977,0.938,0.75,1.0,0.75,0.0,0.0,-0.167,0.0,-0.396,0.182,0.273,0.002,4,0.4,1000,50,UX
1,3.675,0.085,1.576,0.685,0.25,1.0,0.786,0.286,0.0,-0.0,0.0,-0.077,0.746,0.0,0.001,4,0.4,1000,50,UX
2,3.869,0.694,2.105,0.866,0.75,1.0,1.0,0.286,0.0,-0.105,0.0,-0.459,0.333,0.198,0.001,4,0.4,1000,50,UX
3,3.885,1.385,2.528,0.738,0.75,1.0,0.8,0.5,-0.067,-0.0,0.0,-0.163,0.327,0.0,0.001,4,0.4,1000,50,UX
4,4.058,1.991,2.835,0.833,0.875,1.0,0.786,0.286,0.0,-0.056,0.0,-0.22,0.331,0.223,0.001,4,0.4,1000,50,UX
5,4.151,2.39,3.086,0.787,0.75,1.0,1.0,0.357,-0.071,-0.0,0.0,-0.287,0.462,0.154,0.001,4,0.4,1000,50,UX
6,4.23,2.653,3.305,0.887,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.125,0.182,0.0,0.001,4,0.4,1000,50,UX
7,4.356,2.875,3.488,0.86,0.875,1.0,1.0,0.143,0.0,-0.0,0.0,-0.161,0.513,0.125,0.001,4,0.4,1000,50,UX
8,4.451,3.097,3.649,0.758,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.175,0.582,0.0,0.001,4,0.4,1000,50,UX
9,4.527,3.283,3.804,0.854,0.75,1.0,0.769,0.286,0.0,-0.0,0.0,-0.062,0.748,0.182,0.001,4,0.4,1000,50,UX
10,4.613,3.479,3.946,0.958,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.179,0.305,0.171,0.001,4,0.4,1000,50,UX
11,4.613,3.629,4.059,0.958,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.179,0.305,0.171,0.003,4,0.4,1000,50,UX
12,4.727,3.787,4.164,0.858,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.175,0.615,0.0,0.002,4,0.4,1000,50,UX
13,5.039,3.885,4.262,0.958,1.0,1.0,1.0,0.571,-0.091,-0.0,0.0,0.0,0.4,0.2,0.001,4,0.4,1000,50,UX
14,5.039,4.014,4.357,0.958,1.0,1.0,1.0,0.571,-0.091,-0.0,0.0,0.0,0.4,0.2,0.002,4,0.4,1000,50,UX
15,5.304,4.126,4.452,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.001,4,0.4,1000,50,UX
16,5.304,4.211,4.537,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.003,4,0.4,1000,50,UX
17,5.304,4.297,4.631,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.007,4,0.4,1000,50,UX
18,5.304,4.403,4.715,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.015,4,0.4,1000,50,UX
19,5.304,4.471,4.795,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.034,4,0.4,1000,50,UX
20,5.304,4.551,4.875,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.078,4,0.4,1000,50,UX
21,5.304,4.625,4.951,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.145,4,0.4,1000,50,UX
22,5.304,4.695,5.023,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.234,4,0.4,1000,50,UX
23,5.304,4.735,5.092,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.332,4,0.4,1000,50,UX
24,5.304,4.807,5.154,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.456,4,0.4,1000,50,UX
25,5.304,4.924,5.212,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.612,4,0.4,1000,50,UX
26,5.304,4.974,5.258,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.749,4,0.4,1000,50,UX
27,5.304,5.039,5.288,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.856,4,0.4,1000,50,UX
28,5.304,5.161,5.302,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.92,4,0.4,1000,50,UX
29,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.927,4,0.4,1000,50,UX
30,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.924,4,0.4,1000,50,UX
31,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.92,4,0.4,1000,50,UX
32,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.907,4,0.4,1000,50,UX
33,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.914,4,0.4,1000,50,UX
34,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.906,4,0.4,1000,50,UX
35,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.901,4,0.4,1000,50,UX
36,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.882,4,0.4,1000,50,UX
37,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.879,4,0.4,1000,50,UX
38,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.884,4,0.4,1000,50,UX
39,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.879,4,0.4,1000,50,UX
40,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.882,4,0.4,1000,50,UX
41,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.876,4,0.4,1000,50,UX
42,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.879,4,0.4,1000,50,UX
43,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.872,4,0.4,1000,50,UX
44,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.86,4,0.4,1000,50,UX
45,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.854,4,0.4,1000,50,UX
46,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.86,4,0.4,1000,50,UX
47,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.865,4,0.4,1000,50,UX
48,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.878,4,0.4,1000,50,UX
49,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.877,4,0.4,1000,50,UX
50,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.87,4,0.4,1000,50,UX
51,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.854,4,0.4,1000,50,UX
52,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.861,4,0.4,1000,50,UX
53,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.868,4,0.4,1000,50,UX
54,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.864,4,0.4,1000,50,UX
55,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.856,4,0.4,1000,50,UX
56,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.845,4,0.4,1000,50,UX
57,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.857,4,0.4,1000,50,UX
58,5.304,5.304,5.304,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,1.0,0.0,0.853,4,0.4,1000,50,UX
