i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.718,-0.528,1.015,0.708,0.75,1.0,0.571,0.286,0.0,-0.0,0.0,-0.146,0.549,0.0,0.002,4,0.4,1000,50,1X+2X
1,3.718,0.157,1.65,0.708,0.75,1.0,0.571,0.286,0.0,-0.0,0.0,-0.146,0.549,0.0,0.004,4,0.4,1000,50,1X+2X
2,4.219,0.756,2.209,0.95,0.875,1.0,0.812,0.286,-0.067,-0.0,0.0,-0.3,0.662,0.0,0.001,4,0.4,1000,50,1X+2X
3,4.219,1.594,2.668,0.95,0.875,1.0,0.812,0.286,-0.067,-0.0,0.0,-0.3,0.662,0.0,0.002,4,0.4,1000,50,1X+2X
4,4.296,2.101,2.973,0.854,1.0,1.0,0.682,0.0,0.0,-0.0,0.0,0.0,0.51,0.25,0.001,4,0.4,1000,50,1X+2X
5,4.296,2.476,3.237,0.854,1.0,1.0,0.682,0.0,0.0,-0.0,0.0,0.0,0.51,0.25,0.002,4,0.4,1000,50,1X+2X
6,4.359,2.781,3.457,0.875,1.0,1.0,0.769,0.286,0.0,-0.0,0.0,-0.229,0.658,0.0,0.001,4,0.4,1000,50,1X+2X
7,4.748,3.021,3.644,0.833,1.0,1.0,0.7,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.001,4,0.4,1000,50,1X+2X
8,4.748,3.249,3.814,0.833,1.0,1.0,0.7,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.002,4,0.4,1000,50,1X+2X
9,4.748,3.454,3.959,0.833,1.0,1.0,0.7,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.004,4,0.4,1000,50,1X+2X
10,4.748,3.638,4.079,0.833,1.0,1.0,0.7,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.009,4,0.4,1000,50,1X+2X
11,4.748,3.784,4.182,0.833,1.0,1.0,0.7,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.018,4,0.4,1000,50,1X+2X
12,4.794,3.906,4.271,0.804,1.0,1.0,1.0,0.286,-0.05,-0.0,0.0,-0.067,0.704,0.118,0.001,4,0.4,1000,50,1X+2X
13,4.826,4.016,4.345,0.917,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,-0.083,0.75,0.25,0.001,4,0.4,1000,50,1X+2X
14,4.826,4.117,4.414,0.917,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,-0.083,0.75,0.25,0.003,4,0.4,1000,50,1X+2X
15,4.91,4.17,4.477,0.917,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,0.0,0.75,0.25,0.001,4,0.4,1000,50,1X+2X
16,4.91,4.224,4.53,0.917,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,0.0,0.75,0.25,0.002,4,0.4,1000,50,1X+2X
17,4.981,4.284,4.583,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.003,4,0.4,1000,50,1X+2X
18,4.981,4.336,4.631,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.008,4,0.4,1000,50,1X+2X
19,4.981,4.398,4.674,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.018,4,0.4,1000,50,1X+2X
20,4.981,4.444,4.719,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.043,4,0.4,1000,50,1X+2X
21,4.981,4.496,4.762,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.75,0.25,0.108,4,0.4,1000,50,1X+2X
22,5.124,4.554,4.804,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.001,4,0.4,1000,50,1X+2X
23,5.124,4.621,4.845,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.002,4,0.4,1000,50,1X+2X
24,5.124,4.681,4.88,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.004,4,0.4,1000,50,1X+2X
25,5.124,4.748,4.916,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.009,4,0.4,1000,50,1X+2X
26,5.124,4.75,4.944,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.019,4,0.4,1000,50,1X+2X
27,5.124,4.794,4.967,0.917,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,0.0,0.75,0.25,0.042,4,0.4,1000,50,1X+2X
28,5.157,4.826,4.989,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.001,4,0.4,1000,50,1X+2X
29,5.157,4.91,5.006,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.002,4,0.4,1000,50,1X+2X
30,5.157,4.981,5.018,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.004,4,0.4,1000,50,1X+2X
31,5.157,4.981,5.031,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.009,4,0.4,1000,50,1X+2X
32,5.157,4.981,5.046,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.018,4,0.4,1000,50,1X+2X
33,5.157,4.981,5.062,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.038,4,0.4,1000,50,1X+2X
34,5.157,4.981,5.08,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.067,4,0.4,1000,50,1X+2X
35,5.157,4.981,5.098,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.093,4,0.4,1000,50,1X+2X
36,5.157,4.981,5.113,1.0,1.0,1.0,1.0,0.5,-0.1,-0.0,0.0,-0.062,0.819,0.0,0.128,4,0.4,1000,50,1X+2X
37,5.178,4.981,5.128,1.0,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.062,0.669,0.0,0.001,4,0.4,1000,50,1X+2X
38,5.178,5.014,5.141,1.0,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.062,0.669,0.0,0.002,4,0.4,1000,50,1X+2X
39,5.178,5.124,5.147,1.0,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.062,0.669,0.0,0.005,4,0.4,1000,50,1X+2X
