i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.415,-0.609,1.076,0.596,0.25,1.0,1.0,0.214,0.0,-0.0,0.0,-0.224,0.388,0.19,0.01,4,0.4,100,5,1X+2X
1,3.415,-0.856,1.485,0.596,0.25,1.0,1.0,0.214,0.0,-0.0,0.0,-0.224,0.388,0.19,0.02,4,0.4,100,5,1X+2X
2,3.53,-1.205,1.594,0.646,0.875,1.0,0.667,0.143,0.0,-0.0,0.0,-0.104,0.304,0.0,0.01,4,0.4,100,5,1X+2X
3,3.911,-0.622,1.899,0.83,0.625,1.0,1.0,0.286,0.0,-0.059,0.0,-0.271,0.5,0.0,0.01,4,0.4,100,5,1X+2X
4,3.911,-0.884,2.121,0.83,0.625,1.0,1.0,0.286,0.0,-0.059,0.0,-0.271,0.5,0.0,0.02,4,0.4,100,5,1X+2X
5,3.965,-0.8,2.17,0.73,0.625,1.0,1.0,0.286,0.0,-0.053,0.0,-0.237,0.444,0.17,0.01,4,0.4,100,5,1X+2X
6,4.193,-0.649,2.24,0.775,0.875,1.0,1.0,0.286,0.0,-0.071,0.0,-0.175,0.247,0.258,0.01,4,0.4,100,5,1X+2X
7,4.193,-0.651,2.315,0.775,0.875,1.0,1.0,0.286,0.0,-0.071,0.0,-0.175,0.247,0.258,0.03,4,0.4,100,5,1X+2X
8,4.588,-0.73,2.323,0.662,1.0,1.0,0.812,0.429,0.0,-0.0,0.0,-0.113,0.397,0.4,0.01,4,0.4,100,5,1X+2X
9,4.588,-0.537,2.464,0.662,1.0,1.0,0.812,0.429,0.0,-0.0,0.0,-0.113,0.397,0.4,0.02,4,0.4,100,5,1X+2X
10,4.588,-0.778,2.396,0.662,1.0,1.0,0.812,0.429,0.0,-0.0,0.0,-0.113,0.397,0.4,0.05,4,0.4,100,5,1X+2X
11,4.588,-0.829,2.557,0.662,1.0,1.0,0.812,0.429,0.0,-0.0,0.0,-0.113,0.397,0.4,0.1,4,0.4,100,5,1X+2X
12,4.588,-0.528,2.573,0.662,1.0,1.0,0.812,0.429,0.0,-0.0,0.0,-0.113,0.397,0.4,0.16,4,0.4,100,5,1X+2X
13,4.607,-0.731,2.681,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.398,0.314,0.02,4,0.4,100,5,1X+2X
14,4.607,-0.756,2.756,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.398,0.314,0.06,4,0.4,100,5,1X+2X
15,4.607,-0.743,2.711,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.398,0.314,0.13,4,0.4,100,5,1X+2X
16,4.607,-0.503,3.04,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.398,0.314,0.2,4,0.4,100,5,1X+2X
17,4.637,-0.662,2.799,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.429,0.314,0.31,4,0.4,100,5,1X+2X
18,4.637,-0.468,2.895,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.429,0.314,0.4,4,0.4,100,5,1X+2X
19,4.705,-0.527,2.834,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.5,4,0.4,100,5,1X+2X
20,4.705,-0.542,2.842,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.55,4,0.4,100,5,1X+2X
21,4.705,-0.421,2.897,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.55,4,0.4,100,5,1X+2X
22,4.705,-0.399,2.985,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.55,4,0.4,100,5,1X+2X
23,4.705,-0.439,2.904,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.55,4,0.4,100,5,1X+2X
24,4.705,-0.323,2.969,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.54,4,0.4,100,5,1X+2X
25,4.705,-0.457,2.886,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.54,4,0.4,100,5,1X+2X
26,4.705,-0.283,3.044,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.55,4,0.4,100,5,1X+2X
27,4.705,-0.529,2.975,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.54,4,0.4,100,5,1X+2X
28,4.705,-0.307,3.05,0.787,1.0,1.0,1.0,0.286,0.0,-0.067,0.0,-0.113,0.497,0.314,0.54,4,0.4,100,5,1X+2X
29,4.89,-0.394,2.86,0.73,1.0,1.0,1.0,0.429,0.0,-0.059,0.0,-0.098,0.563,0.325,0.01,4,0.4,100,5,1X+2X
30,4.89,0.028,3.019,0.73,1.0,1.0,1.0,0.429,0.0,-0.059,0.0,-0.098,0.563,0.325,0.02,4,0.4,100,5,1X+2X
31,4.89,-0.78,2.954,0.73,1.0,1.0,1.0,0.429,0.0,-0.059,0.0,-0.098,0.563,0.325,0.04,4,0.4,100,5,1X+2X
32,4.89,-0.255,3.067,0.73,1.0,1.0,1.0,0.429,0.0,-0.059,0.0,-0.098,0.563,0.325,0.1,4,0.4,100,5,1X+2X
