I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,6.000628600716667,6.000628600716667,6.0006286007165555,6.000628600716667,0.7678571428571392,1.0,1.0,1.0,0.5,0.0,0.0,0.0,-0.053571428571428985,0.9534379693540146,0.8329049170769233,0.939,8,0.5,1000,50,1X+2X,50
500,-1,5.978395010170392,5.978395010170392,5.978395010170314,5.978395010170392,0.8154761904761806,1.0,1.0,1.0,0.6000000000000113,0.0,0.0,0.0,-0.1428571428571412,0.9267420356161202,0.7790339269352274,1.0,8,0.5,1000,50,1X+2X,50
500,-1,5.94273878691162,5.94273878691162,5.942738786911755,5.94273878691162,0.770833333333341,1.0,1.0,1.0,0.46666666666665557,-0.05882352941176612,0.0,0.0,-0.04166666666666648,0.9027739117848647,0.902955071205162,1.0,8,0.5,1000,50,1X+2X,50
