i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.798,-0.727,0.812,0.599,0.875,1.0,0.7,0.143,0.0,-0.0,0.0,-0.184,0.522,0.143,0.007,4,0.4,300,15,UX
1,3.798,0.043,1.456,0.599,0.875,1.0,0.7,0.143,0.0,-0.0,0.0,-0.184,0.522,0.143,0.013,4,0.4,300,15,UX
2,4.014,0.615,2.012,0.765,1.0,1.0,1.0,0.143,0.0,-0.048,0.0,-0.288,0.441,0.0,0.003,4,0.4,300,15,UX
3,4.014,1.19,2.546,0.765,1.0,1.0,1.0,0.143,0.0,-0.048,0.0,-0.288,0.441,0.0,0.007,4,0.4,300,15,UX
4,4.037,1.878,2.956,0.736,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.318,0.476,0.0,0.003,4,0.4,300,15,UX
5,4.052,2.373,3.237,0.742,0.75,1.0,1.0,0.357,0.0,-0.0,0.0,-0.133,0.337,0.0,0.003,4,0.4,300,15,UX
6,4.227,2.752,3.506,0.629,0.75,1.0,1.0,0.429,-0.04,-0.0,0.0,0.0,0.283,0.176,0.003,4,0.4,300,15,UX
7,4.258,2.962,3.69,0.908,1.0,1.0,1.0,0.214,-0.056,-0.056,0.0,-0.342,0.588,0.0,0.003,4,0.4,300,15,UX
8,4.407,3.242,3.821,0.825,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.175,0.4,0.0,0.003,4,0.4,300,15,UX
9,4.425,3.413,3.94,0.661,1.0,1.0,1.0,0.429,-0.048,-0.0,0.0,-0.184,0.461,0.105,0.003,4,0.4,300,15,UX
10,4.434,3.661,4.037,0.725,1.0,1.0,1.0,0.5,-0.042,-0.0,0.0,-0.175,0.28,0.145,0.003,4,0.4,300,15,UX
11,4.503,3.807,4.127,0.658,0.875,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.05,0.346,0.219,0.003,4,0.4,300,15,UX
12,4.607,3.922,4.207,0.599,1.0,1.0,1.0,0.429,-0.043,-0.0,0.0,-0.121,0.538,0.207,0.003,4,0.4,300,15,UX
13,4.642,4.014,4.262,0.742,1.0,1.0,1.0,0.5,-0.05,-0.0,0.0,-0.175,0.394,0.231,0.003,4,0.4,300,15,UX
