i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.592,-0.66,0.985,0.652,0.75,0.5,0.75,0.357,-0.043,-0.0,0.0,-0.104,0.569,0.161,0.003,4,0.4,300,15,1X+2X
1,3.592,0.052,1.674,0.652,0.75,0.5,0.75,0.357,-0.043,-0.0,0.0,-0.104,0.569,0.161,0.007,4,0.4,300,15,1X+2X
2,3.826,0.872,2.248,0.688,1.0,0.5,0.591,0.357,-0.056,-0.0,0.0,-0.1,0.728,0.118,0.003,4,0.4,300,15,1X+2X
3,3.826,1.52,2.678,0.688,1.0,0.5,0.591,0.357,-0.056,-0.0,0.0,-0.1,0.728,0.118,0.007,4,0.4,300,15,1X+2X
4,4.14,2.181,3.008,0.839,0.875,1.0,0.833,0.214,-0.062,-0.0,0.0,-0.107,0.548,0.0,0.003,4,0.4,300,15,1X+2X
5,4.217,2.495,3.248,0.85,1.0,1.0,1.0,0.286,-0.143,-0.0,0.0,-0.167,0.391,0.0,0.003,4,0.4,300,15,1X+2X
6,4.322,2.779,3.488,0.75,1.0,1.0,0.667,0.286,0.0,-0.0,0.0,-0.287,0.789,0.118,0.003,4,0.4,300,15,1X+2X
7,4.322,3.15,3.695,0.75,1.0,1.0,0.667,0.286,0.0,-0.0,0.0,-0.287,0.789,0.118,0.007,4,0.4,300,15,1X+2X
8,4.544,3.362,3.852,0.756,0.875,1.0,1.0,0.429,-0.053,-0.053,0.0,-0.062,0.482,0.17,0.003,4,0.4,300,15,1X+2X
9,4.544,3.547,4.0,0.756,0.875,1.0,1.0,0.429,-0.053,-0.053,0.0,-0.062,0.482,0.17,0.007,4,0.4,300,15,1X+2X
10,4.544,3.714,4.107,0.756,0.875,1.0,1.0,0.429,-0.053,-0.053,0.0,-0.062,0.482,0.17,0.017,4,0.4,300,15,1X+2X
11,4.553,3.826,4.193,0.8,1.0,1.0,1.0,0.429,-0.071,-0.0,0.0,-0.167,0.326,0.237,0.003,4,0.4,300,15,1X+2X
12,4.617,3.958,4.278,0.8,1.0,1.0,1.0,0.286,-0.125,-0.0,0.0,-0.1,0.584,0.171,0.003,4,0.4,300,15,1X+2X
13,4.617,4.098,4.345,0.8,1.0,1.0,1.0,0.286,-0.125,-0.0,0.0,-0.1,0.584,0.171,0.013,4,0.4,300,15,1X+2X
14,4.739,4.167,4.405,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,-0.062,0.79,0.17,0.003,4,0.4,300,15,1X+2X
15,4.811,4.219,4.458,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.003,4,0.4,300,15,1X+2X
16,4.811,4.267,4.509,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.01,4,0.4,300,15,1X+2X
17,4.811,4.335,4.561,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.023,4,0.4,300,15,1X+2X
18,4.811,4.414,4.6,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.057,4,0.4,300,15,1X+2X
19,4.811,4.464,4.641,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.113,4,0.4,300,15,1X+2X
20,4.811,4.527,4.676,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.18,0.197,4,0.4,300,15,1X+2X
21,4.823,4.553,4.707,0.644,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.192,0.003,4,0.4,300,15,1X+2X
22,4.833,4.588,4.738,0.675,0.75,1.0,1.0,0.5,-0.053,-0.0,0.0,0.0,0.79,0.17,0.003,4,0.4,300,15,1X+2X
23,4.869,4.617,4.765,0.767,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.1,0.524,0.25,0.01,4,0.4,300,15,1X+2X
