I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.936875193966427,-0.5005347134471817,4.676564987761419,5.936875193966427,0.7101118326118284,0.7755625,0.5175,0.8249505119063941,0.36919999999999714,-0.0019760051349980326,-0.020364161822208026,-0.005125,-0.03565834686147166,0.7913394877599377,0.7510241693019414,0.721,8,0.5,1000,50,1X+2X,50
