i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.497,0.251,1.253,0.726,0.75,0.5,1.0,0.143,0.0,-0.0,0.0,-0.071,0.449,0.0,0.002,4,0.4,1000,50,1X+2X
1,3.942,0.784,1.922,0.715,0.875,1.0,1.0,0.0,0.0,-0.0,0.0,-0.165,0.355,0.162,0.001,4,0.4,1000,50,1X+2X
2,3.942,1.482,2.46,0.715,0.875,1.0,1.0,0.0,0.0,-0.0,0.0,-0.165,0.355,0.162,0.002,4,0.4,1000,50,1X+2X
3,4.4,2.065,2.83,0.875,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.298,0.567,0.22,0.001,4,0.4,1000,50,1X+2X
4,4.4,2.43,3.116,0.875,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.298,0.567,0.22,0.002,4,0.4,1000,50,1X+2X
5,4.4,2.703,3.353,0.875,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.298,0.567,0.22,0.004,4,0.4,1000,50,1X+2X
6,4.418,2.948,3.571,0.875,0.75,1.0,1.0,0.429,0.0,-0.0,0.0,-0.298,0.529,0.133,0.001,4,0.4,1000,50,1X+2X
7,4.577,3.214,3.767,0.742,0.875,1.0,0.833,0.429,-0.053,-0.0,0.0,-0.05,0.683,0.118,0.001,4,0.4,1000,50,1X+2X
8,4.858,3.418,3.935,0.815,1.0,1.0,0.786,0.643,-0.045,-0.0,0.0,-0.071,0.581,0.15,0.001,4,0.4,1000,50,1X+2X
9,4.858,3.59,4.066,0.815,1.0,1.0,0.786,0.643,-0.045,-0.0,0.0,-0.071,0.581,0.15,0.002,4,0.4,1000,50,1X+2X
10,4.952,3.771,4.183,0.774,1.0,1.0,0.786,0.643,-0.045,-0.0,0.0,-0.071,0.771,0.095,0.001,4,0.4,1000,50,1X+2X
11,4.952,3.906,4.294,0.774,1.0,1.0,0.786,0.643,-0.045,-0.0,0.0,-0.071,0.771,0.095,0.002,4,0.4,1000,50,1X+2X
12,5.084,4.015,4.398,0.812,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,0.0,0.47,0.286,0.001,4,0.4,1000,50,1X+2X
13,5.084,4.133,4.496,0.812,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,0.0,0.47,0.286,0.002,4,0.4,1000,50,1X+2X
14,5.084,4.247,4.584,0.812,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,0.0,0.47,0.286,0.005,4,0.4,1000,50,1X+2X
15,5.089,4.324,4.665,0.908,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.05,0.552,0.25,0.024,4,0.4,1000,50,1X+2X
16,5.089,4.4,4.748,0.908,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.05,0.552,0.25,0.024,4,0.4,1000,50,1X+2X
17,5.127,4.479,4.819,0.783,1.0,1.0,1.0,0.5,-0.053,-0.0,0.0,-0.042,0.813,0.125,0.001,4,0.4,1000,50,1X+2X
18,5.158,4.573,4.886,0.908,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,-0.05,0.409,0.375,0.002,4,0.4,1000,50,1X+2X
19,5.376,4.654,4.938,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.161,0.895,0.1,0.01,4,0.4,1000,50,1X+2X
20,5.376,4.746,4.983,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.161,0.895,0.1,0.009,4,0.4,1000,50,1X+2X
21,5.376,4.801,5.021,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.161,0.895,0.1,0.007,4,0.4,1000,50,1X+2X
22,5.376,4.856,5.052,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.161,0.895,0.1,0.011,4,0.4,1000,50,1X+2X
23,5.376,4.947,5.082,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.161,0.895,0.1,0.023,4,0.4,1000,50,1X+2X
24,5.423,4.958,5.111,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.001,4,0.4,1000,50,1X+2X
25,5.423,5.025,5.141,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.002,4,0.4,1000,50,1X+2X
26,5.423,5.041,5.169,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.006,4,0.4,1000,50,1X+2X
27,5.423,5.065,5.199,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.012,4,0.4,1000,50,1X+2X
28,5.423,5.084,5.229,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.027,4,0.4,1000,50,1X+2X
29,5.423,5.089,5.258,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.059,4,0.4,1000,50,1X+2X
30,5.429,5.12,5.289,0.726,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.111,0.001,4,0.4,1000,50,1X+2X
31,5.429,5.148,5.315,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.111,0.003,4,0.4,1000,50,1X+2X
32,5.459,5.158,5.343,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.1,0.001,4,0.4,1000,50,1X+2X
33,5.459,5.174,5.369,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.1,0.003,4,0.4,1000,50,1X+2X
34,5.459,5.174,5.391,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.1,0.006,4,0.4,1000,50,1X+2X
35,5.464,5.307,5.41,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.001,4,0.4,1000,50,1X+2X
36,5.464,5.376,5.42,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.077,0.895,0.105,0.002,4,0.4,1000,50,1X+2X
37,5.564,5.381,5.428,0.762,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.211,0.001,4,0.4,1000,50,1X+2X
38,5.591,5.423,5.434,0.804,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.077,0.895,0.255,0.001,4,0.4,1000,50,1X+2X
39,5.591,5.423,5.441,0.804,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.077,0.895,0.255,0.002,4,0.4,1000,50,1X+2X
40,5.591,5.423,5.45,0.804,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.077,0.895,0.255,0.004,4,0.4,1000,50,1X+2X
41,5.605,5.429,5.463,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.211,0.003,4,0.4,1000,50,1X+2X
42,5.636,5.429,5.479,0.845,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.2,0.001,4,0.4,1000,50,1X+2X
43,5.658,5.435,5.497,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.263,0.001,4,0.4,1000,50,1X+2X
44,5.658,5.459,5.517,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.263,0.002,4,0.4,1000,50,1X+2X
45,5.658,5.464,5.54,0.804,1.0,1.0,1.0,0.786,-0.048,-0.0,0.0,-0.042,0.895,0.263,0.006,4,0.4,1000,50,1X+2X
46,5.693,5.464,5.563,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.28,0.001,4,0.4,1000,50,1X+2X
47,5.693,5.47,5.586,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.28,0.002,4,0.4,1000,50,1X+2X
48,5.718,5.527,5.607,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.001,4,0.4,1000,50,1X+2X
49,5.718,5.557,5.623,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.002,4,0.4,1000,50,1X+2X
50,5.718,5.57,5.638,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.004,4,0.4,1000,50,1X+2X
51,5.718,5.595,5.651,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.009,4,0.4,1000,50,1X+2X
52,5.718,5.605,5.662,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.024,4,0.4,1000,50,1X+2X
53,5.718,5.611,5.672,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.065,4,0.4,1000,50,1X+2X
54,5.718,5.645,5.682,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.132,4,0.4,1000,50,1X+2X
55,5.718,5.658,5.689,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.194,4,0.4,1000,50,1X+2X
56,5.718,5.658,5.697,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.275,4,0.4,1000,50,1X+2X
57,5.718,5.664,5.703,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.348,4,0.4,1000,50,1X+2X
58,5.718,5.686,5.709,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.443,4,0.4,1000,50,1X+2X
59,5.718,5.686,5.713,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.521,4,0.4,1000,50,1X+2X
60,5.718,5.686,5.715,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.583,4,0.4,1000,50,1X+2X
61,5.718,5.693,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.62,4,0.4,1000,50,1X+2X
62,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.629,4,0.4,1000,50,1X+2X
63,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.631,4,0.4,1000,50,1X+2X
64,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.641,4,0.4,1000,50,1X+2X
65,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.636,4,0.4,1000,50,1X+2X
66,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.636,4,0.4,1000,50,1X+2X
67,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.627,4,0.4,1000,50,1X+2X
68,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.629,4,0.4,1000,50,1X+2X
69,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.634,4,0.4,1000,50,1X+2X
70,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.635,4,0.4,1000,50,1X+2X
71,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.643,4,0.4,1000,50,1X+2X
72,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.64,4,0.4,1000,50,1X+2X
73,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.648,4,0.4,1000,50,1X+2X
74,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.651,4,0.4,1000,50,1X+2X
75,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.649,4,0.4,1000,50,1X+2X
76,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.659,4,0.4,1000,50,1X+2X
77,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.651,4,0.4,1000,50,1X+2X
78,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.646,4,0.4,1000,50,1X+2X
79,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.645,4,0.4,1000,50,1X+2X
80,5.718,5.718,5.718,0.845,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.042,0.895,0.305,0.633,4,0.4,1000,50,1X+2X
