i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.585,-0.799,1.074,0.708,0.875,1.0,0.438,0.214,0.0,-0.0,0.0,-0.25,0.482,0.118,0.001,4,0.4,1000,50,1X+2X
1,3.585,-0.907,1.44,0.708,0.875,1.0,0.438,0.214,0.0,-0.0,0.0,-0.25,0.482,0.118,0.002,4,0.4,1000,50,1X+2X
2,3.969,-0.88,1.66,0.867,0.75,1.0,0.85,0.214,0.0,-0.0,0.0,-0.175,0.463,0.0,0.001,4,0.4,1000,50,1X+2X
3,4.141,-0.843,1.828,0.9,1.0,1.0,0.8,0.071,0.0,-0.0,0.0,-0.175,0.411,0.133,0.001,4,0.4,1000,50,1X+2X
4,4.141,-0.73,2.013,0.9,1.0,1.0,0.8,0.071,0.0,-0.0,0.0,-0.175,0.411,0.133,0.002,4,0.4,1000,50,1X+2X
5,4.141,-0.693,2.1,0.9,1.0,1.0,0.8,0.071,0.0,-0.0,0.0,-0.175,0.411,0.133,0.004,4,0.4,1000,50,1X+2X
6,4.292,-0.653,2.214,0.917,0.75,1.0,1.0,0.286,-0.067,-0.067,0.0,-0.208,0.461,0.22,0.001,4,0.4,1000,50,1X+2X
7,4.333,-0.735,2.3,0.95,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.225,0.411,0.125,0.001,4,0.4,1000,50,1X+2X
8,4.581,-0.584,2.404,0.908,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.276,0.663,0.0,0.001,4,0.4,1000,50,1X+2X
9,4.581,-0.69,2.478,0.908,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.276,0.663,0.0,0.002,4,0.4,1000,50,1X+2X
10,4.766,-0.716,2.524,0.857,1.0,1.0,1.0,0.214,-0.045,-0.0,0.0,-0.143,0.882,0.0,0.001,4,0.4,1000,50,1X+2X
11,4.791,-0.592,2.617,0.793,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.073,0.685,0.1,0.001,4,0.4,1000,50,1X+2X
12,4.791,-0.543,2.689,0.793,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.073,0.685,0.1,0.002,4,0.4,1000,50,1X+2X
13,4.894,-0.536,2.758,0.768,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.083,0.598,0.111,0.001,4,0.4,1000,50,1X+2X
14,4.911,-0.521,2.778,0.835,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,0.0,0.685,0.176,0.001,4,0.4,1000,50,1X+2X
15,5.314,-0.532,2.849,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.001,4,0.4,1000,50,1X+2X
16,5.314,-0.506,2.868,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.002,4,0.4,1000,50,1X+2X
17,5.314,-0.518,2.937,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.004,4,0.4,1000,50,1X+2X
18,5.314,-0.524,2.94,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.008,4,0.4,1000,50,1X+2X
19,5.314,-0.467,2.983,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.016,4,0.4,1000,50,1X+2X
20,5.314,-0.517,3.044,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.231,0.032,4,0.4,1000,50,1X+2X
21,5.317,-0.297,3.13,0.821,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.103,0.77,0.4,0.001,4,0.4,1000,50,1X+2X
22,5.317,-0.51,3.141,0.821,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.103,0.77,0.4,0.002,4,0.4,1000,50,1X+2X
23,5.317,-0.395,3.223,0.821,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.103,0.77,0.4,0.004,4,0.4,1000,50,1X+2X
24,5.317,-0.373,3.258,0.821,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.103,0.77,0.4,0.009,4,0.4,1000,50,1X+2X
25,5.328,-0.394,3.248,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.245,0.001,4,0.4,1000,50,1X+2X
26,5.328,-0.388,3.313,0.833,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.874,0.245,0.003,4,0.4,1000,50,1X+2X
27,5.346,-0.415,3.356,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.001,4,0.4,1000,50,1X+2X
28,5.346,-0.325,3.351,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.002,4,0.4,1000,50,1X+2X
29,5.346,-0.306,3.351,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.004,4,0.4,1000,50,1X+2X
30,5.346,-0.379,3.349,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.008,4,0.4,1000,50,1X+2X
31,5.346,-0.429,3.348,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.016,4,0.4,1000,50,1X+2X
32,5.346,-0.309,3.34,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.033,4,0.4,1000,50,1X+2X
33,5.346,-0.202,3.355,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.067,4,0.4,1000,50,1X+2X
34,5.346,-0.324,3.334,0.759,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.899,0.219,0.118,4,0.4,1000,50,1X+2X
35,5.358,-0.216,3.37,0.728,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.899,0.231,0.001,4,0.4,1000,50,1X+2X
36,5.358,-0.302,3.331,0.728,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.899,0.231,0.003,4,0.4,1000,50,1X+2X
37,5.358,-0.447,3.323,0.728,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.899,0.231,0.006,4,0.4,1000,50,1X+2X
38,5.359,-0.285,3.39,0.821,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.736,0.301,0.001,4,0.4,1000,50,1X+2X
39,5.359,-0.354,3.342,0.821,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.736,0.301,0.003,4,0.4,1000,50,1X+2X
40,5.359,-0.349,3.306,0.821,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.736,0.301,0.007,4,0.4,1000,50,1X+2X
