I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,3.2961535030212823,1.3528204080990458,1.8801530593539197,0.5211177097208344,0.0540625,0.563,0.29227007912360686,0.09106666666666682,-0.00970577257581382,-0.021050624205052784,-0.019,-0.1812126616439117,0.45444290778542207,0.13516225448216718,0.001,8,0.5,1000,50,NONE,50
