i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.736,-0.508,1.022,0.887,0.75,1.0,0.812,0.286,-0.067,-0.067,0.0,-0.438,0.429,0.143,0.004,4,0.4,500,25,UX
1,3.736,0.083,1.673,0.887,0.75,1.0,0.812,0.286,-0.067,-0.067,0.0,-0.438,0.429,0.143,0.008,4,0.4,500,25,UX
2,3.832,0.781,2.305,0.792,0.75,1.0,1.0,0.214,0.0,-0.0,0.0,-0.333,0.255,0.154,0.002,4,0.4,500,25,UX
3,4.022,1.634,2.756,0.95,1.0,1.0,1.0,0.071,0.0,-0.056,0.0,-0.542,0.48,0.118,0.002,4,0.4,500,25,UX
4,4.081,2.21,3.073,0.838,1.0,1.0,0.885,0.143,-0.062,-0.125,0.0,-0.229,0.633,0.0,0.002,4,0.4,500,25,UX
5,4.407,2.592,3.322,0.95,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.35,0.326,0.267,0.002,4,0.4,500,25,UX
6,4.407,2.926,3.525,0.95,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.35,0.326,0.267,0.004,4,0.4,500,25,UX
7,4.407,3.163,3.69,0.95,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.35,0.326,0.267,0.01,4,0.4,500,25,UX
8,4.446,3.348,3.839,0.817,1.0,1.0,0.833,0.429,-0.056,-0.0,0.0,-0.217,0.405,0.235,0.002,4,0.4,500,25,UX
9,4.488,3.572,3.961,0.938,1.0,1.0,0.875,0.214,-0.067,-0.0,0.0,-0.263,0.648,0.143,0.002,4,0.4,500,25,UX
10,4.488,3.675,4.055,0.938,1.0,1.0,0.875,0.214,-0.067,-0.0,0.0,-0.263,0.648,0.143,0.004,4,0.4,500,25,UX
