i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.94,-0.625,0.992,0.667,0.625,0.5,0.5,0.143,0.0,-0.0,0.0,-0.271,0.522,0.255,0.02,4,0.4,100,5,1X+2X
1,2.94,0.336,1.627,0.667,0.625,0.5,0.5,0.143,0.0,-0.0,0.0,-0.271,0.522,0.255,0.04,4,0.4,100,5,1X+2X
2,3.44,0.861,2.147,0.79,0.625,0.5,1.0,0.143,0.0,-0.0,0.0,-0.386,0.488,0.281,0.01,4,0.4,100,5,1X+2X
3,3.828,1.698,2.552,0.729,0.625,0.5,1.0,0.286,0.0,-0.0,0.0,-0.271,0.673,0.286,0.01,4,0.4,100,5,1X+2X
4,3.828,2.066,2.796,0.729,0.625,0.5,1.0,0.286,0.0,-0.0,0.0,-0.271,0.673,0.286,0.02,4,0.4,100,5,1X+2X
5,3.828,2.264,3.021,0.729,0.625,0.5,1.0,0.286,0.0,-0.0,0.0,-0.271,0.673,0.286,0.05,4,0.4,100,5,1X+2X
6,4.005,2.659,3.272,0.873,1.0,0.5,1.0,0.143,-0.048,-0.0,0.0,-0.389,0.61,0.316,0.01,4,0.4,100,5,1X+2X
7,4.005,2.899,3.475,0.873,1.0,0.5,1.0,0.143,-0.048,-0.0,0.0,-0.389,0.61,0.316,0.02,4,0.4,100,5,1X+2X
8,4.091,3.127,3.62,0.831,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.482,0.772,0.184,0.01,4,0.4,100,5,1X+2X
9,4.095,3.307,3.744,0.672,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.208,0.512,0.333,0.01,4,0.4,100,5,1X+2X
10,4.144,3.44,3.835,0.875,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.292,0.585,0.19,0.01,4,0.4,100,5,1X+2X
11,4.349,3.684,3.939,0.812,1.0,0.5,1.0,0.429,0.0,-0.0,0.0,-0.354,0.691,0.273,0.01,4,0.4,100,5,1X+2X
12,4.349,3.806,4.016,0.812,1.0,0.5,1.0,0.429,0.0,-0.0,0.0,-0.354,0.691,0.273,0.02,4,0.4,100,5,1X+2X
13,4.349,3.839,4.083,0.812,1.0,0.5,1.0,0.429,0.0,-0.0,0.0,-0.354,0.691,0.273,0.04,4,0.4,100,5,1X+2X
14,4.51,3.965,4.138,0.839,1.0,0.5,1.0,0.571,0.0,-0.0,0.0,-0.452,0.716,0.336,0.01,4,0.4,100,5,1X+2X
15,4.51,4.005,4.199,0.839,1.0,0.5,1.0,0.571,0.0,-0.0,0.0,-0.452,0.716,0.336,0.03,4,0.4,100,5,1X+2X
16,4.51,4.057,4.253,0.839,1.0,0.5,1.0,0.571,0.0,-0.0,0.0,-0.452,0.716,0.336,0.06,4,0.4,100,5,1X+2X
