i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.017,-0.441,0.892,0.74,0.5,1.0,0.667,0.0,0.0,-0.0,0.0,-0.198,0.308,0.0,0.003,4,0.4,300,15,1X+2X
1,3.538,0.233,1.496,0.702,0.5,1.0,1.0,0.143,-0.043,-0.0,0.0,-0.133,0.37,0.0,0.003,4,0.4,300,15,1X+2X
2,3.762,0.602,1.997,0.717,0.75,1.0,0.7,0.357,0.0,-0.0,0.0,-0.225,0.464,0.0,0.003,4,0.4,300,15,1X+2X
3,3.762,1.377,2.469,0.717,0.75,1.0,0.7,0.357,0.0,-0.0,0.0,-0.225,0.464,0.0,0.007,4,0.4,300,15,1X+2X
4,4.103,1.892,2.854,0.846,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.167,0.352,0.0,0.003,4,0.4,300,15,1X+2X
5,4.484,2.356,3.174,0.808,0.875,1.0,0.833,0.286,-0.053,-0.0,0.0,-0.05,0.667,0.118,0.003,4,0.4,300,15,1X+2X
6,4.484,2.685,3.445,0.808,0.875,1.0,0.833,0.286,-0.053,-0.0,0.0,-0.05,0.667,0.118,0.007,4,0.4,300,15,1X+2X
7,4.484,2.978,3.664,0.808,0.875,1.0,0.833,0.286,-0.053,-0.0,0.0,-0.05,0.667,0.118,0.013,4,0.4,300,15,1X+2X
8,4.54,3.194,3.866,0.687,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.19,0.543,0.0,0.003,4,0.4,300,15,1X+2X
9,4.614,3.476,4.03,0.817,0.875,1.0,1.0,0.5,0.0,-0.056,0.0,0.0,0.478,0.0,0.003,4,0.4,300,15,1X+2X
10,4.671,3.681,4.157,0.793,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.19,0.64,0.0,0.003,4,0.4,300,15,1X+2X
11,4.904,3.869,4.271,0.75,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.582,0.0,0.003,4,0.4,300,15,1X+2X
12,4.952,3.985,4.373,1.0,1.0,1.0,1.0,0.214,-0.077,-0.0,0.0,-0.083,0.898,0.0,0.003,4,0.4,300,15,1X+2X
13,4.952,4.09,4.471,1.0,1.0,1.0,1.0,0.214,-0.077,-0.0,0.0,-0.083,0.898,0.0,0.007,4,0.4,300,15,1X+2X
