i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.212,-0.481,0.87,0.758,0.75,0.5,0.571,0.286,0.0,-0.0,0.0,-0.278,0.372,0.253,0.007,4,0.4,300,15,1X+2X
1,3.316,0.118,1.449,0.752,0.625,1.0,0.667,0.214,0.0,-0.0,0.0,-0.296,0.249,0.105,0.003,4,0.4,300,15,1X+2X
2,3.482,0.729,1.927,0.685,0.75,1.0,0.562,0.286,-0.048,-0.0,0.0,-0.15,0.397,0.0,0.003,4,0.4,300,15,1X+2X
3,3.561,1.182,2.353,0.667,0.625,1.0,0.7,0.286,0.0,-0.04,0.0,-0.229,0.466,0.087,0.003,4,0.4,300,15,1X+2X
4,3.561,1.825,2.682,0.667,0.625,1.0,0.7,0.286,0.0,-0.04,0.0,-0.229,0.466,0.087,0.007,4,0.4,300,15,1X+2X
5,4.287,2.195,2.965,0.843,1.0,1.0,0.625,0.214,0.0,-0.0,0.0,-0.229,0.834,0.0,0.003,4,0.4,300,15,1X+2X
6,4.594,2.506,3.227,0.837,1.0,1.0,0.875,0.214,0.0,-0.0,0.0,-0.225,0.701,0.192,0.003,4,0.4,300,15,1X+2X
7,4.594,2.838,3.469,0.837,1.0,1.0,0.875,0.214,0.0,-0.0,0.0,-0.225,0.701,0.192,0.007,4,0.4,300,15,1X+2X
8,4.683,3.069,3.688,0.808,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.15,0.374,0.294,0.003,4,0.4,300,15,1X+2X
9,4.683,3.229,3.894,0.808,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.15,0.374,0.294,0.007,4,0.4,300,15,1X+2X
10,4.788,3.443,4.083,0.95,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.121,0.42,0.111,0.003,4,0.4,300,15,1X+2X
11,4.788,3.689,4.256,0.95,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.121,0.42,0.111,0.007,4,0.4,300,15,1X+2X
12,4.802,3.929,4.379,0.873,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.113,0.508,0.105,0.003,4,0.4,300,15,1X+2X
13,4.842,4.112,4.482,0.9,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.1,0.431,0.254,0.007,4,0.4,300,15,1X+2X
14,4.842,4.224,4.565,0.9,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.1,0.431,0.254,0.02,4,0.4,300,15,1X+2X
15,4.842,4.319,4.633,0.9,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.1,0.431,0.254,0.057,4,0.4,300,15,1X+2X
16,5.006,4.488,4.689,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.003,4,0.4,300,15,1X+2X
17,5.006,4.549,4.731,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.007,4,0.4,300,15,1X+2X
18,5.006,4.59,4.771,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.017,4,0.4,300,15,1X+2X
19,5.006,4.644,4.804,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.037,4,0.4,300,15,1X+2X
20,5.006,4.7,4.833,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.08,4,0.4,300,15,1X+2X
21,5.006,4.762,4.855,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.147,4,0.4,300,15,1X+2X
22,5.006,4.783,4.876,0.733,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.367,0.506,0.23,4,0.4,300,15,1X+2X
23,5.04,4.795,4.893,0.668,1.0,1.0,1.0,0.571,-0.036,-0.0,0.0,0.0,0.619,0.218,0.003,4,0.4,300,15,1X+2X
24,5.112,4.842,4.908,0.9,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.1,0.701,0.254,0.417,4,0.4,300,15,1X+2X
25,5.411,4.842,4.923,0.65,0.75,1.0,1.0,0.571,-0.034,-0.034,0.0,-0.1,0.843,0.766,0.003,4,0.4,300,15,1X+2X
26,5.411,4.842,4.94,0.65,0.75,1.0,1.0,0.571,-0.034,-0.034,0.0,-0.1,0.843,0.766,0.007,4,0.4,300,15,1X+2X
27,5.411,4.842,4.961,0.65,0.75,1.0,1.0,0.571,-0.034,-0.034,0.0,-0.1,0.843,0.766,0.013,4,0.4,300,15,1X+2X
28,5.411,4.842,4.987,0.65,0.75,1.0,1.0,0.571,-0.034,-0.034,0.0,-0.1,0.843,0.766,0.03,4,0.4,300,15,1X+2X
29,5.411,4.855,5.026,0.65,0.75,1.0,1.0,0.571,-0.034,-0.034,0.0,-0.1,0.843,0.766,0.077,4,0.4,300,15,1X+2X
30,5.46,4.855,5.078,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.003,4,0.4,300,15,1X+2X
31,5.46,4.855,5.131,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.007,4,0.4,300,15,1X+2X
32,5.46,4.89,5.196,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.017,4,0.4,300,15,1X+2X
33,5.46,5.006,5.258,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.047,4,0.4,300,15,1X+2X
34,5.46,5.006,5.314,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.12,4,0.4,300,15,1X+2X
35,5.46,5.04,5.364,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.213,4,0.4,300,15,1X+2X
36,5.46,5.112,5.397,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.32,4,0.4,300,15,1X+2X
37,5.46,5.135,5.425,0.681,1.0,1.0,1.0,0.5,0.0,-0.037,0.0,-0.1,0.746,0.67,0.447,4,0.4,300,15,1X+2X
38,5.588,5.411,5.441,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.67,0.597,4,0.4,300,15,1X+2X
39,5.588,5.411,5.448,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.67,0.72,4,0.4,300,15,1X+2X
40,5.588,5.411,5.456,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.67,0.853,4,0.4,300,15,1X+2X
41,5.588,5.411,5.465,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.67,0.91,4,0.4,300,15,1X+2X
42,5.609,5.46,5.475,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.097,4,0.4,300,15,1X+2X
43,5.609,5.46,5.49,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.147,4,0.4,300,15,1X+2X
44,5.609,5.46,5.505,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.213,4,0.4,300,15,1X+2X
45,5.609,5.46,5.525,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.287,4,0.4,300,15,1X+2X
46,5.609,5.46,5.543,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.38,4,0.4,300,15,1X+2X
47,5.609,5.46,5.562,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.477,4,0.4,300,15,1X+2X
48,5.609,5.481,5.585,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.537,4,0.4,300,15,1X+2X
49,5.609,5.481,5.597,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.613,4,0.4,300,15,1X+2X
50,5.609,5.588,5.603,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.73,4,0.4,300,15,1X+2X
51,5.609,5.588,5.606,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.857,4,0.4,300,15,1X+2X
52,5.609,5.588,5.608,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,0.953,4,0.4,300,15,1X+2X
53,5.609,5.609,5.609,0.681,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.691,1.0,4,0.4,300,15,1X+2X
54,5.689,5.609,5.609,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.003,4,0.4,300,15,1X+2X
55,5.689,5.609,5.61,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.01,4,0.4,300,15,1X+2X
56,5.689,5.609,5.611,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.027,4,0.4,300,15,1X+2X
57,5.689,5.609,5.614,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.063,4,0.4,300,15,1X+2X
58,5.689,5.609,5.62,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.14,4,0.4,300,15,1X+2X
59,5.689,5.609,5.628,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.243,4,0.4,300,15,1X+2X
60,5.689,5.609,5.639,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.38,4,0.4,300,15,1X+2X
61,5.689,5.609,5.652,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.533,4,0.4,300,15,1X+2X
62,5.689,5.609,5.664,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.683,4,0.4,300,15,1X+2X
63,5.689,5.609,5.676,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.833,4,0.4,300,15,1X+2X
64,5.689,5.609,5.684,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,0.937,4,0.4,300,15,1X+2X
65,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
66,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
67,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
68,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
69,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
70,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
71,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
72,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
73,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
74,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
75,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
76,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
77,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
78,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
79,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
80,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
81,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
82,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
83,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
84,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
85,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
86,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
87,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
88,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
89,5.689,5.689,5.689,0.706,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.1,0.837,0.746,1.0,4,0.4,300,15,1X+2X
