I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,5.598255037296799,0.15444139194139192,3.7081867638508883,0.7448419733044704,0.68425,0.238,0.7857059523809513,0.35871428571428604,-0.0814538935340706,-0.008011498721088169,0.0,-0.07176727994228002,0.6767975254937081,0.38110969915489123,0.55,4,0.4,500,25,1X+2X
500,-1,5.571428571428571,0.07888071895424836,3.775646564945551,0.8462819444444435,0.6715,0.323,0.7580506132756117,0.3987142857142853,-0.008722246901197182,-0.008045442926502472,-0.002,-0.0367262445887446,0.7281689570130776,0.10542469891456273,0.55,4,0.4,500,25,1X+2X
500,-1,5.823969483986647,0.09995300751879688,3.755144229109871,0.6922326326451339,0.6235,0.252,0.7223210317460306,0.4121428571428564,-0.007467890024319592,-0.0075526692866866516,-0.0015,-0.010018272005772001,0.6814092951168397,0.3980772437757733,0.55,4,0.4,500,25,1X+2X
500,-1,5.5,0.11971728151075971,3.678710980826401,0.8306127788877785,0.64425,0.325,0.7502183344433334,0.3441428571428567,-0.042016247558533025,-0.006711070691447779,-0.001,-0.01621751443001443,0.7319219357803687,0.11850990725205618,0.55,4,0.4,500,25,1X+2X
500,-1,5.571428571428571,0.2797303622303623,3.7918430992106016,0.8554980339105346,0.6915,0.296,0.7841853313353303,0.3931428571428564,-0.01621654155582848,-0.009273585552909334,0.0,-0.03812925685425686,0.7279010289830173,0.1072352318018464,0.55,4,0.4,500,25,1X+2X
