i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.379,-0.813,1.021,0.72,0.375,0.5,1.0,0.286,0.0,-0.042,0.0,-0.213,0.571,0.182,0.002,4,0.4,500,25,1X+2X
1,3.379,-0.937,1.402,0.72,0.375,0.5,1.0,0.286,0.0,-0.042,0.0,-0.213,0.571,0.182,0.004,4,0.4,500,25,1X+2X
2,3.726,-0.677,1.683,0.854,1.0,1.0,0.833,0.071,-0.1,-0.1,0.0,-0.125,0.292,0.0,0.002,4,0.4,500,25,1X+2X
3,3.933,-0.809,1.817,0.9,0.75,1.0,1.0,0.071,0.0,-0.067,0.0,-0.15,0.429,0.0,0.002,4,0.4,500,25,1X+2X
4,4.161,-0.57,1.982,0.835,0.875,1.0,1.0,0.143,-0.053,-0.0,0.0,-0.098,0.309,0.151,0.002,4,0.4,500,25,1X+2X
5,4.161,-0.76,2.094,0.835,0.875,1.0,1.0,0.143,-0.053,-0.0,0.0,-0.098,0.309,0.151,0.004,4,0.4,500,25,1X+2X
6,4.36,-0.705,2.201,0.711,0.5,1.0,1.0,0.429,0.0,-0.0,0.0,-0.115,0.624,0.211,0.002,4,0.4,500,25,1X+2X
7,4.36,-0.619,2.309,0.711,0.5,1.0,1.0,0.429,0.0,-0.0,0.0,-0.115,0.624,0.211,0.004,4,0.4,500,25,1X+2X
8,4.472,-0.655,2.411,0.652,0.75,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.46,0.105,0.002,4,0.4,500,25,1X+2X
9,4.524,-0.637,2.519,0.785,1.0,1.0,1.0,0.143,-0.038,-0.0,0.0,-0.232,0.624,0.242,0.002,4,0.4,500,25,1X+2X
10,4.857,-0.653,2.57,1.0,1.0,1.0,1.0,0.0,-0.143,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
11,4.857,-0.553,2.609,1.0,1.0,1.0,1.0,0.0,-0.143,-0.0,0.0,0.0,1.0,0.0,0.004,4,0.4,500,25,1X+2X
12,4.875,-0.654,2.592,1.0,1.0,1.0,1.0,0.143,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.002,4,0.4,500,25,1X+2X
13,4.875,-0.771,2.71,1.0,1.0,1.0,1.0,0.143,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.006,4,0.4,500,25,1X+2X
14,4.875,-0.402,2.775,1.0,1.0,1.0,1.0,0.143,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.012,4,0.4,500,25,1X+2X
15,5.039,-0.557,2.777,0.631,0.75,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.832,0.254,0.002,4,0.4,500,25,1X+2X
16,5.071,-0.54,2.895,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
17,5.143,-0.53,2.896,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.004,4,0.4,500,25,1X+2X
18,5.143,-0.547,2.973,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.008,4,0.4,500,25,1X+2X
19,5.143,-0.522,3.037,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.018,4,0.4,500,25,1X+2X
20,5.143,-0.58,3.007,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.038,4,0.4,500,25,1X+2X
21,5.214,-0.73,3.036,1.0,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
22,5.286,-0.476,3.154,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
23,5.286,-0.519,3.188,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.008,4,0.4,500,25,1X+2X
24,5.286,-0.467,3.26,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.016,4,0.4,500,25,1X+2X
25,5.429,-0.434,3.228,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
26,5.429,-0.402,3.306,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.006,4,0.4,500,25,1X+2X
27,5.429,-0.295,3.341,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.012,4,0.4,500,25,1X+2X
28,5.429,-0.398,3.379,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.024,4,0.4,500,25,1X+2X
29,5.429,-0.272,3.361,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.054,4,0.4,500,25,1X+2X
30,5.429,-0.262,3.42,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.114,4,0.4,500,25,1X+2X
31,5.429,-0.344,3.397,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.18,4,0.4,500,25,1X+2X
32,5.429,-0.327,3.469,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,1.0,0.0,0.254,4,0.4,500,25,1X+2X
33,5.5,-0.372,3.495,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,1X+2X
34,5.5,-0.314,3.484,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.004,4,0.4,500,25,1X+2X
35,5.5,-0.052,3.543,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.01,4,0.4,500,25,1X+2X
36,5.5,-0.311,3.518,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.022,4,0.4,500,25,1X+2X
37,5.5,-0.119,3.56,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.05,4,0.4,500,25,1X+2X
38,5.5,0.051,3.592,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.102,4,0.4,500,25,1X+2X
39,5.5,-0.178,3.523,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.156,4,0.4,500,25,1X+2X
40,5.5,-0.384,3.504,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.222,4,0.4,500,25,1X+2X
41,5.5,-0.225,3.565,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.296,4,0.4,500,25,1X+2X
42,5.5,-0.075,3.521,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.366,4,0.4,500,25,1X+2X
43,5.5,-0.071,3.566,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.432,4,0.4,500,25,1X+2X
44,5.5,-0.03,3.601,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.47,4,0.4,500,25,1X+2X
45,5.5,-0.157,3.579,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.476,4,0.4,500,25,1X+2X
46,5.5,-0.233,3.51,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.474,4,0.4,500,25,1X+2X
47,5.5,-0.149,3.534,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.466,4,0.4,500,25,1X+2X
48,5.5,-0.097,3.588,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.46,4,0.4,500,25,1X+2X
49,5.5,-0.016,3.61,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.462,4,0.4,500,25,1X+2X
50,5.5,-0.043,3.568,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.462,4,0.4,500,25,1X+2X
51,5.5,-0.05,3.518,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.472,4,0.4,500,25,1X+2X
52,5.5,-0.211,3.559,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.476,4,0.4,500,25,1X+2X
53,5.5,-0.048,3.65,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.474,4,0.4,500,25,1X+2X
54,5.5,-0.196,3.56,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.476,4,0.4,500,25,1X+2X
55,5.5,-0.226,3.591,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.478,4,0.4,500,25,1X+2X
56,5.5,-0.025,3.645,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.476,4,0.4,500,25,1X+2X
57,5.5,-0.28,3.553,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.47,4,0.4,500,25,1X+2X
58,5.5,-0.166,3.554,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.464,4,0.4,500,25,1X+2X
59,5.5,-0.217,3.546,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.466,4,0.4,500,25,1X+2X
60,5.5,-0.225,3.518,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.46,4,0.4,500,25,1X+2X
61,5.5,-0.004,3.579,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.458,4,0.4,500,25,1X+2X
62,5.5,-0.138,3.588,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.448,4,0.4,500,25,1X+2X
63,5.5,0.082,3.637,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.458,4,0.4,500,25,1X+2X
64,5.5,0.055,3.601,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.46,4,0.4,500,25,1X+2X
65,5.5,-0.169,3.603,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.462,4,0.4,500,25,1X+2X
66,5.5,0.058,3.565,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.454,4,0.4,500,25,1X+2X
67,5.5,-0.153,3.561,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.458,4,0.4,500,25,1X+2X
68,5.5,-0.305,3.535,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.45,4,0.4,500,25,1X+2X
69,5.5,0.184,3.646,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.444,4,0.4,500,25,1X+2X
70,5.5,0.073,3.646,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.432,4,0.4,500,25,1X+2X
71,5.5,-0.001,3.632,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.438,4,0.4,500,25,1X+2X
72,5.5,0.042,3.664,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.446,4,0.4,500,25,1X+2X
73,5.5,-0.03,3.631,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,1.0,0.0,0.454,4,0.4,500,25,1X+2X
