i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.716,0.205,1.236,0.854,0.875,0.5,1.0,0.143,0.0,-0.0,0.0,-0.308,0.535,0.118,0.002,4,0.4,500,25,UX
1,3.861,0.819,1.927,0.794,0.625,1.0,1.0,0.357,0.0,-0.0,0.0,-0.29,0.375,0.0,0.002,4,0.4,500,25,UX
2,3.861,1.537,2.468,0.794,0.625,1.0,1.0,0.357,0.0,-0.0,0.0,-0.29,0.375,0.0,0.004,4,0.4,500,25,UX
3,4.125,2.022,2.818,0.917,1.0,1.0,0.875,0.143,0.0,-0.0,0.0,-0.229,0.42,0.0,0.002,4,0.4,500,25,UX
4,4.125,2.436,3.115,0.917,1.0,1.0,0.875,0.143,0.0,-0.0,0.0,-0.229,0.42,0.0,0.004,4,0.4,500,25,UX
5,4.215,2.693,3.347,0.969,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.344,0.361,0.158,0.002,4,0.4,500,25,UX
6,4.336,2.97,3.537,0.829,1.0,1.0,1.0,0.429,-0.053,-0.0,0.0,-0.121,0.253,0.0,0.002,4,0.4,500,25,UX
7,4.578,3.205,3.717,0.896,1.0,1.0,1.0,0.429,-0.059,-0.059,0.0,-0.2,0.446,0.125,0.002,4,0.4,500,25,UX
8,4.578,3.362,3.866,0.896,1.0,1.0,1.0,0.429,-0.059,-0.059,0.0,-0.2,0.446,0.125,0.004,4,0.4,500,25,UX
9,4.609,3.573,3.992,0.896,0.875,1.0,1.0,0.429,-0.059,-0.0,0.0,-0.2,0.544,0.125,0.01,4,0.4,500,25,UX
10,4.726,3.682,4.101,0.833,1.0,1.0,0.75,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,500,25,UX
11,4.726,3.835,4.201,0.833,1.0,1.0,0.75,0.143,0.0,-0.0,0.0,0.0,1.0,0.0,0.006,4,0.4,500,25,UX
12,4.792,3.924,4.287,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.462,0.308,0.002,4,0.4,500,25,UX
13,4.792,4.041,4.369,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.462,0.308,0.004,4,0.4,500,25,UX
14,4.792,4.125,4.439,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.462,0.308,0.01,4,0.4,500,25,UX
15,4.88,4.215,4.504,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.2,0.571,0.143,0.002,4,0.4,500,25,UX
16,4.88,4.283,4.562,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.2,0.571,0.143,0.004,4,0.4,500,25,UX
17,4.88,4.342,4.615,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.2,0.571,0.143,0.01,4,0.4,500,25,UX
18,4.88,4.426,4.652,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.2,0.571,0.143,0.026,4,0.4,500,25,UX
19,5.1,4.482,4.694,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.208,4,0.4,500,25,UX
20,5.1,4.509,4.732,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.234,4,0.4,500,25,UX
21,5.1,4.554,4.771,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.268,4,0.4,500,25,UX
22,5.1,4.609,4.805,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.28,4,0.4,500,25,UX
23,5.1,4.673,4.835,0.938,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.29,4,0.4,500,25,UX
24,5.163,4.726,4.87,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.002,4,0.4,500,25,UX
25,5.163,4.726,4.909,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.006,4,0.4,500,25,UX
26,5.163,4.785,4.946,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.01,4,0.4,500,25,UX
27,5.163,4.792,4.993,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.018,4,0.4,500,25,UX
28,5.163,4.88,5.032,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.038,4,0.4,500,25,UX
29,5.163,4.88,5.073,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.098,4,0.4,500,25,UX
30,5.163,4.891,5.107,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.192,4,0.4,500,25,UX
31,5.163,5.1,5.129,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.32,4,0.4,500,25,UX
32,5.163,5.1,5.139,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.2,0.769,0.308,0.468,4,0.4,500,25,UX
33,5.191,5.1,5.148,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.002,4,0.4,500,25,UX
34,5.191,5.126,5.154,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.004,4,0.4,500,25,UX
35,5.191,5.126,5.159,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.012,4,0.4,500,25,UX
36,5.191,5.126,5.163,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.03,4,0.4,500,25,UX
37,5.191,5.163,5.165,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.074,4,0.4,500,25,UX
38,5.191,5.163,5.167,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.156,4,0.4,500,25,UX
39,5.191,5.163,5.17,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.258,4,0.4,500,25,UX
40,5.191,5.163,5.174,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.398,4,0.4,500,25,UX
41,5.191,5.163,5.179,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.58,4,0.4,500,25,UX
42,5.191,5.163,5.184,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.734,4,0.4,500,25,UX
43,5.191,5.163,5.188,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.864,4,0.4,500,25,UX
44,5.191,5.163,5.19,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,0.962,4,0.4,500,25,UX
45,5.191,5.191,5.191,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,1.0,4,0.4,500,25,UX
46,5.191,5.191,5.191,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.325,0.769,0.462,1.0,4,0.4,500,25,UX
