i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.361,0.182,1.179,0.732,0.125,1.0,0.833,0.143,0.0,-0.0,0.0,-0.369,0.615,0.282,0.002,4,0.4,500,25,1X+2X
1,3.386,0.777,1.846,0.675,0.5,1.0,0.65,0.143,0.0,-0.0,0.0,-0.283,0.569,0.133,0.002,4,0.4,500,25,1X+2X
2,4.46,1.368,2.374,0.775,0.75,1.0,0.727,0.5,0.0,-0.0,0.0,-0.05,0.633,0.125,0.002,4,0.4,500,25,1X+2X
3,4.46,1.942,2.757,0.775,0.75,1.0,0.727,0.5,0.0,-0.0,0.0,-0.05,0.633,0.125,0.004,4,0.4,500,25,1X+2X
4,4.46,2.33,3.045,0.775,0.75,1.0,0.727,0.5,0.0,-0.0,0.0,-0.05,0.633,0.125,0.008,4,0.4,500,25,1X+2X
5,4.46,2.667,3.295,0.775,0.75,1.0,0.727,0.5,0.0,-0.0,0.0,-0.05,0.633,0.125,0.016,4,0.4,500,25,1X+2X
6,4.571,2.898,3.516,0.838,0.75,1.0,0.875,0.5,0.0,-0.0,0.0,-0.113,0.721,0.0,0.002,4,0.4,500,25,1X+2X
7,4.571,3.066,3.708,0.838,0.75,1.0,0.875,0.5,0.0,-0.0,0.0,-0.113,0.721,0.0,0.004,4,0.4,500,25,1X+2X
8,4.583,3.343,3.91,0.867,0.75,1.0,0.875,0.5,0.0,-0.0,0.0,-0.1,0.558,0.133,0.002,4,0.4,500,25,1X+2X
9,4.7,3.498,4.074,0.9,0.75,1.0,0.875,0.5,-0.059,-0.0,0.0,-0.113,0.721,0.125,0.002,4,0.4,500,25,1X+2X
10,4.738,3.663,4.204,0.887,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.1,0.522,0.0,0.002,4,0.4,500,25,1X+2X
11,4.773,3.816,4.311,0.754,0.75,1.0,0.85,0.5,-0.053,-0.0,0.0,-0.05,0.855,0.167,0.002,4,0.4,500,25,1X+2X
12,4.786,3.984,4.417,0.887,0.75,1.0,0.875,0.714,0.0,-0.0,0.0,-0.113,0.671,0.0,0.002,4,0.4,500,25,1X+2X
13,4.786,4.149,4.499,0.887,0.75,1.0,0.875,0.714,0.0,-0.0,0.0,-0.113,0.671,0.0,0.004,4,0.4,500,25,1X+2X
14,4.848,4.285,4.564,0.852,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.171,0.491,0.105,0.002,4,0.4,500,25,1X+2X
15,4.914,4.417,4.612,0.788,0.75,1.0,0.864,0.5,0.0,-0.0,0.0,-0.1,0.933,0.18,0.04,4,0.4,500,25,1X+2X
16,4.928,4.472,4.651,0.85,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.15,0.705,0.238,0.002,4,0.4,500,25,1X+2X
17,4.967,4.525,4.688,0.788,1.0,1.0,1.0,0.357,-0.056,-0.0,0.0,-0.15,0.789,0.239,0.002,4,0.4,500,25,1X+2X
18,4.967,4.571,4.724,0.788,1.0,1.0,1.0,0.357,-0.056,-0.0,0.0,-0.15,0.789,0.239,0.004,4,0.4,500,25,1X+2X
