i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
42,5.101,-0.482,1.984,0.908,0.78,1.0,1.0,1.0,0.4,-0.067,-0.0,0.0,-0.042,0.841,0.189,0.001,8,0.5,1000,50,1X+2X
43,5.101,-0.442,1.963,0.821,0.78,1.0,1.0,1.0,0.4,-0.067,-0.0,0.0,-0.042,0.841,0.189,0.001,8,0.5,1000,50,1X+2X
44,5.101,-0.431,2.035,1.009,0.78,1.0,1.0,1.0,0.4,-0.067,-0.0,0.0,-0.042,0.841,0.189,0.004,8,0.5,1000,50,1X+2X
45,5.101,-0.444,2.045,1.013,0.78,1.0,1.0,1.0,0.4,-0.067,-0.0,0.0,-0.042,0.841,0.189,0.009,8,0.5,1000,50,1X+2X
46,5.252,-0.468,2.053,1.031,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.001,8,0.5,1000,50,1X+2X
47,5.252,-0.384,2.027,0.948,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.002,8,0.5,1000,50,1X+2X
48,5.252,-0.379,2.03,0.963,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.006,8,0.5,1000,50,1X+2X
49,5.252,-0.432,2.06,1.033,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.012,8,0.5,1000,50,1X+2X
50,5.252,-0.284,2.142,1.103,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.024,8,0.5,1000,50,1X+2X
51,5.252,-0.309,2.147,1.18,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.049,8,0.5,1000,50,1X+2X
52,5.252,-0.389,2.105,1.064,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.101,8,0.5,1000,50,1X+2X
53,5.252,-0.412,2.119,1.143,0.821,1.0,1.0,1.0,0.4,-0.047,-0.0,0.0,-0.042,0.791,0.328,0.154,8,0.5,1000,50,1X+2X
54,5.259,-0.355,2.146,1.097,0.821,1.0,1.0,1.0,0.367,-0.047,-0.0,0.0,-0.042,0.929,0.23,0.001,8,0.5,1000,50,1X+2X
55,5.259,-0.221,2.181,1.138,0.821,1.0,1.0,1.0,0.367,-0.047,-0.0,0.0,-0.042,0.929,0.23,0.002,8,0.5,1000,50,1X+2X
56,5.277,-0.309,2.174,1.15,0.821,1.0,1.0,1.0,0.333,-0.047,-0.0,0.0,-0.042,0.883,0.328,0.292,8,0.5,1000,50,1X+2X
57,5.277,-0.285,2.216,1.235,0.821,1.0,1.0,1.0,0.333,-0.047,-0.0,0.0,-0.042,0.883,0.328,0.281,8,0.5,1000,50,1X+2X
58,5.277,-0.335,2.197,1.155,0.821,1.0,1.0,1.0,0.333,-0.047,-0.0,0.0,-0.042,0.883,0.328,0.258,8,0.5,1000,50,1X+2X
59,5.277,-0.301,2.216,1.193,0.821,1.0,1.0,1.0,0.333,-0.047,-0.0,0.0,-0.042,0.883,0.328,0.209,8,0.5,1000,50,1X+2X
60,5.35,-0.314,2.241,1.297,0.78,1.0,1.0,1.0,0.4,-0.023,-0.0,0.0,-0.042,0.881,0.355,0.001,8,0.5,1000,50,1X+2X
61,5.39,-0.226,2.223,1.245,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.001,8,0.5,1000,50,1X+2X
62,5.39,-0.266,2.228,1.227,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.002,8,0.5,1000,50,1X+2X
63,5.39,-0.328,2.213,1.201,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.005,8,0.5,1000,50,1X+2X
64,5.39,-0.355,2.229,1.286,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.01,8,0.5,1000,50,1X+2X
65,5.39,-0.299,2.235,1.246,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.021,8,0.5,1000,50,1X+2X
66,5.39,-0.193,2.279,1.27,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.811,0.389,0.042,8,0.5,1000,50,1X+2X
67,5.39,-0.224,2.265,1.241,0.801,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.021,0.811,0.389,0.002,8,0.5,1000,50,1X+2X
68,5.39,-0.286,2.272,1.341,0.801,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.021,0.811,0.389,0.005,8,0.5,1000,50,1X+2X
69,5.416,-0.217,2.252,1.213,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.838,0.389,0.187,8,0.5,1000,50,1X+2X
70,5.416,-0.273,2.253,1.209,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.838,0.389,0.229,8,0.5,1000,50,1X+2X
71,5.416,-0.402,2.238,1.156,0.821,1.0,1.0,1.0,0.433,-0.024,-0.0,0.0,-0.042,0.838,0.389,0.241,8,0.5,1000,50,1X+2X
72,5.536,-0.408,2.206,1.158,0.801,0.875,1.0,1.0,0.467,-0.024,-0.0,0.0,-0.021,0.869,0.569,0.001,8,0.5,1000,50,1X+2X
73,5.536,-0.355,2.258,1.312,0.801,0.875,1.0,1.0,0.467,-0.024,-0.0,0.0,-0.021,0.869,0.569,0.002,8,0.5,1000,50,1X+2X
74,5.536,-0.39,2.244,1.233,0.801,0.875,1.0,1.0,0.467,-0.024,-0.0,0.0,-0.021,0.869,0.569,0.005,8,0.5,1000,50,1X+2X
75,5.536,-0.405,2.203,1.147,0.801,0.875,1.0,1.0,0.467,-0.024,-0.0,0.0,-0.021,0.869,0.569,0.011,8,0.5,1000,50,1X+2X
76,5.555,-0.33,2.224,1.144,0.766,0.875,1.0,1.0,0.533,0.0,-0.0,0.0,-0.035,0.768,0.647,0.001,8,0.5,1000,50,1X+2X
77,5.555,-0.428,2.204,1.139,0.766,0.875,1.0,1.0,0.533,0.0,-0.0,0.0,-0.035,0.768,0.647,0.002,8,0.5,1000,50,1X+2X
78,5.555,-0.504,2.169,1.074,0.766,0.875,1.0,1.0,0.533,0.0,-0.0,0.0,-0.035,0.768,0.647,0.004,8,0.5,1000,50,1X+2X
79,5.653,-0.442,2.146,0.989,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.001,8,0.5,1000,50,1X+2X
80,5.653,-0.426,2.237,1.157,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.003,8,0.5,1000,50,1X+2X
81,5.653,-0.365,2.23,1.151,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.006,8,0.5,1000,50,1X+2X
82,5.653,-0.526,2.175,1.064,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.012,8,0.5,1000,50,1X+2X
83,5.653,-0.417,2.178,1.011,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.025,8,0.5,1000,50,1X+2X
84,5.653,-0.453,2.186,1.043,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.055,8,0.5,1000,50,1X+2X
85,5.653,-0.471,2.2,1.078,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.858,0.694,0.108,8,0.5,1000,50,1X+2X
86,5.711,-0.458,2.201,1.025,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.173,8,0.5,1000,50,1X+2X
87,5.711,-0.494,2.239,1.101,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.235,8,0.5,1000,50,1X+2X
88,5.711,-0.355,2.259,1.024,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.293,8,0.5,1000,50,1X+2X
89,5.711,-0.372,2.226,1.012,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.296,8,0.5,1000,50,1X+2X
90,5.711,-0.418,2.219,1.034,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.296,8,0.5,1000,50,1X+2X
91,5.711,-0.507,2.188,0.998,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.296,8,0.5,1000,50,1X+2X
92,5.711,-0.465,2.26,1.104,0.78,0.875,1.0,1.0,0.467,0.0,-0.0,0.0,-0.021,0.916,0.694,0.297,8,0.5,1000,50,1X+2X
93,5.83,-0.431,2.278,1.105,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.001,8,0.5,1000,50,1X+2X
94,5.83,-0.433,2.259,1.082,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.002,8,0.5,1000,50,1X+2X
95,5.83,-0.468,2.223,1.025,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.004,8,0.5,1000,50,1X+2X
96,5.83,-0.416,2.253,1.014,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.008,8,0.5,1000,50,1X+2X
97,5.83,-0.538,2.21,1.026,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.018,8,0.5,1000,50,1X+2X
98,5.83,-0.556,2.164,0.919,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.038,8,0.5,1000,50,1X+2X
99,5.83,-0.43,2.216,0.994,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.082,8,0.5,1000,50,1X+2X
100,5.83,-0.508,2.216,1.036,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.138,8,0.5,1000,50,1X+2X
101,5.83,-0.391,2.275,1.031,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.196,8,0.5,1000,50,1X+2X
102,5.83,-0.335,2.314,1.131,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.252,8,0.5,1000,50,1X+2X
103,5.83,-0.433,2.309,1.07,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
104,5.83,-0.425,2.353,1.182,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
105,5.83,-0.308,2.318,1.09,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
106,5.83,-0.32,2.344,1.136,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
107,5.83,-0.471,2.31,1.094,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
108,5.83,-0.357,2.339,1.163,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
109,5.83,-0.474,2.27,1.074,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.914,0.812,0.3,8,0.5,1000,50,1X+2X
110,5.836,-0.463,2.316,1.041,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
111,5.836,-0.407,2.323,1.145,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
112,5.836,-0.395,2.277,1.034,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
113,5.836,-0.415,2.304,1.074,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
114,5.836,-0.362,2.323,1.134,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
115,5.836,-0.324,2.343,1.102,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
116,5.836,-0.427,2.307,1.077,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
117,5.836,-0.516,2.237,0.992,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
118,5.836,-0.391,2.308,1.062,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
119,5.836,-0.343,2.296,1.08,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
120,5.836,-0.392,2.29,1.055,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
121,5.836,-0.361,2.367,1.168,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
122,5.836,-0.409,2.377,1.202,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
123,5.836,-0.431,2.316,1.111,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
124,5.836,-0.402,2.33,1.139,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
125,5.836,-0.394,2.253,1.028,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
126,5.836,-0.497,2.324,1.13,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
127,5.836,-0.438,2.258,0.998,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
128,5.836,-0.357,2.333,1.175,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
129,5.836,-0.414,2.324,1.139,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
130,5.836,-0.394,2.342,1.126,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
131,5.836,-0.44,2.341,1.138,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
132,5.836,-0.38,2.349,1.161,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
133,5.836,-0.381,2.34,1.205,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
134,5.836,-0.368,2.363,1.164,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
135,5.836,-0.502,2.328,1.093,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
136,5.836,-0.331,2.376,1.214,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
137,5.836,-0.431,2.371,1.256,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
138,5.836,-0.424,2.351,1.176,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
139,5.836,-0.372,2.35,1.211,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.92,0.812,0.3,8,0.5,1000,50,1X+2X
140,5.847,-0.511,2.282,1.084,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
141,5.847,-0.38,2.366,1.263,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
142,5.847,-0.344,2.357,1.161,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
143,5.847,-0.312,2.383,1.173,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
144,5.847,-0.439,2.294,1.077,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
145,5.847,-0.325,2.325,1.098,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
146,5.847,-0.422,2.321,1.112,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
147,5.847,-0.271,2.378,1.182,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
148,5.847,-0.29,2.34,1.118,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
149,5.847,-0.402,2.346,1.118,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
150,5.847,-0.317,2.384,1.18,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
151,5.847,-0.278,2.388,1.26,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
152,5.847,-0.258,2.35,1.093,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
153,5.847,-0.398,2.315,1.059,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
154,5.847,-0.413,2.326,1.059,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
155,5.847,-0.485,2.259,1.039,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
156,5.847,-0.551,2.2,0.903,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
157,5.847,-0.621,2.211,0.98,0.771,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.042,0.931,0.812,0.3,8,0.5,1000,50,1X+2X
