i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.486,-0.499,0.958,0.838,0.5,0.5,0.786,0.286,0.0,-0.0,0.0,-0.188,0.639,0.125,0.02,4,0.4,100,5,UX
1,3.486,0.052,1.493,0.838,0.5,0.5,0.786,0.286,0.0,-0.0,0.0,-0.188,0.639,0.125,0.04,4,0.4,100,5,UX
2,3.486,0.711,2.031,0.838,0.5,0.5,0.786,0.286,0.0,-0.0,0.0,-0.188,0.639,0.125,0.08,4,0.4,100,5,UX
3,3.727,1.465,2.538,0.785,0.75,0.5,1.0,0.143,0.0,-0.0,0.0,-0.031,0.58,0.0,0.01,4,0.4,100,5,UX
4,3.727,1.751,2.786,0.785,0.75,0.5,1.0,0.143,0.0,-0.0,0.0,-0.031,0.58,0.0,0.02,4,0.4,100,5,UX
5,4.086,2.248,3.078,0.838,0.75,1.0,0.885,0.214,-0.071,-0.0,0.0,-0.312,0.63,0.154,0.01,4,0.4,100,5,UX
6,4.086,2.605,3.302,0.838,0.75,1.0,0.885,0.214,-0.071,-0.0,0.0,-0.312,0.63,0.154,0.02,4,0.4,100,5,UX
7,4.086,2.958,3.472,0.838,0.75,1.0,0.885,0.214,-0.071,-0.0,0.0,-0.312,0.63,0.154,0.05,4,0.4,100,5,UX
8,4.086,3.202,3.621,0.838,0.75,1.0,0.885,0.214,-0.071,-0.0,0.0,-0.312,0.63,0.154,0.1,4,0.4,100,5,UX
9,4.086,3.367,3.732,0.838,0.75,1.0,0.885,0.214,-0.071,-0.0,0.0,-0.312,0.63,0.154,0.16,4,0.4,100,5,UX
10,4.436,3.486,3.832,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.01,4,0.4,100,5,UX
11,4.436,3.53,3.921,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.02,4,0.4,100,5,UX
12,4.436,3.674,4.011,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.04,4,0.4,100,5,UX
13,4.436,3.727,4.094,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.12,4,0.4,100,5,UX
14,4.436,3.878,4.153,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.17,4,0.4,100,5,UX
15,4.436,3.974,4.219,0.938,1.0,1.0,0.893,0.143,0.0,-0.0,0.0,-0.5,0.796,0.167,0.26,4,0.4,100,5,UX
