I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,6.132379305795357,-0.35677334932692184,5.015756347069589,6.132379305795357,0.7985794237012935,0.79525,0.629,0.8506093884185978,0.4867333333333406,-0.0019320772677523194,-0.003858429392563438,-0.0005,-0.22385462211399593,0.8376851049550236,0.8480442254356059,0.75,8,0.5,1000,50,1X+2X,50
500,-1,5.755075315278748,-0.536541786242843,4.550160051602327,5.755075315278748,0.6780179233960469,0.76725,0.559,0.822265237207323,0.47656666666667347,-0.0019749662235019594,-0.004391562343246201,-0.004625,-0.02471126893939404,0.8302580410447238,0.45250498079373797,0.75,8,0.5,1000,50,1X+2X,50
500,-1,6.180157744817565,-0.1285601103925912,4.964312977845283,6.180157744817565,0.7126150235181501,0.773,0.5875,0.8387439614049514,0.5807000000000072,-0.049296193842286874,-0.003969024909396646,-0.000125,-0.0035621000527250517,0.7851129781719421,0.7435933335546032,0.75,8,0.5,1000,50,1X+2X,50
500,-1,6.031062359164575,-0.8641009587372214,4.733416188681655,6.031062359164575,0.6234687236374694,0.7499375,0.585,0.8016884517273386,0.42390000000000777,-0.0029881255443559547,-0.004369448389342479,-0.008,-0.06355051233488695,0.8430217356459186,0.7853078639395337,0.75,8,0.5,1000,50,1X+2X,50
