i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.436,-0.792,0.974,0.762,0.625,0.5,0.812,0.286,-0.056,-0.0,0.0,-0.161,0.549,0.118,0.02,4,0.4,100,5,UX
1,3.436,0.064,1.654,0.762,0.625,0.5,0.812,0.286,-0.056,-0.0,0.0,-0.161,0.549,0.118,0.04,4,0.4,100,5,UX
2,3.653,0.515,2.198,0.854,0.625,1.0,0.8,0.143,-0.071,-0.0,0.0,-0.312,0.615,0.0,0.01,4,0.4,100,5,UX
3,3.855,0.932,2.664,0.929,0.75,1.0,1.0,0.071,-0.067,-0.0,0.0,-0.369,0.398,0.143,0.01,4,0.4,100,5,UX
4,4.075,1.992,2.987,0.881,0.875,1.0,1.0,0.143,-0.118,-0.0,0.0,-0.25,0.544,0.0,0.01,4,0.4,100,5,UX
5,4.095,2.57,3.283,0.917,0.875,1.0,1.0,0.143,-0.143,-0.0,0.0,-0.312,0.615,0.0,0.01,4,0.4,100,5,UX
6,4.095,2.793,3.466,0.917,0.875,1.0,1.0,0.143,-0.143,-0.0,0.0,-0.312,0.615,0.0,0.02,4,0.4,100,5,UX
7,4.145,3.124,3.645,0.845,0.75,1.0,1.0,0.214,-0.059,-0.0,0.0,-0.286,0.555,0.125,0.02,4,0.4,100,5,UX
8,4.213,3.27,3.765,0.845,0.75,1.0,1.0,0.214,-0.059,-0.0,0.0,-0.286,0.623,0.125,0.05,4,0.4,100,5,UX
9,4.213,3.464,3.875,0.845,0.75,1.0,1.0,0.214,-0.059,-0.0,0.0,-0.286,0.623,0.125,0.12,4,0.4,100,5,UX
10,4.455,3.647,3.97,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.01,4,0.4,100,5,UX
11,4.455,3.655,4.049,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.02,4,0.4,100,5,UX
12,4.455,3.807,4.119,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.04,4,0.4,100,5,UX
13,4.455,3.949,4.177,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.08,4,0.4,100,5,UX
14,4.455,4.075,4.214,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.13,4,0.4,100,5,UX
15,4.455,4.095,4.26,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.675,0.222,0.18,4,0.4,100,5,UX
16,4.487,4.145,4.3,0.887,1.0,1.0,1.0,0.214,-0.1,-0.0,0.0,-0.444,0.707,0.222,0.27,4,0.4,100,5,UX
17,4.518,4.187,4.341,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.675,0.235,0.02,4,0.4,100,5,UX
18,4.518,4.195,4.375,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.675,0.235,0.05,4,0.4,100,5,UX
19,4.518,4.238,4.404,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.675,0.235,0.11,4,0.4,100,5,UX
20,4.518,4.263,4.433,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.675,0.235,0.18,4,0.4,100,5,UX
21,4.55,4.322,4.462,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.235,0.29,4,0.4,100,5,UX
22,4.55,4.336,4.479,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.235,0.39,4,0.4,100,5,UX
23,4.55,4.401,4.499,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.235,0.56,4,0.4,100,5,UX
24,4.564,4.455,4.513,0.81,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.367,0.707,0.25,0.01,4,0.4,100,5,UX
25,4.564,4.476,4.527,0.81,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.367,0.707,0.25,0.03,4,0.4,100,5,UX
26,4.569,4.49,4.535,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.254,0.07,4,0.4,100,5,UX
27,4.569,4.518,4.541,0.851,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.254,0.09,4,0.4,100,5,UX
28,4.581,4.518,4.549,0.81,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.367,0.707,0.267,0.02,4,0.4,100,5,UX
29,4.595,4.518,4.556,0.893,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.239,0.01,4,0.4,100,5,UX
30,4.595,4.55,4.563,0.893,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.408,0.707,0.239,0.02,4,0.4,100,5,UX
