i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.858,-0.275,1.028,0.622,0.375,0.5,0.286,0.429,0.0,-0.0,0.0,-0.077,0.607,0.118,0.01,4,0.4,100,5,1X+2X
1,3.154,0.378,1.745,0.56,0.25,1.0,0.75,0.143,0.0,-0.0,0.0,-0.149,0.6,0.0,0.01,4,0.4,100,5,1X+2X
2,3.621,0.748,2.332,0.627,0.75,1.0,0.438,0.357,0.0,-0.0,0.0,-0.05,0.499,0.0,0.01,4,0.4,100,5,1X+2X
3,4.002,1.784,2.79,0.674,0.75,1.0,0.667,0.429,0.0,-0.0,0.0,-0.062,0.421,0.125,0.01,4,0.4,100,5,1X+2X
4,4.002,2.374,3.091,0.674,0.75,1.0,0.667,0.429,0.0,-0.0,0.0,-0.062,0.421,0.125,0.02,4,0.4,100,5,1X+2X
5,4.094,2.703,3.33,0.812,0.75,1.0,0.727,0.357,0.0,-0.091,0.0,-0.062,0.4,0.2,0.01,4,0.4,100,5,1X+2X
6,4.094,2.865,3.514,0.812,0.75,1.0,0.727,0.357,0.0,-0.091,0.0,-0.062,0.4,0.2,0.02,4,0.4,100,5,1X+2X
7,4.094,3.185,3.694,0.812,0.75,1.0,0.727,0.357,0.0,-0.091,0.0,-0.062,0.4,0.2,0.04,4,0.4,100,5,1X+2X
8,4.498,3.343,3.834,0.792,1.0,1.0,0.875,0.286,0.0,-0.0,0.0,-0.125,0.363,0.308,0.01,4,0.4,100,5,1X+2X
9,4.498,3.583,3.946,0.792,1.0,1.0,0.875,0.286,0.0,-0.0,0.0,-0.125,0.363,0.308,0.02,4,0.4,100,5,1X+2X
10,4.689,3.766,4.047,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.25,0.01,4,0.4,100,5,1X+2X
11,4.689,3.845,4.151,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.25,0.02,4,0.4,100,5,1X+2X
12,4.689,3.917,4.244,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.25,0.04,4,0.4,100,5,1X+2X
13,4.706,4.002,4.318,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.267,0.01,4,0.4,100,5,1X+2X
14,4.706,4.088,4.405,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.267,0.04,4,0.4,100,5,1X+2X
15,4.706,4.211,4.48,0.742,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.175,0.58,0.267,0.1,4,0.4,100,5,1X+2X
16,4.71,4.284,4.533,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.198,0.01,4,0.4,100,5,1X+2X
17,4.71,4.308,4.586,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.198,0.03,4,0.4,100,5,1X+2X
18,4.727,4.4,4.637,0.685,1.0,1.0,0.812,0.429,0.0,-0.056,0.0,0.0,0.39,0.467,0.01,4,0.4,100,5,1X+2X
19,4.727,4.498,4.678,0.685,1.0,1.0,0.812,0.429,0.0,-0.056,0.0,0.0,0.39,0.467,0.04,4,0.4,100,5,1X+2X
20,4.777,4.56,4.697,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.01,4,0.4,100,5,1X+2X
21,4.777,4.654,4.708,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.02,4,0.4,100,5,1X+2X
22,4.777,4.689,4.712,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.04,4,0.4,100,5,1X+2X
23,4.777,4.706,4.718,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.11,4,0.4,100,5,1X+2X
24,4.777,4.706,4.724,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.21,4,0.4,100,5,1X+2X
25,4.777,4.706,4.731,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.3,4,0.4,100,5,1X+2X
26,4.777,4.706,4.738,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.39,4,0.4,100,5,1X+2X
27,4.777,4.706,4.744,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.48,4,0.4,100,5,1X+2X
28,4.777,4.706,4.754,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,-0.05,0.606,0.265,0.6,4,0.4,100,5,1X+2X
29,4.794,4.706,4.762,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.01,4,0.4,100,5,1X+2X
30,4.794,4.727,4.766,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.03,4,0.4,100,5,1X+2X
31,4.794,4.727,4.77,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.06,4,0.4,100,5,1X+2X
32,4.794,4.727,4.777,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.15,4,0.4,100,5,1X+2X
33,4.794,4.777,4.781,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.26,4,0.4,100,5,1X+2X
34,4.794,4.777,4.784,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.39,4,0.4,100,5,1X+2X
35,4.794,4.777,4.787,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.56,4,0.4,100,5,1X+2X
36,4.794,4.777,4.79,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.74,4,0.4,100,5,1X+2X
37,4.794,4.777,4.792,0.585,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.282,0.89,4,0.4,100,5,1X+2X
38,4.827,4.777,4.794,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.265,0.01,4,0.4,100,5,1X+2X
39,4.854,4.794,4.796,0.585,1.0,1.0,0.7,0.571,0.0,-0.0,0.0,0.0,0.716,0.282,0.98,4,0.4,100,5,1X+2X
40,4.854,4.794,4.797,0.585,1.0,1.0,0.7,0.571,0.0,-0.0,0.0,0.0,0.716,0.282,0.95,4,0.4,100,5,1X+2X
41,4.854,4.794,4.801,0.585,1.0,1.0,0.7,0.571,0.0,-0.0,0.0,0.0,0.716,0.282,0.88,4,0.4,100,5,1X+2X
42,4.93,4.794,4.809,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.01,4,0.4,100,5,1X+2X
43,4.93,4.794,4.815,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.02,4,0.4,100,5,1X+2X
44,4.93,4.794,4.828,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.05,4,0.4,100,5,1X+2X
45,4.93,4.794,4.843,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.11,4,0.4,100,5,1X+2X
46,4.93,4.794,4.859,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.2,4,0.4,100,5,1X+2X
47,4.93,4.794,4.878,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.3,4,0.4,100,5,1X+2X
48,4.93,4.827,4.895,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.44,4,0.4,100,5,1X+2X
49,4.93,4.854,4.907,0.635,1.0,1.0,0.75,0.571,0.0,-0.0,0.0,0.0,0.606,0.368,0.59,4,0.4,100,5,1X+2X
50,4.989,4.854,4.919,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,0.74,4,0.4,100,5,1X+2X
51,4.989,4.887,4.927,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,0.88,4,0.4,100,5,1X+2X
52,4.989,4.902,4.934,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,0.98,4,0.4,100,5,1X+2X
53,4.989,4.93,4.941,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,1.0,4,0.4,100,5,1X+2X
54,4.989,4.93,4.949,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,1.0,4,0.4,100,5,1X+2X
55,4.989,4.93,4.958,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,1.0,4,0.4,100,5,1X+2X
56,4.989,4.93,4.965,0.635,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,0.0,0.629,0.368,1.0,4,0.4,100,5,1X+2X
