i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
435,6.13,-1.77,3.278,4.677,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
436,6.13,-1.6,3.336,4.859,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
437,6.13,-1.195,3.393,4.671,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
438,6.13,-1.545,3.393,4.765,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
439,6.13,-1.543,3.375,4.888,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
440,6.13,-1.489,3.407,4.708,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
441,6.13,-1.127,3.385,4.7,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
442,6.13,-1.601,3.428,4.681,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
443,6.13,-1.177,3.391,4.747,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
444,6.13,-1.219,3.412,4.716,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
445,6.13,-1.236,3.416,4.576,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
446,6.13,-1.026,3.414,4.784,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
447,6.13,-1.26,3.38,4.857,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
448,6.13,-1.07,3.399,4.625,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
449,6.13,-1.151,3.367,4.52,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
450,6.13,-0.994,3.409,4.93,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
451,6.13,-1.376,3.368,4.596,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
452,6.13,-1.212,3.36,4.6,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
453,6.13,-1.417,3.36,4.674,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
454,6.13,-1.745,3.332,4.787,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
455,6.13,-1.371,3.352,4.576,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
456,6.13,-1.548,3.303,4.539,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
457,6.13,-1.409,3.35,4.808,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
458,6.13,-1.822,3.346,4.624,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
459,6.13,-1.48,3.363,4.788,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
460,6.13,-1.55,3.393,4.846,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
461,6.13,-1.211,3.415,5.077,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
462,6.13,-1.157,3.401,4.72,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
463,6.13,-1.058,3.407,4.774,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
464,6.13,-1.147,3.442,4.533,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
465,6.13,-0.92,3.438,4.837,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
466,6.13,-1.701,3.41,4.509,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
467,6.13,-1.059,3.39,4.699,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
468,6.13,-1.143,3.383,4.621,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
469,6.13,-1.141,3.372,4.917,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
470,6.13,-1.805,3.387,4.743,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
471,6.13,-1.062,3.387,4.64,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
472,6.13,-1.1,3.393,4.638,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
473,6.13,-1.328,3.396,4.829,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
474,6.13,-1.623,3.359,4.913,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
475,6.13,-1.206,3.391,4.773,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
476,6.13,-1.205,3.403,4.641,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
477,6.13,-2.021,3.367,5.049,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
478,6.13,-1.219,3.401,4.874,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
479,6.13,-1.151,3.394,4.637,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
480,6.13,-1.662,3.385,4.696,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
481,6.13,-1.136,3.389,4.654,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
482,6.13,-1.322,3.409,4.621,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
483,6.13,-1.27,3.401,4.745,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
484,6.13,-1.049,3.383,4.963,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
485,6.13,-1.151,3.387,4.582,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
486,6.13,-0.936,3.432,4.607,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
487,6.13,-1.466,3.385,4.722,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
488,6.13,-1.632,3.364,4.499,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
489,6.13,-1.642,3.338,4.656,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
490,6.13,-2.148,3.359,4.658,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
491,6.13,-1.302,3.318,4.631,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
492,6.13,-1.624,3.354,4.648,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
493,6.13,-1.38,3.391,4.917,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
494,6.13,-1.326,3.408,4.69,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
495,6.13,-1.182,3.359,4.585,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
496,6.13,-1.477,3.356,4.744,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
497,6.13,-1.38,3.377,4.616,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
498,6.13,-1.837,3.361,4.658,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
499,6.13,-1.273,3.367,4.898,0.799,1.0,1.0,1.0,0.667,0.0,-0.021,0.0,-0.071,0.908,0.849,0.5,8,0.5,1000,50,1X+2X
0,3.35,-1.44,0.929,0.853,0.671,0.5,1.0,0.526,0.4,0.0,-0.04,0.0,-0.227,0.297,0.223,0.001,8,0.5,1000,50,1X+2X
1,3.608,-1.323,1.181,1.582,0.732,0.688,1.0,0.667,0.233,0.0,-0.026,0.0,-0.303,0.434,0.184,0.001,8,0.5,1000,50,1X+2X
2,3.608,-1.211,1.337,1.904,0.732,0.688,1.0,0.667,0.233,0.0,-0.026,0.0,-0.303,0.434,0.184,0.001,8,0.5,1000,50,1X+2X
3,3.608,-1.269,1.41,2.147,0.732,0.688,1.0,0.667,0.233,0.0,-0.026,0.0,-0.303,0.434,0.184,0.001,8,0.5,1000,50,1X+2X
