i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.438,-1.288,0.766,0.619,0.5,0.5,1.0,0.071,0.0,-0.0,0.0,-0.107,0.602,0.253,0.001,4,0.4,1000,50,UX
1,3.438,-0.708,1.224,0.619,0.5,0.5,1.0,0.071,0.0,-0.0,0.0,-0.107,0.602,0.253,0.001,4,0.4,1000,50,UX
2,3.687,-0.357,1.666,0.729,0.75,1.0,1.0,0.214,0.0,-0.0,0.0,-0.229,0.222,0.0,0.001,4,0.4,1000,50,UX
3,3.687,-0.182,2.038,0.729,0.75,1.0,1.0,0.214,0.0,-0.0,0.0,-0.229,0.222,0.0,0.001,4,0.4,1000,50,UX
4,3.776,0.314,2.356,0.906,0.625,1.0,1.0,0.143,-0.056,-0.0,0.0,-0.237,0.395,0.0,0.001,4,0.4,1000,50,UX
5,3.954,0.665,2.602,0.768,0.875,1.0,0.812,0.357,0.0,-0.0,0.0,-0.312,0.321,0.133,0.001,4,0.4,1000,50,UX
6,4.307,0.986,2.811,0.768,1.0,1.0,0.786,0.357,0.0,-0.0,0.0,-0.083,0.374,0.105,0.001,4,0.4,1000,50,UX
7,4.518,1.445,3.011,0.906,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.25,0.608,0.111,0.001,4,0.4,1000,50,UX
8,4.518,2.038,3.189,0.906,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.25,0.608,0.111,0.001,4,0.4,1000,50,UX
9,4.687,2.194,3.351,0.833,1.0,1.0,1.0,0.357,-0.053,-0.0,0.0,-0.25,0.576,0.222,0.001,4,0.4,1000,50,UX
10,4.766,2.194,3.502,0.815,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.149,0.448,0.222,0.001,4,0.4,1000,50,UX
11,4.766,2.656,3.659,0.815,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.149,0.448,0.222,0.001,4,0.4,1000,50,UX
12,4.851,2.819,3.794,0.865,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.167,0.777,0.091,0.001,4,0.4,1000,50,UX
13,4.986,2.955,3.919,0.917,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.686,0.222,0.001,4,0.4,1000,50,UX
14,4.986,2.955,4.031,0.917,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.686,0.222,0.001,4,0.4,1000,50,UX
15,4.986,3.108,4.139,0.917,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.686,0.222,0.001,4,0.4,1000,50,UX
16,4.986,3.108,4.225,0.917,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.686,0.222,0.001,4,0.4,1000,50,UX
17,4.986,3.477,4.309,0.917,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.686,0.222,0.002,4,0.4,1000,50,UX
18,5.14,3.639,4.391,0.81,1.0,1.0,1.0,0.571,-0.062,-0.0,0.0,0.0,0.497,0.324,0.001,4,0.4,1000,50,UX
19,5.161,3.783,4.463,0.76,0.75,1.0,1.0,0.714,0.0,-0.0,0.0,-0.05,0.62,0.368,0.001,4,0.4,1000,50,UX
20,5.238,3.783,4.525,0.817,1.0,1.0,1.0,0.643,0.0,-0.0,0.0,-0.258,0.798,0.239,0.001,4,0.4,1000,50,UX
21,5.266,3.851,4.59,0.716,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.073,0.788,0.263,0.001,4,0.4,1000,50,UX
22,5.266,3.851,4.65,0.716,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.073,0.788,0.263,0.001,4,0.4,1000,50,UX
23,5.344,3.851,4.709,0.799,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.031,0.754,0.25,0.001,4,0.4,1000,50,UX
24,5.344,4.063,4.763,0.799,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.031,0.754,0.25,0.001,4,0.4,1000,50,UX
25,5.344,4.063,4.811,0.799,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.031,0.754,0.25,0.001,4,0.4,1000,50,UX
26,5.344,4.196,4.858,0.799,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.031,0.754,0.25,0.002,4,0.4,1000,50,UX
27,5.344,4.366,4.896,0.799,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.031,0.754,0.25,0.002,4,0.4,1000,50,UX
