i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.638,-0.693,0.911,0.771,0.375,1.0,0.591,0.286,0.0,-0.0,0.0,-0.208,0.563,0.261,0.002,4,0.4,1000,50,1X+2X
1,4.096,0.015,1.548,0.917,0.75,1.0,0.864,0.429,0.0,-0.0,0.0,-0.25,0.388,0.0,0.001,4,0.4,1000,50,1X+2X
2,4.096,0.633,2.134,0.917,0.75,1.0,0.864,0.429,0.0,-0.0,0.0,-0.25,0.388,0.0,0.002,4,0.4,1000,50,1X+2X
3,4.096,1.438,2.583,0.917,0.75,1.0,0.864,0.429,0.0,-0.0,0.0,-0.25,0.388,0.0,0.004,4,0.4,1000,50,1X+2X
4,4.096,1.988,2.898,0.917,0.75,1.0,0.864,0.429,0.0,-0.0,0.0,-0.25,0.388,0.0,0.008,4,0.4,1000,50,1X+2X
5,4.547,2.394,3.15,0.95,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.113,0.352,0.0,0.001,4,0.4,1000,50,1X+2X
6,4.547,2.734,3.362,0.95,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.113,0.352,0.0,0.002,4,0.4,1000,50,1X+2X
7,4.691,2.959,3.553,0.712,1.0,1.0,1.0,0.143,-0.043,-0.0,0.0,-0.092,0.789,0.182,0.001,4,0.4,1000,50,1X+2X
8,4.691,3.184,3.733,0.712,1.0,1.0,1.0,0.143,-0.043,-0.0,0.0,-0.092,0.789,0.182,0.002,4,0.4,1000,50,1X+2X
9,4.691,3.368,3.886,0.712,1.0,1.0,1.0,0.143,-0.043,-0.0,0.0,-0.092,0.789,0.182,0.004,4,0.4,1000,50,1X+2X
10,4.73,3.54,4.029,0.887,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.113,0.455,0.143,0.001,4,0.4,1000,50,1X+2X
11,4.73,3.658,4.163,0.887,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.113,0.455,0.143,0.002,4,0.4,1000,50,1X+2X
12,4.927,3.838,4.287,0.825,1.0,1.0,1.0,0.643,-0.053,-0.0,0.0,-0.175,0.687,0.0,0.001,4,0.4,1000,50,1X+2X
13,4.927,4.001,4.393,0.825,1.0,1.0,1.0,0.643,-0.053,-0.0,0.0,-0.175,0.687,0.0,0.002,4,0.4,1000,50,1X+2X
14,4.927,4.112,4.474,0.825,1.0,1.0,1.0,0.643,-0.053,-0.0,0.0,-0.175,0.687,0.0,0.004,4,0.4,1000,50,1X+2X
15,5.111,4.227,4.554,0.95,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.113,0.538,0.308,0.001,4,0.4,1000,50,1X+2X
16,5.142,4.314,4.629,0.95,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.113,0.662,0.143,0.001,4,0.4,1000,50,1X+2X
17,5.142,4.401,4.692,0.95,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.113,0.662,0.143,0.003,4,0.4,1000,50,1X+2X
18,5.142,4.5,4.749,0.95,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.113,0.662,0.143,0.006,4,0.4,1000,50,1X+2X
19,5.142,4.568,4.8,0.95,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.113,0.662,0.143,0.014,4,0.4,1000,50,1X+2X
20,5.202,4.623,4.853,0.887,1.0,1.0,0.893,0.571,0.0,-0.0,0.0,-0.113,0.662,0.301,0.001,4,0.4,1000,50,1X+2X
21,5.282,4.672,4.903,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.576,0.353,0.001,4,0.4,1000,50,1X+2X
22,5.282,4.694,4.952,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.576,0.353,0.002,4,0.4,1000,50,1X+2X
23,5.282,4.746,4.995,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.576,0.353,0.004,4,0.4,1000,50,1X+2X
24,5.325,4.814,5.041,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.618,0.353,0.001,4,0.4,1000,50,1X+2X
25,5.325,4.857,5.08,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.618,0.353,0.002,4,0.4,1000,50,1X+2X
26,5.347,4.903,5.115,0.783,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.092,0.618,0.375,0.001,4,0.4,1000,50,1X+2X
27,5.361,4.935,5.148,0.762,1.0,1.0,1.0,0.571,-0.05,-0.0,0.0,-0.036,0.829,0.284,0.001,4,0.4,1000,50,1X+2X
28,5.401,5.003,5.178,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.001,4,0.4,1000,50,1X+2X
29,5.401,5.067,5.204,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.003,4,0.4,1000,50,1X+2X
30,5.401,5.111,5.227,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.006,4,0.4,1000,50,1X+2X
31,5.401,5.142,5.251,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.015,4,0.4,1000,50,1X+2X
32,5.401,5.142,5.274,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.036,4,0.4,1000,50,1X+2X
33,5.401,5.167,5.297,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.086,4,0.4,1000,50,1X+2X
34,5.401,5.202,5.32,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.171,4,0.4,1000,50,1X+2X
35,5.401,5.217,5.339,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.265,4,0.4,1000,50,1X+2X
36,5.401,5.282,5.356,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.384,4,0.4,1000,50,1X+2X
37,5.401,5.283,5.37,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.522,4,0.4,1000,50,1X+2X
38,5.401,5.325,5.383,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.682,4,0.4,1000,50,1X+2X
39,5.401,5.347,5.392,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.813,4,0.4,1000,50,1X+2X
40,5.401,5.347,5.397,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.906,4,0.4,1000,50,1X+2X
41,5.401,5.361,5.4,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.978,4,0.4,1000,50,1X+2X
42,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.998,4,0.4,1000,50,1X+2X
43,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.999,4,0.4,1000,50,1X+2X
44,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,0.999,4,0.4,1000,50,1X+2X
45,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
46,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
47,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
48,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
49,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
50,5.401,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.618,0.471,1.0,4,0.4,1000,50,1X+2X
51,5.541,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.759,0.471,0.001,4,0.4,1000,50,1X+2X
52,5.625,5.401,5.401,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.843,0.471,0.003,4,0.4,1000,50,1X+2X
53,5.625,5.401,5.402,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.843,0.471,0.008,4,0.4,1000,50,1X+2X
54,5.625,5.401,5.404,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.843,0.471,0.017,4,0.4,1000,50,1X+2X
55,5.625,5.401,5.408,0.825,1.0,1.0,1.0,0.714,-0.053,-0.0,0.0,-0.175,0.843,0.471,0.043,4,0.4,1000,50,1X+2X
