i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.828,-0.607,0.885,0.833,0.5,1.0,1.0,0.143,0.0,-0.0,0.0,-0.271,0.4,0.222,0.002,4,0.4,1000,50,UX
1,3.828,0.09,1.496,0.833,0.5,1.0,1.0,0.143,0.0,-0.0,0.0,-0.271,0.4,0.222,0.004,4,0.4,1000,50,UX
2,3.882,0.685,2.088,0.749,1.0,1.0,1.0,0.0,-0.043,-0.043,0.0,-0.222,0.442,0.0,0.001,4,0.4,1000,50,UX
3,3.882,1.327,2.546,0.749,1.0,1.0,1.0,0.0,-0.043,-0.043,0.0,-0.222,0.442,0.0,0.002,4,0.4,1000,50,UX
4,4.225,1.931,2.906,0.9,0.875,1.0,0.8,0.286,0.0,-0.067,0.0,-0.35,0.429,0.353,0.001,4,0.4,1000,50,UX
5,4.231,2.386,3.186,0.887,0.75,1.0,0.786,0.429,0.0,-0.0,0.0,-0.225,0.604,0.0,0.001,4,0.4,1000,50,UX
6,4.401,2.668,3.439,0.76,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.267,0.872,0.0,0.001,4,0.4,1000,50,UX
7,4.474,2.987,3.639,0.792,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.184,0.524,0.2,0.001,4,0.4,1000,50,UX
8,4.532,3.269,3.805,0.793,1.0,1.0,0.85,0.429,0.0,-0.0,0.0,-0.354,0.48,0.335,0.001,4,0.4,1000,50,UX
9,4.532,3.459,3.935,0.793,1.0,1.0,0.85,0.429,0.0,-0.0,0.0,-0.354,0.48,0.335,0.002,4,0.4,1000,50,UX
10,4.605,3.639,4.051,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.396,0.715,0.0,0.001,4,0.4,1000,50,UX
11,4.68,3.787,4.143,0.95,1.0,1.0,1.0,0.286,0.0,-0.071,0.0,-0.458,0.462,0.513,0.001,4,0.4,1000,50,UX
12,4.732,3.869,4.233,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.396,0.842,0.0,0.001,4,0.4,1000,50,UX
