i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.28,-0.897,0.866,0.625,0.5,1.0,0.5,0.357,-0.056,-0.0,0.0,-0.217,0.57,0.0,0.007,4,0.4,300,15,1X+2X
1,3.883,-0.696,1.405,0.768,1.0,1.0,0.7,0.286,0.0,-0.0,0.0,-0.259,0.283,0.105,0.003,4,0.4,300,15,1X+2X
2,3.883,-0.906,1.61,0.768,1.0,1.0,0.7,0.286,0.0,-0.0,0.0,-0.259,0.283,0.105,0.007,4,0.4,300,15,1X+2X
3,3.883,-0.764,1.754,0.768,1.0,1.0,0.7,0.286,0.0,-0.0,0.0,-0.259,0.283,0.105,0.013,4,0.4,300,15,1X+2X
4,3.883,-0.601,2.038,0.768,1.0,1.0,0.7,0.286,0.0,-0.0,0.0,-0.259,0.283,0.105,0.027,4,0.4,300,15,1X+2X
5,3.991,-0.701,2.132,0.723,1.0,1.0,1.0,0.143,-0.043,-0.0,0.0,-0.259,0.428,0.0,0.003,4,0.4,300,15,1X+2X
6,4.219,-0.478,2.276,0.729,1.0,1.0,0.786,0.143,0.0,-0.0,0.0,-0.188,0.638,0.111,0.003,4,0.4,300,15,1X+2X
7,4.24,-0.467,2.329,0.83,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.217,0.413,0.0,0.003,4,0.4,300,15,1X+2X
8,4.299,-0.596,2.326,0.704,0.875,1.0,1.0,0.429,-0.042,-0.0,0.0,-0.206,0.448,0.091,0.003,4,0.4,300,15,1X+2X
9,4.421,-0.626,2.463,0.854,1.0,1.0,1.0,0.286,-0.048,-0.0,0.0,-0.229,0.458,0.1,0.003,4,0.4,300,15,1X+2X
10,4.523,-0.701,2.485,0.804,1.0,1.0,0.786,0.286,0.0,-0.0,0.0,-0.161,0.485,0.324,0.003,4,0.4,300,15,1X+2X
