i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.132,0.226,1.214,0.625,0.75,1.0,0.318,0.214,-0.059,-0.0,0.0,-0.125,0.409,0.0,0.007,4,0.4,300,15,UX
1,3.585,0.838,1.896,0.679,0.75,1.0,0.6,0.143,0.0,-0.0,0.0,-0.062,0.333,0.143,0.003,4,0.4,300,15,UX
2,4.261,1.574,2.396,0.653,0.625,1.0,1.0,0.214,-0.042,-0.0,0.0,-0.062,0.782,0.091,0.003,4,0.4,300,15,UX
3,4.261,1.974,2.744,0.653,0.625,1.0,1.0,0.214,-0.042,-0.0,0.0,-0.062,0.782,0.091,0.007,4,0.4,300,15,UX
4,4.261,2.358,3.03,0.653,0.625,1.0,1.0,0.214,-0.042,-0.0,0.0,-0.062,0.782,0.091,0.013,4,0.4,300,15,UX
5,4.261,2.716,3.285,0.653,0.625,1.0,1.0,0.214,-0.042,-0.0,0.0,-0.062,0.782,0.091,0.027,4,0.4,300,15,UX
6,4.261,2.941,3.509,0.653,0.625,1.0,1.0,0.214,-0.042,-0.0,0.0,-0.062,0.782,0.091,0.057,4,0.4,300,15,UX
7,4.513,3.126,3.723,0.85,1.0,1.0,0.727,0.286,0.0,-0.0,0.0,0.0,0.507,0.143,0.003,4,0.4,300,15,UX
8,4.513,3.326,3.907,0.85,1.0,1.0,0.727,0.286,0.0,-0.0,0.0,0.0,0.507,0.143,0.007,4,0.4,300,15,UX
9,4.985,3.554,4.075,1.0,1.0,1.0,1.0,0.429,0.0,-0.091,0.0,-0.125,0.572,0.2,0.003,4,0.4,300,15,UX
10,4.985,3.752,4.204,1.0,1.0,1.0,1.0,0.429,0.0,-0.091,0.0,-0.125,0.572,0.2,0.007,4,0.4,300,15,UX
11,5.028,3.9,4.328,0.786,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.05,0.585,0.279,0.003,4,0.4,300,15,UX
12,5.028,4.024,4.433,0.786,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.05,0.585,0.279,0.007,4,0.4,300,15,UX
13,5.036,4.2,4.535,0.786,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.15,0.822,0.292,0.003,4,0.4,300,15,UX
14,5.102,4.261,4.625,0.786,1.0,1.0,1.0,0.5,0.0,-0.053,0.0,-0.062,0.622,0.309,0.003,4,0.4,300,15,UX
15,5.102,4.372,4.71,0.786,1.0,1.0,1.0,0.5,0.0,-0.053,0.0,-0.062,0.622,0.309,0.01,4,0.4,300,15,UX
16,5.301,4.475,4.801,0.786,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,0.736,0.351,0.003,4,0.4,300,15,UX
17,5.301,4.545,4.875,0.786,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,0.0,0.736,0.351,0.017,4,0.4,300,15,UX
18,5.349,4.606,4.947,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.003,4,0.4,300,15,UX
19,5.349,4.709,5.025,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.007,4,0.4,300,15,UX
20,5.349,4.813,5.083,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.013,4,0.4,300,15,UX
21,5.349,4.966,5.14,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.03,4,0.4,300,15,UX
22,5.349,4.987,5.196,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.067,4,0.4,300,15,UX
23,5.349,5.028,5.245,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.147,4,0.4,300,15,UX
24,5.349,5.102,5.286,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.24,4,0.4,300,15,UX
25,5.349,5.182,5.316,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.373,4,0.4,300,15,UX
26,5.349,5.301,5.328,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.664,0.328,0.533,4,0.4,300,15,UX
27,5.444,5.301,5.337,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.736,0.351,0.003,4,0.4,300,15,UX
28,5.444,5.301,5.346,0.786,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.736,0.351,0.01,4,0.4,300,15,UX
