i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,4.122,-2.507,0.309,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
1,4.122,-2.211,0.331,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
2,4.122,-1.834,0.291,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
3,4.122,-2.066,0.289,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
4,4.122,-2.567,0.178,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
5,4.122,-2.173,0.224,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
6,4.122,-1.984,0.271,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
7,4.122,-2.425,0.289,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
8,4.122,-1.977,0.302,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
9,4.122,-2.158,0.175,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
10,4.122,-2.866,0.154,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
11,4.122,-1.762,0.217,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
12,4.122,-2.014,0.341,0.837,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.411,0.378,0.281,0.002,4,0.4,500,25,1X+2X
