I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,5.375961538461539,0.0009157509157508292,3.507539538629179,0.7755843253968251,0.655,0.23,0.7509047619047621,0.2814285714285715,-0.03448986597848891,-0.00640520550303159,0.0,-0.012647817460317463,0.5477409487943904,0.32042382004647274,0.55,4,0.4,100,5,1X+2X
500,-1,5.026477713892575,-0.9058356676003734,3.127237875955812,0.670855561105561,0.55125,0.41,0.6509027777777778,0.09857142857142862,-0.009103327076733659,-0.00976268746814076,-0.0275,-0.06373604867354869,0.6602188258042616,0.1955413459152061,0.55,4,0.4,100,5,1X+2X
500,-1,5.890561532289221,-0.5978940406571985,3.7407104830527906,0.5966828102453104,0.58,0.33,0.6772132034632037,0.37571428571428606,-0.07098226369538628,-0.009603063116221012,-0.0025,-0.008854166666666666,0.6755511961317698,0.5974884809764993,0.55,4,0.4,100,5,1X+2X
500,-1,5.91030303030303,0.5982992612249578,4.0652179136950455,0.860438131313131,0.69125,0.25,0.8199444444444446,0.3092857142857145,-0.010350317293753663,-0.006902436833319187,0.0,-0.02376993145743146,0.47187607223587114,0.7034462370003877,0.55,4,0.4,100,5,1X+2X
500,-1,5.637599741643221,0.1750721500721501,3.7432011354275248,0.6370595584970585,0.36625,0.35,0.7271056998557001,0.41857142857142887,-0.012657569923464111,-0.009602658286145514,0.0,-0.10987604756354756,0.7043628219364386,0.6719879023400588,0.55,4,0.4,100,5,1X+2X
