i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.527,-0.939,1.022,0.783,1.0,0.5,0.625,0.143,0.0,-0.0,0.0,-0.246,0.546,0.176,0.002,4,0.4,500,25,1X+2X
1,3.527,-0.805,1.435,0.783,1.0,0.5,0.625,0.143,0.0,-0.0,0.0,-0.246,0.546,0.176,0.004,4,0.4,500,25,1X+2X
2,4.077,-0.885,1.629,0.938,0.875,1.0,1.0,0.143,0.0,-0.091,0.0,-0.188,0.4,0.0,0.002,4,0.4,500,25,1X+2X
3,4.077,-0.882,1.806,0.938,0.875,1.0,1.0,0.143,0.0,-0.091,0.0,-0.188,0.4,0.0,0.004,4,0.4,500,25,1X+2X
4,4.077,-0.772,1.95,0.938,0.875,1.0,1.0,0.143,0.0,-0.091,0.0,-0.188,0.4,0.0,0.008,4,0.4,500,25,1X+2X
5,4.081,-0.865,2.061,0.875,1.0,1.0,1.0,0.143,-0.045,-0.045,0.0,-0.44,0.284,0.31,0.002,4,0.4,500,25,1X+2X
6,4.266,-0.868,2.139,0.844,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.062,0.225,0.118,0.002,4,0.4,500,25,1X+2X
7,4.392,-0.908,2.212,0.768,1.0,1.0,0.786,0.357,0.0,-0.0,0.0,-0.205,0.687,0.0,0.002,4,0.4,500,25,1X+2X
8,4.392,-0.589,2.328,0.768,1.0,1.0,0.786,0.357,0.0,-0.0,0.0,-0.205,0.687,0.0,0.006,4,0.4,500,25,1X+2X
9,4.455,-0.596,2.463,0.746,1.0,1.0,1.0,0.143,-0.045,-0.0,0.0,-0.165,0.677,0.1,0.002,4,0.4,500,25,1X+2X
10,4.488,-0.703,2.514,0.875,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.062,0.379,0.154,0.002,4,0.4,500,25,1X+2X
11,4.495,-0.582,2.543,0.938,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.062,0.295,0.182,0.002,4,0.4,500,25,1X+2X
