i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.445,0.27,1.374,0.75,0.25,1.0,1.0,0.143,0.0,-0.0,0.0,-0.51,0.509,0.304,0.004,4,0.4,500,25,1X+2X
1,3.445,1.014,2.026,0.75,0.25,1.0,1.0,0.143,0.0,-0.0,0.0,-0.51,0.509,0.304,0.008,4,0.4,500,25,1X+2X
2,3.882,1.514,2.487,0.844,0.75,1.0,1.0,0.0,0.0,-0.045,0.0,-0.317,0.46,0.19,0.002,4,0.4,500,25,1X+2X
3,3.882,2.086,2.81,0.736,0.875,0.5,1.0,0.214,0.0,-0.0,0.0,-0.143,0.367,0.333,0.002,4,0.4,500,25,1X+2X
4,4.045,2.387,3.081,0.816,1.0,1.0,1.0,0.214,-0.045,-0.0,0.0,-0.184,0.244,0.0,0.002,4,0.4,500,25,1X+2X
5,4.285,2.697,3.301,1.0,1.0,1.0,1.0,0.143,-0.071,-0.0,0.0,-0.417,0.63,0.0,0.002,4,0.4,500,25,1X+2X
6,4.464,2.974,3.506,0.854,0.875,1.0,0.885,0.214,-0.077,-0.0,0.0,-0.25,0.796,0.167,0.002,4,0.4,500,25,1X+2X
7,4.59,3.175,3.676,0.825,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.256,0.405,0.187,0.002,4,0.4,500,25,1X+2X
8,4.59,3.34,3.812,0.825,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.256,0.405,0.187,0.004,4,0.4,500,25,1X+2X
9,4.59,3.485,3.945,0.825,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.256,0.405,0.187,0.008,4,0.4,500,25,1X+2X
10,4.59,3.632,4.077,0.825,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.256,0.405,0.187,0.016,4,0.4,500,25,1X+2X
11,4.68,3.777,4.187,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.217,0.377,0.154,0.002,4,0.4,500,25,1X+2X
12,4.69,3.921,4.283,1.0,1.0,1.0,1.0,0.286,-0.077,-0.0,0.0,-0.417,0.898,0.0,0.002,4,0.4,500,25,1X+2X
13,4.741,4.009,4.357,0.896,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.05,0.476,0.133,0.002,4,0.4,500,25,1X+2X
14,4.741,4.119,4.425,0.896,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.05,0.476,0.133,0.004,4,0.4,500,25,1X+2X
15,4.824,4.209,4.492,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.05,0.341,0.167,0.002,4,0.4,500,25,1X+2X
16,4.945,4.289,4.544,0.887,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.05,0.464,0.143,0.002,4,0.4,500,25,1X+2X
17,4.99,4.357,4.599,0.938,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.377,0.154,0.002,4,0.4,500,25,1X+2X
18,4.99,4.435,4.648,0.938,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.377,0.154,0.006,4,0.4,500,25,1X+2X
19,4.99,4.491,4.698,0.938,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.377,0.154,0.012,4,0.4,500,25,1X+2X
20,4.993,4.545,4.753,0.879,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.243,0.675,0.111,0.002,4,0.4,500,25,1X+2X
21,5.022,4.594,4.799,0.843,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.121,0.621,0.18,0.002,4,0.4,500,25,1X+2X
22,5.074,4.653,4.846,0.938,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.462,0.154,0.11,4,0.4,500,25,1X+2X
23,5.096,4.68,4.896,0.879,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.193,0.675,0.235,0.002,4,0.4,500,25,1X+2X
24,5.208,4.738,4.935,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.1,0.643,0.143,0.002,4,0.4,500,25,1X+2X
25,5.208,4.812,4.968,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.1,0.643,0.143,0.006,4,0.4,500,25,1X+2X
26,5.208,4.831,4.995,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.1,0.643,0.143,0.012,4,0.4,500,25,1X+2X
27,5.208,4.945,5.02,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.1,0.643,0.143,0.028,4,0.4,500,25,1X+2X
