I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,3.7221763539290484,1.432914463039324,1.9329600785510341,0.529399832806083,0.0851875,0.5685,0.3079624799887151,0.09473333333333346,-0.009726796865322893,-0.021965181400572697,-0.01775,-0.18534502303252287,0.4517580092198655,0.13020592450145915,0.001,8,0.5,1000,50,NONE,50
