i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.192,-2.431,0.458,0.708,0.5,1.0,0.625,0.143,0.0,-0.0,0.0,-0.167,0.383,0.0,0.002,4,0.4,500,25,1X+2X
1,3.192,-1.818,0.478,0.708,0.5,1.0,0.625,0.143,0.0,-0.0,0.0,-0.167,0.383,0.0,0.002,4,0.4,500,25,1X+2X
2,3.192,-1.9,0.332,0.708,0.5,1.0,0.625,0.143,0.0,-0.0,0.0,-0.167,0.383,0.0,0.002,4,0.4,500,25,1X+2X
3,3.327,-1.938,0.349,0.802,0.75,0.5,0.812,0.143,-0.059,-0.0,0.0,-0.098,0.477,0.0,0.002,4,0.4,500,25,1X+2X
4,3.596,-1.873,0.508,0.723,1.0,0.5,0.75,0.143,-0.045,-0.0,0.0,-0.213,0.644,0.095,0.002,4,0.4,500,25,1X+2X
5,3.617,-1.612,0.398,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
6,3.617,-2.563,0.473,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
7,3.617,-1.842,0.51,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
8,3.617,-1.793,0.501,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
9,3.617,-2.247,0.468,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
10,3.617,-2.08,0.429,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
11,3.617,-2.083,0.415,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
12,3.617,-1.744,0.421,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
13,3.617,-1.823,0.388,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
14,3.617,-2.119,0.32,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
15,3.617,-2.0,0.381,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
16,3.617,-2.071,0.393,0.713,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,0.0,0.327,0.0,0.002,4,0.4,500,25,1X+2X
17,3.68,-1.685,0.349,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
18,3.68,-2.199,0.32,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
19,3.68,-1.786,0.35,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
20,3.68,-2.013,0.332,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
21,3.68,-2.028,0.32,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
22,3.68,-2.19,0.294,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
23,3.68,-1.999,0.325,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
24,3.68,-1.999,0.351,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
25,3.68,-2.047,0.283,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
26,3.68,-2.01,0.328,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
27,3.68,-2.219,0.298,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
28,3.68,-2.206,0.238,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
29,3.68,-2.091,0.308,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
30,3.68,-1.958,0.289,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
31,3.68,-2.125,0.208,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
32,3.68,-2.241,0.307,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
33,3.68,-2.443,0.194,0.906,0.875,0.5,0.85,0.143,0.0,-0.0,0.0,-0.094,0.374,0.125,0.002,4,0.4,500,25,1X+2X
34,4.267,-2.006,0.202,0.792,0.75,1.0,0.833,0.357,0.0,-0.0,0.0,-0.042,0.443,0.133,0.002,4,0.4,500,25,1X+2X
