i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.563,-0.545,0.955,0.745,0.5,1.0,0.75,0.214,-0.158,-0.0,0.0,-0.171,0.571,0.111,0.002,4,0.4,1000,50,UX
1,3.563,0.111,1.578,0.745,0.5,1.0,0.75,0.214,-0.158,-0.0,0.0,-0.171,0.571,0.111,0.004,4,0.4,1000,50,UX
2,3.707,0.717,2.158,0.708,0.875,1.0,0.75,0.357,-0.045,-0.0,0.0,-0.215,0.277,0.0,0.001,4,0.4,1000,50,UX
3,3.85,1.382,2.604,1.0,0.75,1.0,1.0,0.0,-0.083,-0.083,0.0,-0.333,0.364,0.236,0.001,4,0.4,1000,50,UX
4,4.099,2.042,2.95,0.774,0.875,1.0,0.833,0.214,0.0,-0.0,0.0,-0.202,0.605,0.0,0.001,4,0.4,1000,50,UX
5,4.25,2.444,3.2,0.699,0.75,1.0,1.0,0.286,0.0,-0.0,0.0,-0.216,0.636,0.095,0.001,4,0.4,1000,50,UX
6,4.516,2.76,3.428,0.917,1.0,1.0,0.885,0.286,-0.167,-0.0,0.0,-0.062,0.658,0.0,0.001,4,0.4,1000,50,UX
7,4.516,3.043,3.628,0.917,1.0,1.0,0.885,0.286,-0.167,-0.0,0.0,-0.062,0.658,0.0,0.003,4,0.4,1000,50,UX
8,4.516,3.258,3.796,0.917,1.0,1.0,0.885,0.286,-0.167,-0.0,0.0,-0.062,0.658,0.0,0.006,4,0.4,1000,50,UX
9,4.637,3.461,3.942,0.917,1.0,1.0,0.9,0.143,-0.071,-0.0,0.0,-0.312,0.908,0.154,0.001,4,0.4,1000,50,UX
10,4.637,3.629,4.07,0.917,1.0,1.0,0.9,0.143,-0.071,-0.0,0.0,-0.312,0.908,0.154,0.002,4,0.4,1000,50,UX
11,4.799,3.776,4.18,0.879,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.38,0.436,0.294,0.001,4,0.4,1000,50,UX
12,4.912,3.91,4.28,0.929,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,-0.393,0.566,0.294,0.001,4,0.4,1000,50,UX
13,4.912,4.032,4.357,0.929,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,-0.393,0.566,0.294,0.002,4,0.4,1000,50,UX
14,4.912,4.134,4.428,0.929,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,-0.393,0.566,0.294,0.004,4,0.4,1000,50,UX
15,4.912,4.224,4.494,0.929,1.0,1.0,1.0,0.571,-0.056,-0.0,0.0,-0.393,0.566,0.294,0.011,4,0.4,1000,50,UX
16,4.97,4.275,4.558,0.866,1.0,1.0,1.0,0.5,0.0,-0.056,0.0,-0.143,0.553,0.25,0.001,4,0.4,1000,50,UX
17,5.004,4.356,4.616,0.938,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.563,0.2,0.001,4,0.4,1000,50,UX
18,5.264,4.421,4.672,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.001,4,0.4,1000,50,UX
19,5.264,4.476,4.724,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.002,4,0.4,1000,50,UX
20,5.264,4.516,4.776,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.005,4,0.4,1000,50,UX
21,5.264,4.579,4.821,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.01,4,0.4,1000,50,UX
22,5.264,4.643,4.864,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.021,4,0.4,1000,50,UX
23,5.264,4.699,4.906,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.043,4,0.4,1000,50,UX
24,5.264,4.741,4.944,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.09,4,0.4,1000,50,UX
25,5.264,4.791,4.983,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.149,4,0.4,1000,50,UX
26,5.264,4.828,5.017,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.205,4,0.4,1000,50,UX
27,5.264,4.847,5.048,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.268,4,0.4,1000,50,UX
28,5.264,4.912,5.078,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.336,4,0.4,1000,50,UX
29,5.264,4.912,5.105,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.125,0.667,0.222,0.408,4,0.4,1000,50,UX
30,5.357,4.92,5.13,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,UX
31,5.357,4.967,5.156,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,1.0,0.0,0.003,4,0.4,1000,50,UX
32,5.357,4.97,5.177,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,1.0,0.0,0.006,4,0.4,1000,50,UX
33,5.357,4.987,5.201,1.0,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,0.0,1.0,0.0,0.014,4,0.4,1000,50,UX
