i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.304,-1.856,0.379,0.649,0.375,1.0,0.5,0.357,-0.077,-0.0,0.0,0.0,0.333,0.167,0.003,4,0.4,300,15,1X+2X
1,4.016,-1.927,0.233,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
2,4.016,-2.102,0.186,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
3,4.016,-2.461,0.356,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
4,4.016,-2.009,0.273,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
5,4.016,-2.034,0.355,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
6,4.016,-2.281,0.352,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
7,4.016,-1.661,0.41,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
8,4.016,-2.305,0.307,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
9,4.016,-1.951,0.266,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
10,4.016,-1.545,0.303,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
11,4.016,-1.991,0.345,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
12,4.016,-2.075,0.343,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
13,4.016,-1.646,0.346,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
14,4.016,-2.307,0.24,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
15,4.016,-1.826,0.241,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
16,4.016,-2.017,0.233,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
17,4.016,-2.152,0.206,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
18,4.016,-1.906,0.197,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
19,4.016,-2.07,0.128,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
20,4.016,-2.013,0.142,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
21,4.016,-1.998,0.145,0.798,0.5,1.0,1.0,0.214,0.0,-0.036,0.0,-0.16,0.505,0.194,0.003,4,0.4,300,15,1X+2X
