i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.815,-0.912,1.0,0.814,0.625,1.0,0.812,0.286,0.0,-0.0,0.0,-0.332,0.343,0.267,0.001,4,0.4,1000,50,1X+2X
1,3.825,-0.868,1.415,0.679,0.75,1.0,1.0,0.143,0.0,-0.056,0.0,-0.036,0.345,0.0,0.001,4,0.4,1000,50,1X+2X
2,3.97,-0.864,1.664,0.829,0.625,1.0,1.0,0.143,0.0,-0.0,0.0,-0.302,0.506,0.168,0.001,4,0.4,1000,50,1X+2X
3,4.017,-0.861,1.854,0.762,0.625,1.0,1.0,0.357,-0.071,-0.071,0.0,-0.143,0.405,0.154,0.001,4,0.4,1000,50,1X+2X
4,4.181,-0.834,2.015,0.71,1.0,1.0,0.75,0.286,-0.045,-0.0,0.0,-0.217,0.506,0.19,0.001,4,0.4,1000,50,1X+2X
5,4.343,-0.794,2.126,0.821,0.75,1.0,1.0,0.143,-0.045,-0.0,0.0,-0.268,0.847,0.095,0.001,4,0.4,1000,50,1X+2X
6,4.494,-0.769,2.264,0.843,0.875,1.0,1.0,0.357,0.0,-0.0,0.0,-0.229,0.537,0.111,0.001,4,0.4,1000,50,1X+2X
7,4.676,-0.738,2.346,0.774,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.214,0.624,0.118,0.001,4,0.4,1000,50,1X+2X
8,4.676,-0.655,2.431,0.774,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.214,0.624,0.118,0.003,4,0.4,1000,50,1X+2X
9,4.676,-0.747,2.548,0.774,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.214,0.624,0.118,0.007,4,0.4,1000,50,1X+2X
10,4.676,-0.827,2.534,0.774,0.875,1.0,1.0,0.5,0.0,-0.0,0.0,-0.214,0.624,0.118,0.014,4,0.4,1000,50,1X+2X
11,4.679,-0.655,2.662,0.857,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.277,0.488,0.111,0.001,4,0.4,1000,50,1X+2X
12,4.793,-0.811,2.666,0.851,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.062,0.551,0.239,0.001,4,0.4,1000,50,1X+2X
