i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.735,0.221,1.306,0.812,0.625,1.0,0.625,0.071,0.0,-0.0,0.0,-0.125,0.544,0.182,0.002,4,0.4,1000,50,UX
1,3.735,0.875,1.982,0.812,0.625,1.0,0.625,0.071,0.0,-0.0,0.0,-0.125,0.544,0.182,0.005,4,0.4,1000,50,UX
2,4.002,1.512,2.489,0.762,0.75,1.0,0.667,0.286,-0.059,-0.0,0.0,-0.042,0.637,0.0,0.001,4,0.4,1000,50,UX
3,4.311,2.04,2.83,1.0,1.0,1.0,1.0,0.0,0.0,-0.083,0.0,-0.333,0.545,0.182,0.001,4,0.4,1000,50,UX
4,4.311,2.381,3.104,1.0,1.0,1.0,1.0,0.0,0.0,-0.083,0.0,-0.333,0.545,0.182,0.002,4,0.4,1000,50,UX
5,4.311,2.676,3.344,1.0,1.0,1.0,1.0,0.0,0.0,-0.083,0.0,-0.333,0.545,0.182,0.004,4,0.4,1000,50,UX
6,4.448,2.93,3.558,0.917,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,-0.167,0.455,0.25,0.001,4,0.4,1000,50,UX
7,4.673,3.156,3.743,1.0,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.208,0.667,0.0,0.001,4,0.4,1000,50,UX
8,4.673,3.42,3.899,1.0,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.208,0.667,0.0,0.002,4,0.4,1000,50,UX
9,4.686,3.574,4.024,0.917,1.0,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.455,0.25,0.001,4,0.4,1000,50,UX
10,4.837,3.735,4.14,0.793,1.0,1.0,1.0,0.5,-0.062,-0.0,0.0,0.0,0.34,0.267,0.001,4,0.4,1000,50,UX
11,4.914,3.87,4.241,0.815,0.875,1.0,1.0,0.286,-0.045,-0.0,0.0,-0.155,0.947,0.19,0.001,4,0.4,1000,50,UX
12,5.071,3.982,4.339,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,UX
13,5.071,4.089,4.427,1.0,1.0,1.0,1.0,0.214,-0.143,-0.0,0.0,0.0,1.0,0.0,0.003,4,0.4,1000,50,UX
14,5.152,4.171,4.505,0.851,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,-0.155,0.818,0.3,0.001,4,0.4,1000,50,UX
