i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.231,-0.669,1.033,0.688,0.875,0.5,0.7,0.286,-0.048,-0.048,0.0,-0.219,0.391,0.105,0.003,4,0.4,300,15,UX
1,3.452,0.162,1.654,0.854,0.75,0.5,0.75,0.143,0.0,-0.083,0.0,-0.188,0.544,0.182,0.003,4,0.4,300,15,UX
2,3.452,1.003,2.173,0.854,0.75,0.5,0.75,0.143,0.0,-0.083,0.0,-0.188,0.544,0.182,0.007,4,0.4,300,15,UX
3,3.655,1.463,2.514,0.758,0.75,0.5,1.0,0.071,-0.05,-0.0,0.0,-0.05,0.57,0.105,0.003,4,0.4,300,15,UX
4,3.848,2.023,2.798,0.815,0.75,1.0,1.0,0.143,-0.048,-0.0,0.0,-0.351,0.433,0.105,0.003,4,0.4,300,15,UX
5,4.079,2.417,3.029,0.867,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.314,0.25,0.133,0.003,4,0.4,300,15,UX
6,4.457,2.613,3.213,0.95,1.0,1.0,1.0,0.286,-0.077,-0.0,0.0,-0.175,0.473,0.0,0.003,4,0.4,300,15,UX
7,4.499,2.832,3.39,0.95,0.875,1.0,1.0,0.286,-0.077,-0.0,0.0,-0.175,0.473,0.167,0.003,4,0.4,300,15,UX
8,4.499,3.034,3.585,0.95,0.875,1.0,1.0,0.286,-0.077,-0.0,0.0,-0.175,0.473,0.167,0.007,4,0.4,300,15,UX
9,4.532,3.203,3.776,0.9,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.225,0.571,0.0,0.003,4,0.4,300,15,UX
10,4.532,3.344,3.932,0.9,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.225,0.571,0.0,0.007,4,0.4,300,15,UX
11,4.691,3.536,4.075,0.783,1.0,1.0,0.786,0.571,0.0,-0.0,0.0,-0.092,0.537,0.105,0.003,4,0.4,300,15,UX
12,4.725,3.67,4.206,0.95,1.0,1.0,1.0,0.429,-0.077,-0.0,0.0,-0.05,0.473,0.0,0.003,4,0.4,300,15,UX
13,4.725,3.848,4.309,0.95,1.0,1.0,1.0,0.429,-0.077,-0.0,0.0,-0.05,0.473,0.0,0.007,4,0.4,300,15,UX
14,4.955,4.02,4.4,0.729,1.0,1.0,1.0,0.571,-0.062,-0.0,0.0,0.0,0.443,0.274,0.003,4,0.4,300,15,UX
15,4.955,4.168,4.481,0.729,1.0,1.0,1.0,0.571,-0.062,-0.0,0.0,0.0,0.443,0.274,0.007,4,0.4,300,15,UX
16,4.955,4.227,4.544,0.729,1.0,1.0,1.0,0.571,-0.062,-0.0,0.0,0.0,0.443,0.274,0.017,4,0.4,300,15,UX
17,4.99,4.325,4.606,0.729,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.443,0.247,0.003,4,0.4,300,15,UX
18,4.99,4.435,4.673,0.729,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.443,0.247,0.007,4,0.4,300,15,UX
19,5.028,4.499,4.722,0.731,1.0,1.0,1.0,0.571,-0.045,-0.0,0.0,-0.05,0.495,0.326,0.003,4,0.4,300,15,UX
20,5.028,4.532,4.76,0.731,1.0,1.0,1.0,0.571,-0.045,-0.0,0.0,-0.05,0.495,0.326,0.007,4,0.4,300,15,UX
21,5.028,4.583,4.798,0.731,1.0,1.0,1.0,0.571,-0.045,-0.0,0.0,-0.05,0.495,0.326,0.017,4,0.4,300,15,UX
22,5.126,4.664,4.837,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.542,0.341,0.003,4,0.4,300,15,UX
23,5.126,4.722,4.872,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.542,0.341,0.017,4,0.4,300,15,UX
24,5.126,4.725,4.912,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.542,0.341,0.047,4,0.4,300,15,UX
25,5.299,4.725,4.954,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.715,0.341,0.003,4,0.4,300,15,UX
26,5.299,4.734,4.998,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.715,0.341,0.01,4,0.4,300,15,UX
27,5.299,4.752,5.048,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.715,0.341,0.033,4,0.4,300,15,UX
28,5.299,4.955,5.1,0.719,1.0,1.0,1.0,0.571,-0.048,-0.0,0.0,0.0,0.715,0.341,0.09,4,0.4,300,15,UX
