i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.27,-0.613,0.692,0.741,0.75,0.5,1.0,0.143,0.0,-0.0,0.0,-0.457,0.593,0.0,0.003,4,0.4,300,15,1X+2X
1,3.27,-0.135,1.232,0.741,0.75,0.5,1.0,0.143,0.0,-0.0,0.0,-0.457,0.593,0.0,0.007,4,0.4,300,15,1X+2X
2,3.559,0.427,1.854,0.804,0.75,1.0,1.0,0.143,0.0,-0.056,0.0,-0.53,0.297,0.151,0.003,4,0.4,300,15,1X+2X
3,3.559,0.959,2.297,0.804,0.75,1.0,1.0,0.143,0.0,-0.056,0.0,-0.53,0.297,0.151,0.007,4,0.4,300,15,1X+2X
4,3.56,1.734,2.69,0.719,0.75,1.0,1.0,0.0,0.0,-0.045,0.0,-0.438,0.384,0.19,0.003,4,0.4,300,15,1X+2X
5,3.947,2.204,2.96,0.665,0.875,0.5,1.0,0.214,0.0,-0.0,0.0,-0.259,0.809,0.143,0.003,4,0.4,300,15,1X+2X
6,4.108,2.524,3.193,0.75,1.0,0.5,1.0,0.214,0.0,-0.04,0.0,-0.125,0.722,0.087,0.003,4,0.4,300,15,1X+2X
7,4.312,2.814,3.394,0.866,1.0,1.0,0.85,0.214,-0.053,-0.0,0.0,-0.28,0.603,0.111,0.003,4,0.4,300,15,1X+2X
8,4.416,3.007,3.57,0.804,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.28,0.535,0.0,0.003,4,0.4,300,15,1X+2X
9,4.416,3.217,3.727,0.804,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.28,0.535,0.0,0.007,4,0.4,300,15,1X+2X
10,4.672,3.395,3.856,0.679,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.28,0.845,0.0,0.003,4,0.4,300,15,1X+2X
11,4.672,3.56,3.987,0.679,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.28,0.845,0.0,0.007,4,0.4,300,15,1X+2X
12,4.672,3.69,4.116,0.679,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.28,0.845,0.0,0.013,4,0.4,300,15,1X+2X
13,4.814,3.831,4.216,0.679,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.238,0.845,0.1,0.003,4,0.4,300,15,1X+2X
14,4.814,3.93,4.314,0.679,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.238,0.845,0.1,0.007,4,0.4,300,15,1X+2X
15,4.835,4.036,4.391,0.643,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.161,0.813,0.111,0.003,4,0.4,300,15,1X+2X
16,4.835,4.159,4.475,0.643,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.161,0.813,0.111,0.007,4,0.4,300,15,1X+2X
17,4.835,4.248,4.55,0.643,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.161,0.813,0.111,0.013,4,0.4,300,15,1X+2X
18,4.892,4.312,4.618,0.786,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.28,0.003,4,0.4,300,15,1X+2X
19,4.892,4.391,4.682,0.786,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.28,0.01,4,0.4,300,15,1X+2X
20,4.892,4.456,4.725,0.786,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.28,0.02,4,0.4,300,15,1X+2X
21,4.947,4.556,4.763,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.003,4,0.4,300,15,1X+2X
22,4.947,4.672,4.794,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.007,4,0.4,300,15,1X+2X
23,4.947,4.682,4.819,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.013,4,0.4,300,15,1X+2X
24,4.947,4.7,4.84,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.037,4,0.4,300,15,1X+2X
25,4.947,4.814,4.854,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.09,4,0.4,300,15,1X+2X
26,4.947,4.819,4.867,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.167,4,0.4,300,15,1X+2X
27,4.947,4.829,4.88,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.267,4,0.4,300,15,1X+2X
28,4.947,4.829,4.891,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.268,0.701,0.335,0.37,4,0.4,300,15,1X+2X
29,5.006,4.835,4.905,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.007,4,0.4,300,15,1X+2X
30,5.006,4.835,4.918,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.017,4,0.4,300,15,1X+2X
31,5.006,4.835,4.931,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.037,4,0.4,300,15,1X+2X
32,5.006,4.835,4.944,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.1,4,0.4,300,15,1X+2X
33,5.006,4.892,4.956,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.197,4,0.4,300,15,1X+2X
34,5.006,4.947,4.967,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.333,4,0.4,300,15,1X+2X
35,5.006,4.947,4.976,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.493,4,0.4,300,15,1X+2X
36,5.006,4.947,4.986,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.663,4,0.4,300,15,1X+2X
37,5.006,4.947,4.996,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.823,4,0.4,300,15,1X+2X
38,5.006,4.947,5.003,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,0.94,4,0.4,300,15,1X+2X
39,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
40,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
41,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
42,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
43,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
44,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
45,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
46,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
47,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
48,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
49,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
50,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
51,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
52,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
53,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
54,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
55,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
56,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
57,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
58,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
59,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
60,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
61,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
62,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
63,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
64,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
65,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
66,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
67,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
68,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
69,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
70,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
71,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
72,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
73,5.006,5.006,5.006,0.821,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.232,0.701,0.359,1.0,4,0.4,300,15,1X+2X
