i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
364,4.98,1.173,3.077,3.246,0.762,0.938,1.0,0.667,0.4,0.0,-0.0,0.0,-0.043,0.385,0.871,0.001,8,1.0,1000,50,NONE
365,5.08,1.265,3.08,3.288,0.783,0.75,0.5,0.8,0.533,0.0,-0.0,0.0,-0.072,0.825,0.96,0.001,8,1.0,1000,50,NONE
366,4.728,1.188,3.076,3.356,0.732,0.688,0.5,0.893,0.267,0.0,-0.0,0.0,-0.119,0.815,0.952,0.001,8,1.0,1000,50,NONE
367,5.038,1.219,3.093,3.353,0.746,0.75,1.0,0.7,0.467,0.0,-0.0,0.0,-0.018,0.581,0.812,0.001,8,1.0,1000,50,NONE
368,5.159,1.225,3.099,3.337,0.767,1.0,0.5,1.0,0.467,0.0,-0.0,0.0,-0.082,0.649,0.859,0.001,8,1.0,1000,50,NONE
369,4.904,1.058,3.033,3.275,0.754,0.625,1.0,0.75,0.4,0.0,-0.037,0.0,-0.031,0.522,0.922,0.001,8,1.0,1000,50,NONE
370,5.05,1.161,3.041,3.212,0.759,0.562,1.0,0.727,0.467,0.0,-0.0,0.0,-0.085,0.759,0.86,0.001,8,1.0,1000,50,NONE
371,4.94,1.137,3.043,3.301,0.79,0.875,0.5,1.0,0.4,0.0,-0.0,0.0,-0.052,0.452,0.976,0.001,8,1.0,1000,50,NONE
372,5.055,1.269,3.041,3.242,0.859,0.875,1.0,0.824,0.6,0.0,-0.049,0.0,-0.154,0.363,0.738,0.001,8,1.0,1000,50,NONE
373,5.128,1.203,3.042,3.256,0.792,0.688,1.0,0.763,0.6,0.0,-0.0,0.0,-0.042,0.377,0.95,0.001,8,1.0,1000,50,NONE
374,4.869,1.006,3.044,3.246,0.772,0.562,1.0,0.7,0.4,0.0,-0.025,0.0,-0.105,0.609,0.956,0.001,8,1.0,1000,50,NONE
375,4.977,1.054,2.998,3.125,0.794,0.812,1.0,0.719,0.4,0.0,-0.0,0.0,-0.135,0.647,0.739,0.001,8,1.0,1000,50,NONE
376,4.979,1.254,3.054,3.298,0.786,0.75,0.5,0.85,0.533,0.0,-0.0,0.0,-0.058,0.664,0.953,0.001,8,1.0,1000,50,NONE
377,4.879,1.439,3.063,3.292,0.759,0.562,1.0,0.769,0.333,0.0,-0.0,0.0,-0.025,0.571,0.909,0.001,8,1.0,1000,50,NONE
378,4.822,1.064,3.069,3.342,0.732,0.438,1.0,0.7,0.533,0.0,-0.0,0.0,-0.031,0.522,0.928,0.001,8,1.0,1000,50,NONE
379,5.018,1.223,3.072,3.325,0.767,0.812,1.0,0.75,0.4,0.0,-0.0,0.0,-0.113,0.443,0.958,0.001,8,1.0,1000,50,NONE
380,5.018,1.148,3.075,3.351,0.771,0.75,1.0,0.6,0.467,0.0,-0.0,0.0,-0.071,0.589,0.912,0.001,8,1.0,1000,50,NONE
381,5.088,1.19,3.068,3.353,0.762,0.75,1.0,0.769,0.467,0.0,-0.024,0.0,-0.066,0.456,0.974,0.001,8,1.0,1000,50,NONE
382,5.413,1.312,3.088,3.362,0.793,0.812,1.0,0.833,0.533,0.0,-0.0,0.0,-0.075,0.635,0.881,0.001,8,1.0,1000,50,NONE
383,4.78,1.224,3.098,3.371,0.783,0.5,1.0,0.7,0.6,0.0,-0.0,0.0,-0.112,0.389,0.919,0.001,8,1.0,1000,50,NONE
384,5.233,1.129,3.067,3.307,0.778,0.875,1.0,0.769,0.533,0.0,-0.022,0.0,-0.059,0.382,0.977,0.001,8,1.0,1000,50,NONE
385,4.888,1.305,3.083,3.373,0.719,0.5,1.0,0.625,0.4,0.0,-0.0,0.0,-0.052,0.724,0.973,0.001,8,1.0,1000,50,NONE
386,4.816,0.923,3.054,3.263,0.792,0.75,1.0,0.769,0.467,0.0,-0.0,0.0,-0.176,0.588,0.626,0.001,8,1.0,1000,50,NONE
387,5.236,1.073,3.033,3.277,0.854,0.812,1.0,0.795,0.4,0.0,-0.0,0.0,-0.08,0.488,0.967,0.001,8,1.0,1000,50,NONE
388,4.958,1.069,3.072,3.318,0.781,0.75,1.0,0.684,0.333,0.0,-0.0,0.0,-0.056,0.5,0.965,0.001,8,1.0,1000,50,NONE
389,4.908,1.22,3.046,3.331,0.792,0.625,1.0,0.824,0.333,0.0,-0.0,0.0,-0.018,0.57,0.781,0.002,8,1.0,1000,50,NONE
390,4.763,1.327,3.047,3.261,0.754,0.688,1.0,0.6,0.267,0.0,-0.0,0.0,-0.036,0.585,0.906,0.001,8,1.0,1000,50,NONE
391,4.967,1.177,3.049,3.251,0.78,0.75,1.0,0.786,0.333,0.0,-0.027,0.0,-0.046,0.548,0.843,0.001,8,1.0,1000,50,NONE
392,4.965,0.992,3.073,3.346,0.762,0.688,1.0,0.679,0.467,0.0,-0.0,0.0,-0.125,0.652,0.844,0.001,8,1.0,1000,50,NONE
393,4.902,0.932,3.055,3.271,0.778,0.75,1.0,0.727,0.333,0.0,-0.0,0.0,-0.146,0.57,0.889,0.001,8,1.0,1000,50,NONE
394,4.971,1.172,3.076,3.37,0.781,0.625,1.0,0.719,0.467,0.0,-0.0,0.0,-0.044,0.452,0.971,0.001,8,1.0,1000,50,NONE
395,4.841,0.92,3.083,3.362,0.752,0.625,0.5,0.714,0.533,0.0,-0.0,0.0,-0.081,0.827,0.971,0.001,8,1.0,1000,50,NONE
396,4.718,1.349,3.053,3.32,0.782,0.875,0.5,0.833,0.333,0.0,-0.0,0.0,-0.123,0.667,0.85,0.001,8,1.0,1000,50,NONE
397,5.294,1.143,3.055,3.335,0.769,0.812,1.0,0.75,0.333,0.0,-0.0,0.0,-0.121,0.81,0.939,0.001,8,1.0,1000,50,NONE
398,4.833,0.887,3.145,3.425,0.748,0.375,1.0,0.875,0.533,0.0,-0.0,0.0,-0.049,0.49,0.861,0.001,8,1.0,1000,50,NONE
399,4.848,1.341,3.026,3.217,0.813,0.75,0.5,0.875,0.333,0.0,-0.0,0.0,-0.098,0.77,0.905,0.001,8,1.0,1000,50,NONE
400,4.898,1.105,3.034,3.256,0.759,0.812,1.0,0.7,0.467,0.0,-0.019,0.0,-0.134,0.497,0.816,0.001,8,1.0,1000,50,NONE
401,4.981,1.173,3.048,3.26,0.83,0.875,0.5,0.75,0.467,0.0,-0.0,0.0,-0.104,0.788,0.875,0.001,8,1.0,1000,50,NONE
402,4.863,1.146,3.079,3.355,0.806,0.75,1.0,0.609,0.333,0.0,-0.0,0.0,-0.056,0.483,0.938,0.001,8,1.0,1000,50,NONE
403,5.288,0.932,3.097,3.381,0.801,0.75,1.0,0.885,0.533,0.0,-0.0,0.0,-0.062,0.41,0.971,0.001,8,1.0,1000,50,NONE
404,5.317,1.434,3.099,3.339,0.832,0.75,1.0,0.85,0.6,0.0,-0.0,0.0,-0.062,0.475,0.873,0.001,8,1.0,1000,50,NONE
405,4.867,1.382,3.017,3.169,0.732,0.562,0.5,1.0,0.667,0.0,-0.0,0.0,-0.116,0.699,0.822,0.001,8,1.0,1000,50,NONE
406,4.889,1.225,2.985,3.075,0.785,0.812,1.0,0.75,0.333,0.0,-0.0,0.0,-0.126,0.441,0.893,0.001,8,1.0,1000,50,NONE
407,5.0,1.138,3.021,3.244,0.786,0.688,1.0,0.75,0.4,0.0,-0.0,0.0,-0.106,0.6,0.882,0.001,8,1.0,1000,50,NONE
408,4.982,1.161,3.059,3.317,0.751,0.562,1.0,0.786,0.267,0.0,-0.0,0.0,-0.092,0.895,0.814,0.001,8,1.0,1000,50,NONE
409,5.102,1.298,3.098,3.38,0.768,0.75,1.0,0.667,0.467,0.0,-0.0,0.0,-0.061,0.595,0.917,0.001,8,1.0,1000,50,NONE
410,4.789,1.288,3.027,3.213,0.751,0.625,0.5,0.893,0.467,0.0,-0.0,0.0,-0.062,0.763,0.854,0.001,8,1.0,1000,50,NONE
411,4.897,1.107,3.079,3.307,0.771,0.75,1.0,0.538,0.4,0.0,-0.0,0.0,-0.073,0.634,0.877,0.001,8,1.0,1000,50,NONE
412,4.81,0.958,3.066,3.27,0.783,0.688,1.0,0.875,0.267,0.0,-0.021,0.0,-0.061,0.5,0.779,0.001,8,1.0,1000,50,NONE
413,5.237,1.112,3.137,3.412,0.773,0.875,1.0,1.0,0.333,0.0,-0.0,0.0,-0.056,0.434,0.877,0.001,8,1.0,1000,50,NONE
414,5.066,1.159,3.085,3.346,0.783,0.75,0.5,1.0,0.467,0.0,-0.0,0.0,-0.07,0.657,0.979,0.001,8,1.0,1000,50,NONE
415,5.016,1.331,3.078,3.333,0.802,0.812,1.0,0.769,0.467,0.0,-0.0,0.0,-0.1,0.416,0.849,0.001,8,1.0,1000,50,NONE
416,5.157,1.303,3.093,3.352,0.768,0.625,1.0,0.727,0.467,0.0,-0.023,0.0,-0.052,0.693,0.951,0.001,8,1.0,1000,50,NONE
417,4.956,1.149,3.084,3.364,0.772,0.75,1.0,0.727,0.533,0.0,-0.0,0.0,-0.127,0.385,0.916,0.001,8,1.0,1000,50,NONE
418,4.934,1.019,3.08,3.301,0.8,0.812,1.0,0.885,0.4,0.0,-0.0,0.0,-0.142,0.366,0.812,0.001,8,1.0,1000,50,NONE
419,4.915,0.892,3.093,3.305,0.774,0.688,1.0,0.75,0.333,0.0,-0.044,0.0,-0.08,0.518,0.976,0.001,8,1.0,1000,50,NONE
420,5.015,1.248,3.08,3.34,0.771,0.625,1.0,0.667,0.4,0.0,-0.0,0.0,-0.087,0.744,0.896,0.001,8,1.0,1000,50,NONE
421,4.931,1.007,3.132,3.446,0.78,0.812,1.0,0.7,0.333,0.0,-0.0,0.0,-0.068,0.51,0.863,0.001,8,1.0,1000,50,NONE
422,5.033,0.847,3.077,3.348,0.783,0.375,1.0,1.0,0.333,0.0,-0.0,0.0,-0.073,0.74,0.874,0.001,8,1.0,1000,50,NONE
423,5.0,1.139,3.081,3.346,0.828,0.75,1.0,0.812,0.4,0.0,-0.03,0.0,-0.124,0.473,0.891,0.001,8,1.0,1000,50,NONE
424,4.968,0.967,3.052,3.306,0.799,0.688,1.0,0.769,0.4,0.0,-0.0,0.0,-0.085,0.567,0.829,0.001,8,1.0,1000,50,NONE
425,5.163,1.1,3.0,3.192,0.796,0.812,1.0,1.0,0.333,0.0,-0.02,0.0,-0.136,0.497,0.88,0.001,8,1.0,1000,50,NONE
426,5.057,1.289,3.053,3.304,0.771,0.688,1.0,0.769,0.533,0.0,-0.03,0.0,0.0,0.36,0.967,0.001,8,1.0,1000,50,NONE
427,4.771,1.261,3.034,3.289,0.781,0.812,0.5,1.0,0.333,0.0,-0.0,0.0,-0.103,0.571,0.876,0.001,8,1.0,1000,50,NONE
428,4.949,1.352,3.075,3.324,0.792,0.562,1.0,0.769,0.467,0.0,-0.021,0.0,-0.067,0.512,0.935,0.001,8,1.0,1000,50,NONE
429,4.843,1.165,3.096,3.329,0.771,0.438,1.0,0.583,0.6,0.0,-0.0,0.0,-0.06,0.567,0.943,0.001,8,1.0,1000,50,NONE
430,4.704,1.122,3.07,3.337,0.815,0.812,1.0,0.893,0.133,0.0,-0.0,0.0,-0.229,0.409,0.87,0.001,8,1.0,1000,50,NONE
431,5.51,1.256,3.008,3.188,0.792,0.75,1.0,0.893,0.533,0.0,-0.0,0.0,-0.039,0.612,0.968,0.001,8,1.0,1000,50,NONE
432,5.032,1.247,3.1,3.325,0.771,0.75,1.0,0.75,0.4,0.0,-0.0,0.0,-0.068,0.457,0.972,0.001,8,1.0,1000,50,NONE
433,5.025,1.073,3.083,3.308,0.768,0.75,1.0,0.6,0.333,0.0,-0.0,0.0,-0.018,0.76,0.832,0.001,8,1.0,1000,50,NONE
434,4.859,1.062,3.06,3.3,0.776,0.562,1.0,0.735,0.467,0.0,-0.0,0.0,-0.033,0.38,0.972,0.001,8,1.0,1000,50,NONE
435,4.856,1.329,3.08,3.349,0.795,0.688,1.0,0.625,0.333,0.0,-0.0,0.0,-0.057,0.67,0.802,0.001,8,1.0,1000,50,NONE
436,4.712,1.052,3.048,3.221,0.787,0.75,0.5,0.75,0.533,0.0,-0.0,0.0,-0.064,0.5,0.955,0.001,8,1.0,1000,50,NONE
437,5.243,1.221,3.08,3.312,0.791,0.938,1.0,0.625,0.467,0.0,-0.025,0.0,-0.036,0.758,0.726,0.001,8,1.0,1000,50,NONE
438,5.008,1.331,3.014,3.211,0.771,0.625,1.0,0.727,0.467,0.0,-0.0,0.0,-0.036,0.477,0.977,0.001,8,1.0,1000,50,NONE
439,5.027,1.319,3.077,3.322,0.771,0.688,1.0,0.893,0.4,0.0,-0.0,0.0,-0.067,0.479,0.862,0.001,8,1.0,1000,50,NONE
440,5.122,1.173,3.095,3.316,0.799,0.5,1.0,0.906,0.467,0.0,-0.024,0.0,-0.045,0.545,0.974,0.001,8,1.0,1000,50,NONE
441,4.825,1.295,3.071,3.282,0.78,0.562,1.0,0.875,0.333,0.0,-0.024,0.0,0.0,0.453,0.845,0.001,8,1.0,1000,50,NONE
442,4.927,1.195,3.02,3.093,0.778,0.5,1.0,0.7,0.533,0.0,-0.022,0.0,-0.025,0.516,0.947,0.001,8,1.0,1000,50,NONE
443,4.963,1.043,3.07,3.292,0.75,0.438,1.0,0.625,0.467,0.0,-0.0,0.0,-0.062,0.915,0.831,0.001,8,1.0,1000,50,NONE
444,4.925,1.208,3.048,3.247,0.78,0.688,1.0,0.8,0.533,0.0,-0.026,0.0,-0.123,0.514,0.76,0.001,8,1.0,1000,50,NONE
445,5.468,1.013,3.046,3.278,0.789,0.938,1.0,0.864,0.533,0.0,-0.023,0.0,-0.101,0.522,0.946,0.001,8,1.0,1000,50,NONE
446,5.162,1.367,3.027,3.181,0.766,0.625,1.0,0.812,0.467,0.0,-0.0,0.0,-0.078,0.702,0.868,0.001,8,1.0,1000,50,NONE
447,4.936,1.016,3.107,3.363,0.813,0.75,1.0,0.763,0.533,0.0,-0.0,0.0,-0.104,0.335,0.846,0.001,8,1.0,1000,50,NONE
448,5.001,1.172,3.055,3.309,0.803,0.812,1.0,0.769,0.4,0.0,-0.024,0.0,-0.151,0.584,0.807,0.001,8,1.0,1000,50,NONE
449,5.023,1.213,3.013,3.179,0.756,0.562,1.0,0.75,0.6,0.0,-0.022,0.0,-0.057,0.495,0.939,0.001,8,1.0,1000,50,NONE
450,5.025,1.151,3.072,3.326,0.784,0.688,1.0,0.812,0.4,0.0,-0.0,0.0,-0.11,0.544,0.906,0.001,8,1.0,1000,50,NONE
451,5.06,1.2,3.075,3.327,0.771,0.562,1.0,0.833,0.333,0.0,-0.0,0.0,-0.043,0.632,0.97,0.001,8,1.0,1000,50,NONE
452,5.37,1.141,3.025,3.199,0.792,0.75,1.0,1.0,0.6,0.0,-0.0,0.0,-0.077,0.479,0.825,0.001,8,1.0,1000,50,NONE
453,4.901,1.31,3.028,3.173,0.796,0.75,1.0,0.8,0.467,0.0,-0.028,0.0,-0.117,0.419,0.814,0.001,8,1.0,1000,50,NONE
454,4.828,1.373,3.083,3.313,0.78,0.875,0.5,0.85,0.467,0.0,-0.0,0.0,-0.103,0.636,0.823,0.001,8,1.0,1000,50,NONE
455,5.21,1.202,3.09,3.369,0.802,0.688,1.0,0.824,0.4,0.0,-0.0,0.0,-0.073,0.598,0.972,0.001,8,1.0,1000,50,NONE
456,4.996,1.246,3.13,3.393,0.795,0.688,0.5,1.0,0.4,0.0,-0.0,0.0,-0.066,0.709,0.971,0.001,8,1.0,1000,50,NONE
457,5.12,1.024,3.094,3.308,0.78,0.75,1.0,0.769,0.4,0.0,-0.0,0.0,-0.075,0.639,0.857,0.001,8,1.0,1000,50,NONE
458,5.027,1.196,3.103,3.355,0.812,0.812,1.0,0.739,0.6,0.0,-0.0,0.0,-0.052,0.411,0.704,0.001,8,1.0,1000,50,NONE
459,4.843,1.217,3.1,3.303,0.833,0.562,1.0,0.906,0.467,0.0,-0.0,0.0,-0.083,0.444,0.713,0.001,8,1.0,1000,50,NONE
460,5.004,1.084,3.011,3.118,0.771,0.812,1.0,0.875,0.4,0.0,-0.0,0.0,-0.073,0.424,0.794,0.001,8,1.0,1000,50,NONE
461,4.907,1.029,3.042,3.251,0.778,0.688,0.5,0.7,0.4,0.0,-0.0,0.0,-0.052,0.992,0.901,0.001,8,1.0,1000,50,NONE
462,4.951,1.29,3.032,3.211,0.79,0.438,1.0,1.0,0.2,0.0,-0.0,0.0,-0.112,0.664,0.971,0.001,8,1.0,1000,50,NONE
463,4.998,1.168,3.028,3.19,0.827,0.75,1.0,0.906,0.4,0.0,-0.0,0.0,-0.171,0.461,0.826,0.001,8,1.0,1000,50,NONE
464,5.066,1.306,3.048,3.219,0.777,0.875,1.0,0.75,0.333,0.0,-0.0,0.0,-0.016,0.398,0.949,0.001,8,1.0,1000,50,NONE
465,4.975,1.098,3.067,3.293,0.762,0.75,1.0,0.75,0.467,0.0,-0.021,0.0,-0.052,0.48,0.84,0.001,8,1.0,1000,50,NONE
466,4.762,1.282,3.02,3.201,0.781,0.688,0.5,0.875,0.467,0.0,-0.022,0.0,-0.115,0.775,0.813,0.001,8,1.0,1000,50,NONE
467,4.915,1.248,3.069,3.261,0.729,0.75,1.0,0.5,0.533,0.0,-0.0,0.0,-0.046,0.696,0.752,0.001,8,1.0,1000,50,NONE
468,5.029,1.252,3.14,3.398,0.801,1.0,0.5,0.885,0.467,0.0,-0.0,0.0,-0.096,0.51,0.963,0.001,8,1.0,1000,50,NONE
469,5.07,0.941,2.999,2.976,0.757,0.625,1.0,0.735,0.667,0.0,-0.0,0.0,-0.052,0.597,0.742,0.001,8,1.0,1000,50,NONE
470,4.873,1.251,3.101,3.354,0.775,0.625,1.0,0.7,0.4,0.0,-0.0,0.0,-0.05,0.447,0.976,0.001,8,1.0,1000,50,NONE
471,4.949,0.996,3.056,3.343,0.789,0.688,1.0,0.786,0.467,0.0,-0.032,0.0,-0.042,0.433,0.861,0.001,8,1.0,1000,50,NONE
472,5.256,1.2,3.084,3.338,0.775,0.812,1.0,0.769,0.467,0.0,-0.0,0.0,-0.016,0.586,0.862,0.001,8,1.0,1000,50,NONE
473,5.091,1.133,3.119,3.395,0.789,0.938,0.5,0.8,0.467,0.0,-0.0,0.0,0.0,0.619,0.979,0.001,8,1.0,1000,50,NONE
474,5.004,1.285,3.107,3.362,0.792,0.562,1.0,0.9,0.6,0.0,-0.0,0.0,-0.122,0.362,0.909,0.001,8,1.0,1000,50,NONE
475,4.917,1.319,2.999,3.109,0.748,0.625,1.0,0.769,0.467,0.0,-0.0,0.0,-0.095,0.493,0.91,0.001,8,1.0,1000,50,NONE
476,5.011,1.256,3.053,3.228,0.796,0.688,1.0,0.75,0.533,0.0,-0.062,0.0,-0.062,0.437,0.931,0.001,8,1.0,1000,50,NONE
477,5.042,1.199,3.033,3.191,0.771,0.562,1.0,0.769,0.467,0.0,-0.0,0.0,-0.069,0.57,0.971,0.001,8,1.0,1000,50,NONE
478,5.088,1.103,3.079,3.318,0.796,0.688,1.0,0.667,0.533,0.0,-0.0,0.0,-0.028,0.601,0.832,0.001,8,1.0,1000,50,NONE
479,4.886,1.248,3.084,3.28,0.762,0.75,1.0,0.583,0.467,0.0,-0.024,0.0,-0.083,0.457,0.974,0.001,8,1.0,1000,50,NONE
480,4.895,0.843,3.043,3.264,0.85,0.875,1.0,0.7,0.467,0.0,-0.047,0.0,-0.106,0.429,0.727,0.001,8,1.0,1000,50,NONE
481,5.029,1.302,3.055,3.268,0.796,0.562,1.0,0.812,0.467,0.0,-0.0,0.0,-0.05,0.644,0.797,0.001,8,1.0,1000,50,NONE
482,5.0,1.214,2.999,3.082,0.778,0.625,1.0,0.812,0.533,0.0,-0.0,0.0,-0.083,0.466,0.868,0.001,8,1.0,1000,50,NONE
483,5.179,1.101,3.047,3.277,0.846,0.812,1.0,0.786,0.533,0.0,-0.0,0.0,-0.198,0.53,0.87,0.001,8,1.0,1000,50,NONE
484,4.978,1.22,3.05,3.222,0.779,0.688,1.0,0.674,0.6,0.0,-0.0,0.0,-0.031,0.494,0.774,0.001,8,1.0,1000,50,NONE
485,4.993,1.138,3.086,3.297,0.788,0.875,0.5,1.0,0.467,0.0,-0.019,0.0,-0.163,0.612,0.933,0.001,8,1.0,1000,50,NONE
486,5.027,1.315,3.099,3.4,0.815,0.938,0.5,0.7,0.667,0.0,-0.0,0.0,-0.104,0.556,0.956,0.001,8,1.0,1000,50,NONE
487,5.066,1.238,3.067,3.342,0.766,0.812,1.0,0.786,0.533,0.0,-0.0,0.0,-0.068,0.268,0.969,0.001,8,1.0,1000,50,NONE
488,4.925,0.977,3.061,3.288,0.821,0.688,1.0,0.812,0.467,0.0,-0.025,0.0,-0.062,0.444,0.781,0.001,8,1.0,1000,50,NONE
489,4.851,1.235,3.037,3.224,0.78,0.625,1.0,0.864,0.467,0.0,-0.0,0.0,-0.15,0.44,0.826,0.001,8,1.0,1000,50,NONE
490,4.869,1.22,3.045,3.252,0.762,0.938,0.5,0.583,0.4,0.0,-0.0,0.0,-0.067,0.781,0.971,0.001,8,1.0,1000,50,NONE
491,5.261,1.195,3.052,3.204,0.759,0.812,1.0,0.75,0.467,0.0,-0.0,0.0,-0.068,0.699,0.841,0.001,8,1.0,1000,50,NONE
492,5.01,1.015,3.041,3.183,0.744,0.688,0.5,1.0,0.533,0.0,-0.0,0.0,-0.09,0.84,0.794,0.001,8,1.0,1000,50,NONE
493,4.969,1.249,3.055,3.264,0.738,0.562,1.0,0.786,0.4,0.0,-0.0,0.0,-0.039,0.679,0.842,0.001,8,1.0,1000,50,NONE
494,5.293,1.252,3.043,3.267,0.771,1.0,1.0,1.0,0.267,0.0,-0.0,0.0,-0.209,0.678,0.786,0.001,8,1.0,1000,50,NONE
495,5.277,1.062,3.04,3.229,0.771,0.625,1.0,1.0,0.533,0.0,-0.022,0.0,-0.1,0.571,0.899,0.001,8,1.0,1000,50,NONE
496,4.815,1.027,3.017,3.219,0.762,0.562,1.0,0.763,0.4,0.0,-0.0,0.0,-0.031,0.425,0.933,0.001,8,1.0,1000,50,NONE
