i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.744,-0.516,1.008,0.726,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.518,0.0,0.004,4,0.4,500,25,UX
1,3.744,0.175,1.681,0.726,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.518,0.0,0.008,4,0.4,500,25,UX
2,3.744,0.821,2.219,0.726,0.75,1.0,1.0,0.0,0.0,-0.0,0.0,-0.25,0.518,0.0,0.018,4,0.4,500,25,UX
3,3.995,1.542,2.646,0.75,0.875,1.0,1.0,0.286,0.0,-0.059,0.0,-0.125,0.268,0.0,0.002,4,0.4,500,25,UX
4,4.13,2.031,2.966,0.875,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.479,0.495,0.239,0.002,4,0.4,500,25,UX
5,4.13,2.42,3.225,0.875,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.479,0.495,0.239,0.004,4,0.4,500,25,UX
6,4.4,2.773,3.426,0.851,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.473,0.561,0.389,0.002,4,0.4,500,25,UX
7,4.4,3.053,3.606,0.851,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.473,0.561,0.389,0.004,4,0.4,500,25,UX
8,4.4,3.258,3.75,0.851,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.473,0.561,0.389,0.008,4,0.4,500,25,UX
9,4.456,3.428,3.87,0.771,0.875,1.0,0.833,0.429,0.0,-0.0,0.0,-0.104,0.51,0.143,0.002,4,0.4,500,25,UX
10,4.563,3.628,3.989,0.765,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.336,0.814,0.105,0.002,4,0.4,500,25,UX
11,4.563,3.744,4.085,0.765,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.336,0.814,0.105,0.004,4,0.4,500,25,UX
12,4.563,3.874,4.169,0.765,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,-0.336,0.814,0.105,0.01,4,0.4,500,25,UX
13,4.764,3.933,4.239,0.875,1.0,1.0,0.893,0.357,0.0,-0.0,0.0,-0.25,0.746,0.143,0.002,4,0.4,500,25,UX
14,4.875,4.026,4.309,0.792,1.0,1.0,0.769,0.5,0.0,-0.0,0.0,-0.062,0.723,0.154,0.002,4,0.4,500,25,UX
15,5.234,4.083,4.375,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.002,4,0.4,500,25,UX
16,5.234,4.159,4.435,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.004,4,0.4,500,25,UX
17,5.234,4.24,4.495,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.008,4,0.4,500,25,UX
18,5.234,4.312,4.554,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.018,4,0.4,500,25,UX
19,5.234,4.378,4.626,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.038,4,0.4,500,25,UX
20,5.234,4.403,4.692,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.08,4,0.4,500,25,UX
21,5.234,4.423,4.77,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.144,4,0.4,500,25,UX
22,5.234,4.509,4.844,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.22,4,0.4,500,25,UX
23,5.234,4.566,4.91,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,-0.036,0.912,0.197,0.292,4,0.4,500,25,UX
24,5.28,4.643,4.98,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.002,4,0.4,500,25,UX
25,5.28,4.721,5.039,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.01,4,0.4,500,25,UX
26,5.28,4.764,5.09,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.026,4,0.4,500,25,UX
27,5.28,4.764,5.142,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.06,4,0.4,500,25,UX
28,5.28,4.875,5.187,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.136,4,0.4,500,25,UX
29,5.291,4.875,5.222,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.219,0.004,4,0.4,500,25,UX
30,5.291,5.101,5.25,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.219,0.01,4,0.4,500,25,UX
31,5.291,5.234,5.259,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.219,0.026,4,0.4,500,25,UX
32,5.291,5.234,5.267,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.219,0.072,4,0.4,500,25,UX
33,5.291,5.234,5.274,0.705,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.219,0.16,4,0.4,500,25,UX
34,5.315,5.244,5.28,0.741,1.0,1.0,1.0,0.5,-0.045,-0.0,0.0,0.0,0.912,0.207,0.002,4,0.4,500,25,UX
