I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.959894123809556,0.42209772604341533,5.0609043976387476,5.959894123809556,0.5763888295732025,0.8196875,0.738,0.8597617680736875,0.4556333333333408,-0.001213606631944081,-0.0031095794722519263,-0.001,-0.12242094155844319,0.8782316960685259,0.860945398252673,0.8,8,0.5,1000,50,1X+2X,50
500,-1,5.523771801021471,0.14983547100219557,4.632406371751402,5.523771801021471,0.7567178037240478,0.8229375,0.6905,0.8638810120590138,0.3382333333333337,-0.001204794033538263,-0.019882529826105933,-0.003625,-0.1376856854950601,0.8180456780273545,0.5044890539622923,0.29,8,0.5,1000,50,1X+2X,50
500,-1,6.09858084649527,0.5913619491660538,5.22065221500395,6.09858084649527,0.6571457993395575,0.8295,0.7395,0.8686731099288563,0.44720000000000854,-0.0016660262737590035,-0.0034334777160095436,-0.003125,-0.055215652056277834,0.8772884209162211,0.8647850408653636,0.8,8,0.5,1000,50,1X+2X,50
500,-1,6.122854958696399,0.6999311780073119,5.216729371910993,6.122854958696399,0.6457047799422844,0.822375,0.688,0.8678280960513395,0.5123666666666739,-0.0010637239794387702,-0.0029985532288036884,-0.001125,-0.004337459415584415,0.8573095934340556,0.8326699724404596,0.8,8,0.5,1000,50,1X+2X,50
