I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
10,-1,4.032088744588744,-0.745295837633299,1.0637357092401836,0.5653876526251527,0.11275,-0.3895,0.3574052447552455,0.11892857142857077,-0.041016714887257444,-0.016304974255885056,-0.00275,-0.1693102945665449,0.3988778040656156,0.1292684200752866,0.001,4,0.4,1000,50,UX,50
10,-1,3.813690476190476,-0.7222221437982307,0.9495831508968637,0.5629906170218663,0.119625,-0.4615,0.3545111888111892,0.10671428571428508,-0.03986481229863394,-0.017404678010560195,-0.00425,-0.17327739552114566,0.39883818075530836,0.10320076442455499,0.001,4,0.4,1000,50,UX,50
10,-1,3.922689466536216,-0.787084200124818,0.9278902426065044,0.5556259913697412,0.0945,-0.4685,0.3326859432234432,0.10792857142857093,-0.04061129289564899,-0.015259243246730154,-0.006,-0.1554034416971916,0.40637336335441987,0.11655035106990018,0.001,4,0.4,1000,50,UX,50
10,-1,4.290138520320409,-0.7523809523809524,0.9727219671179881,0.5555716651404161,0.1005,-0.443,0.33526829836829886,0.11285714285714228,-0.03139886386757464,-0.015682904884788518,-0.0045,-0.1732389110889114,0.4070772026463053,0.12926833794710405,0.001,4,0.4,1000,50,UX,50
