i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,4.163,-0.966,0.695,0.964,1.0,1.0,0.812,0.357,0.0,-0.0,0.0,-0.125,0.154,0.0,0.001,4,1.0,1000,50,NONE
1,4.629,-0.688,0.942,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
2,4.629,-0.64,1.009,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
3,4.629,-0.687,0.981,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
4,4.629,-0.625,1.088,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
5,4.629,-0.555,1.163,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
6,4.629,-0.599,1.175,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
7,4.629,-0.56,1.082,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
8,4.629,-0.652,1.156,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
9,4.629,-0.608,1.177,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
10,4.629,-0.635,1.141,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
11,4.629,-0.629,1.134,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
12,4.629,-0.498,1.231,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
13,4.629,-0.626,1.166,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
14,4.629,-0.623,1.21,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
15,4.629,-0.613,1.205,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
16,4.629,-0.563,1.243,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
17,4.629,-0.461,1.282,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
18,4.629,-0.578,1.2,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
19,4.629,-0.521,1.24,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
20,4.629,-0.488,1.233,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
21,4.629,-0.522,1.197,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
22,4.629,-0.608,1.193,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
23,4.629,-0.478,1.271,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
24,4.629,-0.648,1.2,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
25,4.629,-0.444,1.219,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
26,4.629,-0.563,1.223,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
27,4.629,-0.525,1.218,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
28,4.629,-0.595,1.243,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
29,4.629,-0.523,1.218,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
30,4.629,-0.463,1.217,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
31,4.629,-0.564,1.223,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
32,4.629,-0.527,1.232,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
33,4.629,-0.484,1.204,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
34,4.629,-0.468,1.239,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
35,4.629,-0.504,1.236,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
36,4.629,-0.64,1.236,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
37,4.629,-0.53,1.194,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
38,4.629,-0.593,1.172,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
39,4.629,-0.392,1.228,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
40,4.629,-0.511,1.24,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
41,4.629,-0.442,1.276,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
42,4.629,-0.428,1.243,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
43,4.629,-0.41,1.277,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
44,4.629,-0.512,1.263,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
45,4.629,-0.514,1.166,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
46,4.629,-0.501,1.252,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
47,4.629,-0.368,1.286,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
48,4.629,-0.508,1.236,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
49,4.629,-0.535,1.269,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
50,4.629,-0.353,1.271,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
51,4.629,-0.404,1.27,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
52,4.629,-0.391,1.299,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
53,4.629,-0.533,1.271,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
54,4.629,-0.472,1.241,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
55,4.629,-0.489,1.229,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
56,4.629,-0.476,1.333,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
57,4.629,-0.414,1.341,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
58,4.629,-0.421,1.312,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
59,4.629,-0.412,1.268,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
60,4.629,-0.429,1.286,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
61,4.629,-0.381,1.339,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
62,4.629,-0.392,1.327,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
63,4.629,-0.338,1.368,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
64,4.629,-0.433,1.36,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
65,4.629,-0.45,1.331,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
66,4.629,-0.429,1.296,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
67,4.629,-0.364,1.381,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
68,4.629,-0.44,1.354,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
69,4.629,-0.434,1.298,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
70,4.629,-0.53,1.304,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
71,4.629,-0.39,1.318,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
72,4.629,-0.394,1.296,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
73,4.629,-0.379,1.328,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
74,4.629,-0.378,1.38,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
75,4.629,-0.469,1.335,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
76,4.629,-0.35,1.33,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
77,4.629,-0.389,1.335,0.75,0.5,1.0,0.625,0.429,0.0,-0.0,0.0,-0.125,1.0,0.45,0.001,4,1.0,1000,50,NONE
