i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.58,-1.062,0.583,0.75,0.5,1.0,0.562,0.143,0.0,-0.0,-0.25,-0.125,1.0,0.0,0.001,4,0.6,1000,50,NONE
1,3.58,-0.987,0.685,0.75,0.5,1.0,0.562,0.143,0.0,-0.0,-0.25,-0.125,1.0,0.0,0.001,4,0.6,1000,50,NONE
2,3.863,-0.869,0.795,0.759,1.0,1.0,0.667,0.143,0.0,-0.0,0.0,-0.098,0.293,0.1,0.001,4,0.6,1000,50,NONE
3,3.863,-0.823,0.876,0.759,1.0,1.0,0.667,0.143,0.0,-0.0,0.0,-0.098,0.293,0.1,0.001,4,0.6,1000,50,NONE
4,3.863,-0.687,0.897,0.759,1.0,1.0,0.667,0.143,0.0,-0.0,0.0,-0.098,0.293,0.1,0.001,4,0.6,1000,50,NONE
5,3.863,-0.719,0.925,0.759,1.0,1.0,0.667,0.143,0.0,-0.0,0.0,-0.098,0.293,0.1,0.001,4,0.6,1000,50,NONE
6,3.878,-0.744,1.011,0.875,0.875,1.0,0.812,0.143,0.0,-0.0,0.0,-0.388,0.314,0.247,0.001,4,0.6,1000,50,NONE
7,3.878,-0.626,1.081,0.875,0.875,1.0,0.812,0.143,0.0,-0.0,0.0,-0.388,0.314,0.247,0.001,4,0.6,1000,50,NONE
8,3.878,-0.676,1.084,0.875,0.875,1.0,0.812,0.143,0.0,-0.0,0.0,-0.388,0.314,0.247,0.001,4,0.6,1000,50,NONE
9,4.22,-0.606,1.12,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
10,4.22,-0.573,1.099,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
11,4.22,-0.695,1.12,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
12,4.22,-0.585,1.119,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
13,4.22,-0.498,1.206,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
14,4.22,-0.473,1.184,0.875,1.0,1.0,1.0,0.214,-0.087,-0.043,0.0,-0.212,0.292,0.182,0.001,4,0.6,1000,50,NONE
