i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
192,4.38,-1.079,0.532,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
193,4.38,-1.084,0.528,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
194,4.38,-1.126,0.551,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
195,4.38,-1.123,0.507,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
196,4.38,-1.137,0.593,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
197,4.38,-1.113,0.505,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
198,4.38,-1.124,0.495,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
199,4.38,-1.162,0.495,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
200,4.38,-1.158,0.507,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
201,4.38,-1.148,0.527,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
202,4.38,-1.184,0.532,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
203,4.38,-1.129,0.52,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
204,4.38,-1.148,0.516,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
205,4.38,-1.158,0.508,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
206,4.38,-1.136,0.563,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
207,4.38,-1.153,0.559,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
208,4.38,-1.217,0.532,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
209,4.38,-1.152,0.516,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
210,4.38,-1.146,0.471,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
211,4.38,-1.091,0.502,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
212,4.38,-1.152,0.512,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
213,4.38,-1.224,0.516,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
214,4.38,-1.071,0.539,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
215,4.38,-1.096,0.544,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
216,4.38,-1.098,0.522,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
217,4.38,-1.177,0.517,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
218,4.38,-1.182,0.526,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
219,4.38,-1.139,0.493,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
220,4.38,-1.229,0.562,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
221,4.38,-1.176,0.501,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
222,4.38,-1.034,0.525,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
223,4.38,-1.183,0.514,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
224,4.38,-1.171,0.503,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
225,4.38,-1.065,0.536,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
226,4.38,-1.053,0.552,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
227,4.38,-1.155,0.529,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
228,4.38,-1.141,0.505,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
229,4.38,-1.126,0.539,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
230,4.38,-1.089,0.512,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
231,4.38,-1.143,0.524,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
232,4.38,-1.117,0.561,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
233,4.38,-1.214,0.479,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
234,4.38,-1.207,0.494,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
235,4.38,-1.046,0.543,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
236,4.38,-1.134,0.563,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
237,4.38,-1.167,0.499,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
238,4.38,-1.198,0.536,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
239,4.38,-1.104,0.496,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
240,4.38,-1.042,0.494,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
241,4.38,-1.087,0.559,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
242,4.38,-1.014,0.535,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
243,4.38,-1.179,0.557,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
244,4.38,-1.132,0.543,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
245,4.38,-1.26,0.552,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
246,4.38,-1.125,0.548,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
247,4.38,-1.187,0.53,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
248,4.38,-1.132,0.52,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
249,4.38,-1.231,0.59,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
250,4.38,-1.089,0.558,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
251,4.38,-1.097,0.512,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
252,4.38,-1.12,0.535,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
253,4.38,-1.138,0.49,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
254,4.38,-1.174,0.49,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
255,4.38,-1.092,0.532,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
256,4.38,-1.119,0.526,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
257,4.38,-1.058,0.611,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
258,4.38,-1.23,0.549,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
259,4.38,-1.213,0.527,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
260,4.38,-1.18,0.492,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
261,4.38,-1.104,0.574,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
262,4.38,-1.101,0.565,0.647,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.198,0.355,0.273,0.001,4,0.0,1000,50,NONE
