i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.464,-0.666,0.983,0.719,0.875,1.0,0.786,0.0,-0.091,-0.0,0.0,-0.229,0.309,0.095,0.01,4,0.4,100,5,1X+2X
1,3.464,0.342,1.627,0.719,0.875,1.0,0.786,0.0,-0.091,-0.0,0.0,-0.229,0.309,0.095,0.02,4,0.4,100,5,1X+2X
2,3.464,0.88,2.201,0.719,0.875,1.0,0.786,0.0,-0.091,-0.0,0.0,-0.229,0.309,0.095,0.04,4,0.4,100,5,1X+2X
3,3.497,1.304,2.65,0.906,0.625,1.0,1.0,0.0,-0.1,-0.0,0.0,-0.458,0.348,0.176,0.01,4,0.4,100,5,1X+2X
4,3.623,2.151,2.953,0.729,0.625,1.0,0.727,0.143,-0.062,-0.0,0.0,-0.146,0.393,0.214,0.01,4,0.4,100,5,1X+2X
5,3.75,2.405,3.119,0.804,0.75,1.0,0.812,0.143,-0.048,-0.0,0.0,-0.167,0.355,0.1,0.01,4,0.4,100,5,1X+2X
6,3.75,2.778,3.309,0.804,0.75,1.0,0.812,0.143,-0.048,-0.0,0.0,-0.167,0.355,0.1,0.02,4,0.4,100,5,1X+2X
7,4.247,2.912,3.44,0.756,1.0,1.0,0.7,0.286,-0.105,-0.0,0.0,-0.155,0.599,0.167,0.01,4,0.4,100,5,1X+2X
8,4.247,3.159,3.593,0.756,1.0,1.0,0.7,0.286,-0.105,-0.0,0.0,-0.155,0.599,0.167,0.02,4,0.4,100,5,1X+2X
9,4.404,3.371,3.726,0.818,1.0,1.0,0.85,0.286,-0.105,-0.0,0.0,-0.155,0.599,0.111,0.02,4,0.4,100,5,1X+2X
10,4.404,3.488,3.866,0.818,1.0,1.0,0.85,0.286,-0.105,-0.0,0.0,-0.155,0.599,0.111,0.04,4,0.4,100,5,1X+2X
11,4.404,3.618,3.99,0.818,1.0,1.0,0.85,0.286,-0.105,-0.0,0.0,-0.155,0.599,0.111,0.08,4,0.4,100,5,1X+2X
12,4.505,3.75,4.089,0.818,1.0,1.0,0.833,0.429,-0.111,-0.0,0.0,-0.071,0.49,0.118,0.01,4,0.4,100,5,1X+2X
13,4.583,3.891,4.197,0.839,1.0,1.0,1.0,0.286,-0.095,-0.0,0.0,-0.238,0.591,0.2,0.01,4,0.4,100,5,1X+2X
14,4.583,3.968,4.271,0.839,1.0,1.0,1.0,0.286,-0.095,-0.0,0.0,-0.238,0.591,0.2,0.02,4,0.4,100,5,1X+2X
15,4.786,4.041,4.341,0.881,1.0,1.0,1.0,0.286,-0.056,-0.0,0.0,-0.259,0.698,0.235,0.01,4,0.4,100,5,1X+2X
16,4.786,4.123,4.411,0.881,1.0,1.0,1.0,0.286,-0.056,-0.0,0.0,-0.259,0.698,0.235,0.03,4,0.4,100,5,1X+2X
17,4.786,4.211,4.494,0.881,1.0,1.0,1.0,0.286,-0.056,-0.0,0.0,-0.259,0.698,0.235,0.09,4,0.4,100,5,1X+2X
18,4.791,4.334,4.58,0.839,1.0,1.0,1.0,0.429,-0.1,-0.0,0.0,-0.155,0.567,0.211,0.02,4,0.4,100,5,1X+2X
19,4.791,4.404,4.636,0.839,1.0,1.0,1.0,0.429,-0.1,-0.0,0.0,-0.155,0.567,0.211,0.04,4,0.4,100,5,1X+2X
20,4.791,4.475,4.697,0.839,1.0,1.0,1.0,0.429,-0.1,-0.0,0.0,-0.155,0.567,0.211,0.13,4,0.4,100,5,1X+2X
21,4.838,4.505,4.75,0.804,1.0,1.0,1.0,0.429,-0.1,-0.0,0.0,-0.083,0.567,0.222,0.01,4,0.4,100,5,1X+2X
22,4.838,4.583,4.78,0.804,1.0,1.0,1.0,0.429,-0.1,-0.0,0.0,-0.083,0.567,0.222,0.02,4,0.4,100,5,1X+2X
