i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.956,-0.432,1.007,0.5,0.375,1.0,0.786,0.143,-0.045,-0.045,0.0,-0.146,0.289,0.1,0.01,4,0.4,100,5,1X+2X
1,2.956,0.258,1.573,0.5,0.375,1.0,0.786,0.143,-0.045,-0.045,0.0,-0.146,0.289,0.1,0.02,4,0.4,100,5,1X+2X
2,3.484,0.723,2.08,0.917,0.875,0.5,1.0,0.143,0.0,-0.0,0.0,-0.208,0.258,0.0,0.01,4,0.4,100,5,1X+2X
3,3.964,1.309,2.497,0.833,0.875,1.0,1.0,0.143,0.0,-0.0,0.0,-0.208,0.321,0.0,0.01,4,0.4,100,5,1X+2X
4,4.033,2.012,2.823,0.917,1.0,1.0,1.0,0.143,0.0,-0.083,0.0,-0.125,0.182,0.0,0.01,4,0.4,100,5,1X+2X
5,4.033,2.382,3.064,0.917,1.0,1.0,1.0,0.143,0.0,-0.083,0.0,-0.125,0.182,0.0,0.02,4,0.4,100,5,1X+2X
6,4.22,2.647,3.311,0.917,1.0,1.0,0.833,0.286,0.0,-0.0,0.0,-0.113,0.296,0.0,0.01,4,0.4,100,5,1X+2X
7,4.22,2.782,3.513,0.917,1.0,1.0,0.833,0.286,0.0,-0.0,0.0,-0.113,0.296,0.0,0.02,4,0.4,100,5,1X+2X
8,4.496,3.12,3.693,0.917,1.0,1.0,0.875,0.286,0.0,-0.0,0.0,-0.237,0.49,0.167,0.01,4,0.4,100,5,1X+2X
9,4.496,3.378,3.876,0.917,1.0,1.0,0.875,0.286,0.0,-0.0,0.0,-0.237,0.49,0.167,0.02,4,0.4,100,5,1X+2X
10,4.622,3.627,4.026,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.188,0.667,0.0,0.01,4,0.4,100,5,1X+2X
11,4.622,3.81,4.123,1.0,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.188,0.667,0.0,0.02,4,0.4,100,5,1X+2X
12,5.369,3.865,4.238,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.01,4,0.4,100,5,1X+2X
13,5.369,3.98,4.326,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.02,4,0.4,100,5,1X+2X
14,5.369,4.039,4.41,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.04,4,0.4,100,5,1X+2X
15,5.369,4.199,4.517,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.09,4,0.4,100,5,1X+2X
16,5.369,4.22,4.638,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.17,4,0.4,100,5,1X+2X
17,5.369,4.289,4.733,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.24,4,0.4,100,5,1X+2X
18,5.369,4.33,4.832,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.33,4,0.4,100,5,1X+2X
19,5.369,4.496,4.948,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.46,4,0.4,100,5,1X+2X
20,5.369,4.525,5.024,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.55,4,0.4,100,5,1X+2X
21,5.369,4.598,5.121,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.67,4,0.4,100,5,1X+2X
22,5.369,4.622,5.205,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.78,4,0.4,100,5,1X+2X
23,5.369,4.622,5.272,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.87,4,0.4,100,5,1X+2X
24,5.369,4.622,5.339,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,0.96,4,0.4,100,5,1X+2X
25,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
26,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
27,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
28,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
29,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
30,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
31,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
32,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
33,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
34,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
35,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
36,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
37,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
38,5.369,5.369,5.369,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,1.0,0.333,1.0,4,0.4,100,5,1X+2X
