i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.209,-0.522,0.834,0.644,0.5,0.5,0.5,0.286,0.0,-0.0,0.0,-0.042,0.579,0.242,0.01,4,0.4,100,5,1X+2X
1,3.209,0.18,1.43,0.644,0.5,0.5,0.5,0.286,0.0,-0.0,0.0,-0.042,0.579,0.242,0.02,4,0.4,100,5,1X+2X
2,4.054,0.557,1.98,0.619,0.875,0.5,1.0,0.286,0.0,-0.0,0.0,-0.042,0.564,0.252,0.01,4,0.4,100,5,1X+2X
3,4.054,1.383,2.439,0.619,0.875,0.5,1.0,0.286,0.0,-0.0,0.0,-0.042,0.564,0.252,0.02,4,0.4,100,5,1X+2X
4,4.054,2.035,2.812,0.619,0.875,0.5,1.0,0.286,0.0,-0.0,0.0,-0.042,0.564,0.252,0.04,4,0.4,100,5,1X+2X
5,4.054,2.362,3.122,0.619,0.875,0.5,1.0,0.286,0.0,-0.0,0.0,-0.042,0.564,0.252,0.08,4,0.4,100,5,1X+2X
6,4.116,2.614,3.355,0.744,0.875,0.5,1.0,0.286,0.0,-0.0,0.0,-0.077,0.607,0.182,0.01,4,0.4,100,5,1X+2X
7,4.309,2.899,3.608,0.69,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,-0.167,0.316,0.309,0.01,4,0.4,100,5,1X+2X
8,4.437,3.246,3.823,0.69,0.625,1.0,1.0,0.357,0.0,-0.0,0.0,-0.167,0.826,0.105,0.01,4,0.4,100,5,1X+2X
9,4.968,3.422,3.983,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.01,4,0.4,100,5,1X+2X
10,4.968,3.69,4.128,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.03,4,0.4,100,5,1X+2X
11,4.968,3.894,4.243,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.08,4,0.4,100,5,1X+2X
12,4.968,4.051,4.334,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.13,4,0.4,100,5,1X+2X
13,4.968,4.054,4.446,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.18,4,0.4,100,5,1X+2X
14,4.968,4.132,4.554,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.27,4,0.4,100,5,1X+2X
15,4.968,4.309,4.689,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.45,4,0.4,100,5,1X+2X
16,4.968,4.333,4.771,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.208,0.744,0.254,0.6,4,0.4,100,5,1X+2X
17,5.068,4.412,4.857,0.719,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.24,0.744,0.416,0.01,4,0.4,100,5,1X+2X
18,5.068,4.437,4.903,0.719,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.24,0.744,0.416,0.03,4,0.4,100,5,1X+2X
19,5.068,4.575,4.967,0.719,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.24,0.744,0.416,0.1,4,0.4,100,5,1X+2X
