i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
137,2.079,0.041,0.494,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.467,8,0.5,1000,50,1X+2X
138,2.26,0.041,0.494,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.468,8,0.5,1000,50,1X+2X
139,2.193,0.041,0.494,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.078,8,0.5,1000,50,1X+2X
140,2.389,0.041,0.524,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.474,8,0.5,1000,50,1X+2X
141,2.343,0.041,0.513,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.483,8,0.5,1000,50,1X+2X
142,2.198,0.041,0.496,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.492,8,0.5,1000,50,1X+2X
143,2.239,0.041,0.491,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.487,8,0.5,1000,50,1X+2X
144,2.345,0.041,0.51,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.062,8,0.5,1000,50,1X+2X
145,2.363,0.041,0.521,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.48,8,0.5,1000,50,1X+2X
146,2.166,0.041,0.493,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.48,8,0.5,1000,50,1X+2X
147,2.238,0.041,0.508,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.073,8,0.5,1000,50,1X+2X
148,2.264,0.041,0.507,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.473,8,0.5,1000,50,1X+2X
149,2.347,0.041,0.494,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.079,8,0.5,1000,50,1X+2X
150,2.201,0.041,0.502,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.473,8,0.5,1000,50,1X+2X
151,2.2,0.041,0.505,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.47,8,0.5,1000,50,1X+2X
152,2.184,0.041,0.492,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.47,8,0.5,1000,50,1X+2X
153,2.223,0.041,0.501,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.085,8,0.5,1000,50,1X+2X
154,2.139,0.041,0.514,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.465,8,0.5,1000,50,1X+2X
155,2.006,0.041,0.508,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.463,8,0.5,1000,50,1X+2X
156,2.426,0.041,0.515,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.09,8,0.5,1000,50,1X+2X
157,2.08,0.041,0.503,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.459,8,0.5,1000,50,1X+2X
158,2.116,0.041,0.511,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.46,8,0.5,1000,50,1X+2X
159,2.351,0.041,0.519,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.462,8,0.5,1000,50,1X+2X
160,2.368,0.041,0.516,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.463,8,0.5,1000,50,1X+2X
161,2.219,0.041,0.51,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.465,8,0.5,1000,50,1X+2X
162,2.301,0.041,0.516,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.461,8,0.5,1000,50,1X+2X
163,2.088,0.041,0.508,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.46,8,0.5,1000,50,1X+2X
164,2.351,0.041,0.516,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.462,8,0.5,1000,50,1X+2X
165,2.293,0.041,0.515,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.46,8,0.5,1000,50,1X+2X
166,2.34,0.041,0.511,0.041,0.337,-0.25,-1.0,0.075,0.0,-0.049,-0.0,-0.125,-0.016,0.362,0.472,0.09,8,0.5,1000,50,1X+2X
